id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p8,Body,1,41,21,0,0,1,22767,23779,25757
p8,Body,2,21,12,0,0,0,26726,27732,30237
p8,Body,3,41,21,0,0,1,31278,32280,36342
p8,Body,4,24,14,0,0,1,37422,38424,40310
p8,Body,5,23,24,0,1,0,41111,42114,45118
p8,Body,6,42,21,0,0,0,46007,47009,48910
p8,Body,7,12,32,0,0,1,49766,50768,55101
p8,Body,8,32,41,0,0,0,55999,57003,58597
p8,Body,9,14,34,0,0,1,59535,60537,62838
p8,Body,10,13,34,0,0,0,63630,64633,66310
p8,Body,11,43,43,1,1,1,67286,68291,70150
p8,Body,12,31,43,0,0,0,71063,72064,74158
p8,Body,13,42,41,0,1,0,75054,76057,78061
p8,Body,14,34,34,1,1,1,79030,80032,82262
p8,Body,15,13,14,0,1,0,83039,84041,86686
p8,Body,16,31,41,0,0,1,87446,88448,91205
p8,Body,17,13,14,0,1,0,92391,93395,95366
p8,Body,18,43,43,1,1,1,96663,97665,99893
p8,Body,19,42,21,0,0,0,102078,103080,104814
p8,Body,20,12,42,0,0,1,105614,106616,108974
p8,Body,21,24,24,1,1,1,140286,141291,143093
p8,Body,22,14,12,0,1,0,144406,145408,147486
p8,Body,23,41,21,0,0,1,148294,149296,153255
p8,Body,24,14,14,1,1,1,154150,155152,156790
p8,Body,25,32,41,0,0,0,157671,158673,160518
p8,Body,26,42,41,0,1,0,161335,162337,164062
p8,Body,27,32,41,0,0,0,164879,165881,168917
p8,Body,28,41,41,1,1,1,169670,170673,173310
p8,Body,29,42,41,0,1,0,174111,175114,177141
p8,Body,30,12,12,1,1,1,177926,178935,181333
p8,Body,31,31,41,0,0,1,182135,183137,184861
p8,Body,32,43,43,1,1,1,185719,186720,188910
p8,Body,33,14,24,0,0,1,189846,190849,193454
p8,Body,34,34,42,0,0,0,194407,195417,196990
p8,Body,35,24,24,1,1,1,198022,199025,200405
p8,Body,36,14,34,0,0,1,201102,202104,203974
p8,Body,37,24,24,1,1,1,204839,205847,207598
p8,Body,38,31,42,0,0,0,208374,209377,211005
p8,Body,39,21,23,0,1,0,211967,212969,214190
p8,Body,40,41,43,0,1,0,215423,216425,218006
p8,Body,41,34,42,0,0,0,249295,250301,252405
p8,Body,42,21,23,0,1,0,253295,254301,255854
p8,Body,43,21,21,1,1,1,256791,257793,259798
p8,Body,44,23,24,0,1,0,260775,261777,263478
p8,Body,45,23,24,0,1,0,264398,265401,266806
p8,Body,46,31,41,0,0,1,267518,268520,270774
p8,Body,47,24,24,1,1,1,271782,272784,274486
p8,Body,48,43,43,1,1,1,275246,276249,277854
p8,Body,49,34,34,1,1,1,278591,279593,281014
p8,Body,50,13,14,0,1,0,281791,282793,284326
p8,Body,51,13,14,0,1,0,285038,286041,287166
p8,Body,52,21,13,0,0,0,287934,288936,290686
p8,Body,53,43,43,1,1,1,291407,292408,294630
p8,Body,54,32,41,0,0,0,295398,296400,298342
p8,Body,55,12,34,0,0,0,299142,300144,301413
p8,Body,56,23,24,0,1,0,302158,303160,304661
p8,Body,57,12,34,0,0,0,305408,306411,308557
p8,Body,58,32,41,0,0,0,309294,310296,311942
p8,Body,59,34,43,0,0,0,312822,313824,316646
p8,Body,60,23,14,0,0,0,317455,318457,320493
