id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p10,Body,1,42,41,0,1,0,25071,26082,29727
p10,Body,2,23,23,1,1,1,31359,32364,35774
p10,Body,3,12,12,1,1,1,37423,38425,40958
p10,Body,4,42,42,1,1,1,41974,42978,45598
p10,Body,5,34,34,1,1,1,46679,47685,50710
p10,Body,6,24,24,1,1,1,52247,53249,56726
p10,Body,7,34,34,1,1,1,58735,59737,62678
p10,Body,8,31,31,1,1,1,63871,64880,66902
p10,Body,9,14,13,0,1,0,68071,69073,71046
p10,Body,10,14,14,1,1,1,72367,73369,75918
p10,Body,11,12,12,1,1,1,77150,78156,81391
p10,Body,12,21,21,1,1,1,82512,83513,86886
p10,Body,13,34,34,1,1,1,87782,88785,91143
p10,Body,14,23,23,1,1,1,91959,92968,95942
p10,Body,15,43,43,1,1,1,96942,97945,101798
p10,Body,16,13,13,1,1,1,102607,103609,105422
p10,Body,17,41,41,1,1,1,106294,107297,110414
p10,Body,18,23,23,1,1,1,111390,112393,114334
p10,Body,19,31,41,0,0,1,116007,117009,121103
p10,Body,20,14,14,1,1,1,122176,123178,127094
p10,Body,21,12,12,1,1,1,157951,158960,162838
p10,Body,22,41,41,1,1,1,163719,164721,167862
p10,Body,23,32,31,0,1,0,168655,169657,171831
p10,Body,24,41,41,1,1,1,172655,173657,176574
p10,Body,25,13,13,1,1,1,178575,179577,182294
p10,Body,26,13,13,1,1,1,183254,184257,186150
p10,Body,27,34,34,1,1,1,186959,187961,190118
p10,Body,28,12,12,1,1,1,190959,191962,194518
p10,Body,29,42,42,1,1,1,196359,197361,200295
p10,Body,30,41,41,1,1,1,201447,202449,206559
p10,Body,31,13,13,1,1,1,207422,208428,210070
p10,Body,32,14,14,1,1,1,211271,212273,215174
p10,Body,33,32,31,0,1,0,216111,217115,219166
p10,Body,34,32,31,0,1,0,220231,221233,223534
p10,Body,35,42,41,0,1,0,224903,225905,228582
p10,Body,36,31,31,1,1,1,229439,230441,232590
p10,Body,37,24,23,0,1,0,234031,235033,237774
p10,Body,38,23,13,0,0,1,238744,239746,241542
p10,Body,39,21,21,1,1,1,242422,243425,246734
p10,Body,40,24,14,0,0,1,247855,248857,251118
p10,Body,41,32,31,0,1,0,281991,282997,284559
p10,Body,42,43,43,1,1,1,285575,286578,288166
p10,Body,43,43,43,1,1,1,289071,290074,291886
p10,Body,44,21,21,1,1,1,292743,293745,298654
p10,Body,45,14,14,1,1,1,299968,300970,305190
p10,Body,46,13,13,1,1,1,306207,307212,309855
p10,Body,47,43,43,1,1,1,310919,311921,313982
p10,Body,48,41,41,1,1,1,315039,316041,319838
p10,Body,49,23,13,0,0,1,320783,321785,323679
p10,Body,50,21,21,1,1,1,324543,325545,328270
p10,Body,51,12,12,1,1,1,329535,330537,333015
p10,Body,52,42,41,0,1,0,333887,334889,337342
p10,Body,53,24,13,0,0,0,338239,339245,341631
p10,Body,54,31,31,1,1,1,342895,343898,345838
p10,Body,55,34,34,1,1,1,346719,347721,349726
p10,Body,56,21,21,1,1,1,350502,351508,353975
p10,Body,57,31,31,1,1,1,354719,355721,357518
p10,Body,58,24,13,0,0,0,358432,359434,361646
p10,Body,59,43,43,1,1,1,362527,363529,365238
p10,Body,60,32,31,0,1,0,366183,367185,369278
