id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p7,Body,1,31,41,0,0,1,9422,10431,12709
p7,Body,2,41,21,0,0,1,13502,14504,16118
p7,Body,3,43,43,1,1,1,16886,17888,19381
p7,Body,4,43,23,0,0,1,20126,21129,22573
p7,Body,5,34,24,0,0,1,23374,24376,27781
p7,Body,6,21,13,0,0,0,28581,29584,31269
p7,Body,7,42,21,0,0,0,31998,33000,34502
p7,Body,8,13,34,0,0,0,35230,36232,38334
p7,Body,9,34,42,0,0,0,39078,40080,41838
p7,Body,10,24,24,1,1,1,42526,43528,46342
p7,Body,11,43,43,1,1,1,47078,48080,49573
p7,Body,12,21,13,0,0,0,50294,51296,52758
p7,Body,13,13,13,1,1,1,53590,54592,56502
p7,Body,14,31,41,0,0,1,57366,58368,62077
p7,Body,15,32,42,0,0,1,62798,63800,65517
p7,Body,16,14,34,0,0,1,66294,67295,69925
p7,Body,17,23,24,0,1,0,70677,71680,73909
p7,Body,18,14,13,0,1,0,74630,75632,77085
p7,Body,19,32,42,0,0,1,77822,78825,81605
p7,Body,20,31,43,0,0,0,82334,83337,84901
p7,Body,21,24,24,1,1,1,115798,116808,119317
p7,Body,22,34,42,0,0,0,120078,121080,123117
p7,Body,23,32,41,0,0,0,123871,124873,127742
p7,Body,24,42,21,0,0,0,128526,129528,132214
p7,Body,25,13,14,0,1,0,133023,134025,136149
p7,Body,26,31,41,0,0,1,136934,137936,142398
p7,Body,27,34,43,0,0,0,143173,144176,150118
p7,Body,28,12,12,1,1,1,151030,152032,154038
p7,Body,29,12,31,0,0,0,154823,155825,157742
p7,Body,30,42,41,0,1,0,158503,159505,161549
p7,Body,31,42,21,0,0,0,162589,163593,165550
p7,Body,32,12,31,0,0,0,166309,167319,168958
p7,Body,33,41,23,0,0,0,169686,170688,172781
p7,Body,34,42,41,0,1,0,173566,174568,176877
p7,Body,35,24,24,1,1,1,177614,178616,180206
p7,Body,36,13,34,0,0,0,180926,181928,184070
p7,Body,37,34,42,0,0,0,184790,185792,187941
p7,Body,38,13,34,0,0,0,188710,189712,191197
p7,Body,39,21,13,0,0,0,191934,192936,194285
p7,Body,40,14,34,0,0,1,194982,195984,197653
p7,Body,41,31,31,1,1,1,228702,229709,231685
p7,Body,42,23,13,0,0,1,232437,233446,234718
p7,Body,43,41,21,0,0,1,235494,236496,238254
p7,Body,44,32,41,0,0,0,238942,239945,241837
p7,Body,45,14,34,0,0,1,242494,243497,245486
p7,Body,46,43,43,1,1,1,246182,247183,248925
p7,Body,47,21,13,0,0,0,249614,250618,251862
p7,Body,48,12,32,0,0,1,252566,253570,256854
p7,Body,49,23,24,0,1,0,257630,258632,260645
p7,Body,50,24,24,1,1,1,261398,262400,264365
p7,Body,51,41,43,0,1,0,265087,266089,269789
p7,Body,52,41,41,1,1,1,270534,271537,273229
p7,Body,53,21,13,0,0,0,273910,274913,276605
p7,Body,54,23,24,0,1,0,277470,278472,280453
p7,Body,55,32,41,0,0,0,281230,282232,284109
p7,Body,56,43,43,1,1,1,284782,285784,288429
p7,Body,57,14,34,0,0,1,289206,290212,292517
p7,Body,58,12,31,0,0,0,293702,294708,296397
p7,Body,59,24,13,0,0,0,297222,298224,300525
p7,Body,60,23,24,0,1,0,301214,302216,304997
