id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p11,Distal,1,43,23,0,0,1,20269,21279,25109
p11,Distal,2,32,32,1,1,1,27100,28103,30708
p11,Distal,3,41,21,0,0,1,31933,32941,35756
p11,Distal,4,14,14,1,1,1,37205,38207,41805
p11,Distal,5,12,12,1,1,1,43253,44256,47276
p11,Distal,6,31,32,0,1,0,48732,49738,52836
p11,Distal,7,24,24,1,1,1,54100,55103,59580
p11,Distal,8,21,21,1,1,1,60606,61610,64316
p11,Distal,9,43,41,0,1,0,66181,67183,70588
p11,Distal,10,24,24,1,1,1,71845,72848,76868
p11,Distal,11,21,41,0,0,1,78077,79078,84636
p11,Distal,12,13,14,0,1,0,85661,86668,90364
p11,Distal,13,13,12,0,1,0,91357,92359,96620
p11,Distal,14,32,32,1,1,1,98317,99319,101876
p11,Distal,15,34,14,0,0,1,103061,104063,106628
p11,Distal,16,32,12,0,0,1,107677,108679,111116
p11,Distal,17,31,31,1,1,1,112149,113151,116804
p11,Distal,18,34,34,1,1,1,117918,118920,121469
p11,Distal,19,12,14,0,1,0,123333,124342,130957
p11,Distal,20,43,43,1,1,1,132253,133255,140084
p11,Distal,21,43,43,1,1,1,173093,174099,178180
p11,Distal,22,42,42,1,1,1,179652,180655,184461
p11,Distal,23,14,14,1,1,1,185548,186551,189501
p11,Distal,24,24,41,0,0,0,190637,191639,193844
p11,Distal,25,21,41,0,0,1,194757,195760,199156
p11,Distal,26,34,32,0,1,0,200309,201311,206173
p11,Distal,27,31,31,1,1,1,207405,208407,211444
p11,Distal,28,42,42,1,1,1,212821,213828,217076
p11,Distal,29,14,34,0,0,1,218205,219214,222284
p11,Distal,30,41,41,1,1,1,223454,224456,227916
p11,Distal,31,41,41,1,1,1,229132,230135,232677
p11,Distal,32,12,14,0,1,0,233581,234583,236949
p11,Distal,33,42,42,1,1,1,237862,238863,240876
p11,Distal,34,23,43,0,0,1,241765,242767,246292
p11,Distal,35,23,43,0,0,1,247822,248824,253021
p11,Distal,36,42,42,1,1,1,254662,255667,259628
p11,Distal,37,41,41,1,1,1,261717,262753,266300
p11,Distal,38,32,34,0,1,0,267421,268422,270670
p11,Distal,39,13,13,1,1,1,271900,272902,277004
p11,Distal,40,34,32,0,1,0,278685,279687,287908
p11,Distal,41,34,34,1,1,1,321757,322764,326324
p11,Distal,42,31,31,1,1,1,327628,328632,333796
p11,Distal,43,21,21,1,1,1,334829,335830,338812
p11,Distal,44,42,42,1,1,1,340172,341176,344572
p11,Distal,45,41,41,1,1,1,345756,346761,349724
p11,Distal,46,24,24,1,1,1,350733,351735,356052
p11,Distal,47,12,12,1,1,1,357653,358655,363044
p11,Distal,48,12,14,0,1,0,364629,365637,368772
p11,Distal,49,43,43,1,1,1,369997,371003,373845
p11,Distal,50,13,13,1,1,1,374870,375872,378565
p11,Distal,51,31,31,1,1,1,379501,380503,382900
p11,Distal,52,24,24,1,1,1,384118,385119,390333
p11,Distal,53,23,23,1,1,1,391413,392415,395812
p11,Distal,54,14,14,1,1,1,396796,397799,400324
p11,Distal,55,32,31,0,1,0,401709,402711,406236
p11,Distal,56,23,13,0,0,1,407892,408899,411693
p11,Distal,57,23,23,1,1,1,412717,413719,419724
p11,Distal,58,14,14,1,1,1,421004,422007,425460
p11,Distal,59,21,21,1,1,1,427028,428031,430468
p11,Distal,60,13,13,1,1,1,432101,433103,435332
