id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p8,Distal,1,21,43,0,0,0,6264,7270,9455
p8,Distal,2,32,32,1,1,1,10351,11353,14383
p8,Distal,3,42,42,1,1,1,15199,16202,17935
p8,Distal,4,43,43,1,1,1,18887,19889,21575
p8,Distal,5,24,42,0,0,0,22312,23314,26303
p8,Distal,6,41,41,1,1,1,27112,28114,29639
p8,Distal,7,23,23,1,1,1,30343,31345,32671
p8,Distal,8,23,23,1,1,1,33407,34410,35880
p8,Distal,9,31,31,1,1,1,36656,37658,39175
p8,Distal,10,13,13,1,1,1,39888,40893,42639
p8,Distal,11,42,43,0,1,0,43423,44428,46391
p8,Distal,12,12,12,1,1,1,47144,48146,50088
p8,Distal,13,43,43,1,1,1,50767,51769,53071
p8,Distal,14,12,34,0,0,0,53743,54745,56927
p8,Distal,15,34,34,1,1,1,57624,58626,60143
p8,Distal,16,41,41,1,1,1,60847,61851,63383
p8,Distal,17,31,31,1,1,1,64064,65066,66799
p8,Distal,18,41,41,1,1,1,67487,68489,70047
p8,Distal,19,42,42,1,1,1,70720,71721,73223
p8,Distal,20,43,43,1,1,1,73952,74954,76543
p8,Distal,21,43,43,1,1,1,107551,108556,110063
p8,Distal,22,23,43,0,0,1,110848,111849,113159
p8,Distal,23,34,34,1,1,1,113872,114874,115935
p8,Distal,24,14,14,1,1,1,116648,117658,118975
p8,Distal,25,32,34,0,1,0,119807,120810,122679
p8,Distal,26,21,41,0,0,1,123503,124506,128927
p8,Distal,27,34,32,0,1,0,129920,130921,132711
p8,Distal,28,34,34,1,1,1,133447,134457,136311
p8,Distal,29,42,41,0,1,0,137328,138329,139647
p8,Distal,30,23,23,1,1,1,140535,141537,144031
p8,Distal,31,21,21,1,1,1,145040,146042,147839
p8,Distal,32,24,24,1,1,1,148704,149706,151007
p8,Distal,33,41,43,0,1,0,151840,152841,154399
p8,Distal,34,21,43,0,0,0,155255,156258,158327
p8,Distal,35,14,12,0,1,0,159231,160234,161791
p8,Distal,36,12,12,1,1,1,162655,163657,165303
p8,Distal,37,14,12,0,1,0,166057,167063,168662
p8,Distal,38,21,21,1,1,1,169448,170450,171951
p8,Distal,39,31,32,0,1,0,173103,174104,175519
p8,Distal,40,12,12,1,1,1,176367,177369,179183
p8,Distal,41,32,12,0,0,1,210311,211316,212726
p8,Distal,42,13,13,1,1,1,213631,214635,216110
p8,Distal,43,14,12,0,1,0,217304,218306,221023
p8,Distal,44,13,13,1,1,1,221816,222818,224110
p8,Distal,45,32,32,1,1,1,224863,225865,227287
p8,Distal,46,31,34,0,1,0,228159,229161,230951
p8,Distal,47,34,34,1,1,1,231839,232841,235334
p8,Distal,48,12,12,1,1,1,236376,237378,239383
p8,Distal,49,13,13,1,1,1,240167,241169,243975
p8,Distal,50,13,13,1,1,1,244703,245705,246846
p8,Distal,51,32,34,0,1,0,247623,248625,250447
p8,Distal,52,24,24,1,1,1,251279,252281,253806
p8,Distal,53,14,14,1,1,1,254527,255529,257799
p8,Distal,54,43,43,1,1,1,258559,259562,261631
p8,Distal,55,42,42,1,1,1,262960,263963,266167
p8,Distal,56,41,41,1,1,1,266928,267930,269655
p8,Distal,57,24,24,1,1,1,270423,271426,273271
p8,Distal,58,24,24,1,1,1,274280,275282,276743
p8,Distal,59,23,43,0,0,1,277455,278458,280079
p8,Distal,60,31,31,1,1,1,281047,282050,283551
