"","x","y","action","timestamp","trial"
"635",1667.1626,825.9731,"move",1571817614,46
"636",1667.1626,825.9731,"up",1571817614,46
"637",1523.603,626.86237,"down",1571817619,47
"638",1523.8954,627.1548,"move",1571817619,47
"639",1528.671,625.20557,"move",1571817619,47
"640",1553.2311,629.49384,"move",1571817619,47
"641",1592.0204,623.06146,"move",1571817619,47
"642",1626.3267,614.8748,"move",1571817619,47
"643",1653.8105,611.8536,"move",1571817619,47
"644",1666.9678,611.0739,"move",1571817619,47
"645",1669.989,612.4383,"move",1571817619,47
"646",1669.989,612.4383,"up",1571817619,47
"647",1551.0869,622.4767,"down",1571817624,48
"648",1551.3794,622.2818,"move",1571817624,48
"649",1554.3031,613.7053,"move",1571817624,48
"650",1558.1041,620.62494,"move",1571817624,48
"651",1560.2483,638.85,"move",1571817624,48
"652",1563.2695,678.12634,"move",1571817624,48
"653",1564.4391,730.8522,"move",1571817624,48
"654",1565.901,781.3364,"move",1571817624,48
"655",1567.2654,815.54486,"move",1571817624,48
"656",1569.4095,841.6641,"move",1571817624,48
"657",1570.8715,849.94824,"move",1571817624,48
"658",1569.0198,859.10944,"move",1571817624,48
"659",1569.0198,859.10944,"up",1571817624,48
"660",1500.8947,561.27185,"down",1571817628,49
"661",1500.8947,561.1744,"move",1571817628,49
"662",1499.3353,553.96234,"move",1571817628,49
"663",1503.3312,568.09406,"move",1571817629,49
"664",1510.4458,596.3574,"move",1571817629,49
"665",1526.7218,655.41815,"move",1571817629,49
"666",1533.8364,690.79614,"move",1571817629,49
"667",1540.0739,752.29333,"move",1571817629,49
"668",1540.4637,801.6081,"move",1571817629,49
"669",1543.3876,837.18097,"move",1571817629,49
"670",1544.2646,846.92694,"move",1571817629,49
"671",1544.2646,846.92694,"up",1571817629,49
"672",1509.9585,892.5382,"down",1571817633,50
"673",1509.9585,892.5382,"move",1571817633,50
"674",1512.8823,888.8347,"move",1571817634,50
"675",1540.1714,891.5636,"move",1571817634,50
"676",1610.1482,894.195,"move",1571817634,50
"677",1642.5051,893.90265,"move",1571817634,50
"678",1683.3411,892.73315,"move",1571817634,50
"679",1702.4434,898.1909,"move",1571817634,50
"680",1702.4434,898.1909,"up",1571817634,50
"681",1727.5883,837.4733,"down",1571817639,51
"682",1727.5883,837.4733,"move",1571817639,51
"683",1730.4147,835.3292,"move",1571817639,51
"684",1732.9486,831.91815,"move",1571817639,51
"685",1724.762,824.2188,"move",1571817640,51
"686",1713.1641,812.3287,"move",1571817640,51
"687",1682.7563,771.10315,"move",1571817640,51
"688",1655.4674,732.3141,"move",1571817640,51
"689",1630.9072,694.6945,"move",1571817640,51
"690",1608.199,658.4394,"move",1571817640,51
"691",1586.9525,627.5446,"move",1571817640,51
"692",1575.3546,610.48914,"move",1571817640,51
"693",1565.3162,608.73486,"move",1571817640,51
"694",1565.3162,608.73486,"up",1571817640,51
"695",1662.8744,870.51227,"down",1571817644,52
"696",1662.4845,867.0037,"move",1571817644,52
"697",1664.3363,864.3723,"move",1571817644,52
"698",1650.2045,870.9021,"move",1571817645,52
"699",1620.3815,872.5589,"move",1571817645,52
"700",1588.4144,874.21576,"move",1571817645,52
"701",1547.6758,877.237,"move",1571817645,52
"702",1527.2091,878.2116,"move",1571817645,52
"703",1495.4369,879.6735,"move",1571817645,52
"704",1482.3772,879.6735,"move",1571817645,52
"705",1471.2666,879.4786,"move",1571817645,52
"706",1463.6647,880.843,"move",1571817645,52
"707",1463.6647,880.843,"up",1571817645,52
"708",1665.4083,878.9913,"down",1571817651,53
"709",1663.654,875.7751,"move",1571817651,53
"710",1665.6033,875.97003,"move",1571817651,53
"711",1664.044,875.2878,"move",1571817651,53
"712",1658.8785,874.0208,"move",1571817651,53
"713",1645.3314,874.80054,"move",1571817651,53
"714",1610.4406,878.2116,"move",1571817651,53
"715",1589.9738,878.40656,"move",1571817651,53
"716",1566.5833,878.9913,"move",1571817651,53
"717",1556.5448,881.3303,"move",1571817651,53
"718",1552.6464,884.35156,"move",1571817651,53
"719",1551.7692,885.8135,"move",1571817651,53
"720",1551.7692,885.8135,"up",1571817651,53
"721",1677.7859,587.8784,"down",1571817656,54
"722",1677.7859,587.8784,"move",1571817656,54
"723",1678.2732,585.9292,"move",1571817656,54
"724",1664.921,612.8282,"move",1571817657,54
"725",1638.899,664.48193,"move",1571817657,54
"726",1602.8386,739.91595,"move",1571817657,54
"727",1569.8969,805.409,"move",1571817657,54
"728",1552.5488,836.986,"move",1571817657,54
"729",1547.1885,848.5838,"move",1571817657,54
"730",1547.1885,848.5838,"up",1571817657,54
"731",1519.0223,592.2641,"down",1571817662,55
"732",1519.8021,591.2895,"move",1571817662,55
"733",1526.2345,598.30664,"move",1571817662,55
"734",1547.3834,629.98114,"move",1571817662,55
"735",1584.4185,687.1901,"move",1571817662,55
"736",1613.3644,732.4115,"move",1571817662,55
"737",1641.1406,778.8999,"move",1571817662,55
"738",1656.6368,807.26074,"move",1571817662,55
"739",1661.5099,816.3245,"move",1571817662,55
"740",1664.044,822.07465,"move",1571817662,55
"741",1664.044,822.07465,"up",1571817662,55
"742",1657.514,579.3994,"down",1571817670,56
"743",1657.514,579.3994,"move",1571817670,56
"744",1657.6115,578.61975,"move",1571817670,56
"745",1645.8187,609.22217,"move",1571817670,56
"746",1626.814,648.7909,"move",1571817670,56
"747",1608.2964,683.1943,"move",1571817670,56
"748",1581.0074,728.41565,"move",1571817670,56
"749",1560.833,759.60284,"move",1571817670,56
"750",1526.2345,809.20996,"move",1571817670,56
"751",1511.2256,832.11304,"move",1571817670,56
"752",1499.92,844.9778,"move",1571817670,56
"753",1496.3141,849.36346,"move",1571817670,56
"754",1498.4581,849.6558,"move",1571817670,56
"755",1498.4581,849.6558,"up",1571817670,56
"756",1505.183,578.71716,"down",1571817675,57
"757",1505.183,578.71716,"move",1571817675,57
"758",1503.8185,575.11115,"move",1571817675,57
"759",1505.7677,607.27295,"move",1571817675,57
"760",1508.1068,654.0537,"move",1571817675,57
"761",1511.2256,699.0802,"move",1571817675,57
"762",1513.4672,761.74695,"move",1571817675,57
"763",1517.7554,812.7185,"move",1571817675,57
"764",1519.4122,832.7953,"move",1571817675,57
"765",1519.7046,852.6771,"move",1571817675,57
"766",1522.531,864.27484,"move",1571817675,57
"767",1522.726,865.152,"move",1571817676,57
"768",1522.726,865.152,"up",1571817676,57
"769",1653.6156,589.5352,"down",1571817680,58
"770",1654.1029,585.8318,"move",1571817680,58
"771",1656.0521,583.00543,"move",1571817680,58
"772",1654.9801,600.5482,"move",1571817680,58
"773",1646.306,627.837,"move",1571817680,58
"774",1631.4921,668.57526,"move",1571817680,58
"775",1605.5675,725.78424,"move",1571817680,58
"776",1587.0499,758.1409,"move",1571817680,58
"777",1552.354,810.37946,"move",1571817680,58
"778",1539.5865,830.84607,"move",1571817680,58
"779",1529.5481,847.70667,"move",1571817680,58
"780",1524.9675,855.5034,"move",1571817680,58
"781",1522.9208,862.8129,"move",1571817680,58
"782",1522.9208,862.8129,"up",1571817680,58
"783",1498.848,866.90625,"down",1571817684,59
"784",1501.4795,870.3173,"move",1571817684,59
"785",1499.4327,868.07574,"move",1571817684,59
"786",1500.6998,866.8088,"move",1571817685,59
"787",1504.1108,856.38055,"move",1571817685,59
"788",1506.255,841.37177,"move",1571817685,59
"789",1512.8823,819.24835,"move",1571817685,59
"790",1520.1919,798.68427,"move",1571817685,59
"791",1533.8364,769.2514,"move",1571817685,59
"792",1549.7225,736.6023,"move",1571817685,59
"793",1559.761,713.01697,"move",1571817685,59
"794",1578.2784,672.6686,"move",1571817685,59
"795",1587.9271,650.05786,"move",1571817685,59
"796",1595.0417,627.73956,"move",1571817685,59
"797",1601.0844,609.41705,"move",1571817685,59
"798",1604.8853,602.88727,"move",1571817685,59
"799",1606.6395,601.3279,"move",1571817685,59
"800",1606.0548,601.91266,"move",1571817685,59
"801",1606.0548,601.91266,"up",1571817685,59
"802",1504.3058,580.0816,"down",1571817690,60
"803",1504.3058,579.20447,"move",1571817691,60
"804",1501.4795,571.31024,"move",1571817691,60
"805",1512.0052,582.713,"move",1571817691,60
"806",1531.3025,616.0443,"move",1571817691,60
"807",1556.1549,663.31244,"move",1571817691,60
"808",1592.7026,733.4836,"move",1571817691,60
"809",1630.4199,798.58685,"move",1571817691,60
"810",1646.306,826.07056,"move",1571817691,60
"811",1649.1324,834.64703,"move",1571817691,60
"812",1649.1324,834.64703,"up",1571817691,60
"813",1512.7849,888.05505,"down",1571817696,61
