id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p9,armFront,1,142,142,1,1,1,1,149392,150911,158748,7837
p9,armFront,2,143,143,1,1,1,1,161652,163210,166849,3639
p9,armFront,3,324,324,1,1,1,1,167976,169478,176054,6576
p9,armFront,4,421,421,1,1,1,1,177449,178951,183102,4151
p9,armFront,5,312,312,1,1,1,1,197696,199201,201151,1950
p9,armFront,6,234,214,0,1,0,1,202087,203588,206020,2432
p9,armFront,7,423,421,0,1,1,0,206873,208374,210850,2476
p9,armFront,8,124,123,0,1,1,0,211763,213265,217750,4485
p9,armFront,9,314,314,1,1,1,1,218779,220286,223841,3555
p9,armFront,10,341,341,1,1,1,1,225226,226728,229616,2888
p9,armFront,11,243,241,0,1,1,0,230637,232140,234549,2409
p9,armFront,12,214,214,1,1,1,1,235578,237080,239290,2210
