id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p5,armBody,1,123,143,0,1,0,1,212501,214010,221280,7270
p5,armBody,2,234,241,0,1,0,0,222534,224036,226742,2706
p5,armBody,3,342,421,0,0,0,0,228266,229767,232221,2454
p5,armBody,4,432,142,0,0,0,1,233835,235338,239145,3807
p5,armBody,5,142,142,1,1,1,1,240616,242118,245164,3046
p5,armBody,6,241,241,1,1,1,1,255681,257186,259361,2175
p5,armBody,7,324,423,0,0,1,0,260484,261986,264713,2727
p5,armBody,8,231,241,0,1,0,1,265842,267347,269835,2488
p5,armBody,9,243,243,1,1,1,1,271062,272564,275312,2748
p5,armBody,10,214,214,1,1,1,1,276121,277623,280993,3370
p5,armBody,11,423,413,0,1,0,1,281914,283417,286416,2999
p5,armBody,12,321,421,0,0,1,1,287642,289145,291789,2644
