id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p8,armFront,1,413,413,1,1,1,1,232969,234476,239828,5352
p8,armFront,2,423,423,1,1,1,1,240922,242424,244382,1958
p8,armFront,3,134,134,1,1,1,1,245163,246665,248545,1880
p8,armFront,4,321,321,1,1,1,1,249287,250789,253474,2685
p8,armFront,5,142,142,1,1,1,1,254308,255810,258191,2381
p8,armFront,6,412,412,1,1,1,1,268795,270301,272233,1932
p8,armFront,7,421,421,1,1,1,1,272919,274425,276189,1764
p8,armFront,8,342,342,1,1,1,1,276939,278442,279792,1350
p8,armFront,9,123,143,0,1,0,1,280479,281982,283736,1754
p8,armFront,10,243,243,1,1,1,1,284439,285941,287076,1135
p8,armFront,11,432,234,0,0,1,0,287782,289283,291930,2647
p8,armFront,12,234,234,1,1,1,1,293045,294547,296930,2383
