id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p10,armFront,1,231,431,0,0,1,1,221492,223002,227885,4883
p10,armFront,2,243,243,1,1,1,1,230882,232384,235865,3481
p10,armFront,3,432,432,1,1,1,1,238091,239594,243094,3500
p10,armFront,4,124,124,1,1,1,1,245878,247379,250795,3416
p10,armFront,5,241,143,0,0,1,0,252384,253886,256606,2720
p10,armFront,6,132,132,1,1,1,1,265470,266976,270029,3053
p10,armFront,7,123,123,1,1,1,1,271725,273228,276366,3138
p10,armFront,8,213,213,1,1,1,1,277395,278897,282314,3417
p10,armFront,9,421,421,1,1,1,1,283852,285355,288214,2859
p10,armFront,10,312,124,0,0,0,0,289378,290880,295705,4825
p10,armFront,11,431,412,0,1,0,0,297578,299081,302097,3016
p10,armFront,12,412,432,0,1,0,1,303253,304756,309106,4350
