id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p1,armBody,1,234,234,1,1,1,1,8929,10440,14684,4244
p1,armBody,2,431,231,0,0,1,1,15820,17324,20198,2874
p1,armBody,3,231,231,1,1,1,1,21206,22709,27342,4633
p1,armBody,4,413,213,0,0,1,1,28388,29891,35313,5422
p1,armBody,5,324,412,0,0,0,0,36502,38006,45216,7210
p1,armBody,6,124,124,1,1,1,1,46259,47763,50534,2771
p1,armBody,7,431,431,1,1,1,1,51691,53194,55763,2569
p1,armBody,8,142,142,1,1,1,1,56751,58254,61143,2889
p1,armBody,9,124,124,1,1,1,1,62107,63611,66566,2955
p1,armBody,10,423,423,1,1,1,1,68392,69895,72863,2968
p1,armBody,11,142,142,1,1,1,1,73995,75498,78346,2848
p1,armBody,12,423,423,1,1,1,1,79350,80853,83671,2818
p1,armBody,13,413,413,1,1,1,1,84742,86245,89643,3398
p1,armBody,14,231,241,0,1,0,1,90601,92104,94930,2826
p1,armBody,15,241,243,0,1,1,0,96032,97535,100544,3009
p1,armBody,16,134,132,0,1,1,0,101534,103038,111440,8402
p1,armBody,17,214,234,0,1,0,1,112438,113945,116772,2827
p1,armBody,18,234,234,1,1,1,1,118016,119520,121824,2304
p1,armBody,19,143,124,0,1,0,0,122715,124219,127424,3205
p1,armBody,20,123,123,1,1,1,1,128759,130262,133043,2781
p1,armBody,21,134,142,0,1,0,0,154346,155852,159801,3949
p1,armBody,22,243,143,0,0,1,1,161542,163047,165717,2670
p1,armBody,23,421,213,0,0,0,0,166854,168358,171986,3628
p1,armBody,24,324,423,0,0,1,0,173254,174757,180757,6000
p1,armBody,25,234,134,0,0,1,1,184691,186195,189319,3124
p1,armBody,26,143,123,0,1,0,1,190416,191923,195112,3189
p1,armBody,27,132,142,0,1,0,1,196139,197646,200214,2568
p1,armBody,28,231,231,1,1,1,1,201550,203053,206310,3257
p1,armBody,29,432,231,0,0,1,0,207279,208782,214245,5463
p1,armBody,30,214,134,0,0,0,1,215557,217060,220748,3688
p1,armBody,31,432,241,0,0,0,0,221758,223262,225931,2669
p1,armBody,32,314,314,1,1,1,1,227119,228623,232477,3854
p1,armBody,33,123,123,1,1,1,1,234626,236129,239337,3208
p1,armBody,34,241,142,0,0,1,0,240413,241922,244943,3021
p1,armBody,35,431,431,1,1,1,1,246256,247759,250522,2763
p1,armBody,36,124,124,1,1,1,1,252069,253574,256660,3086
p1,armBody,37,342,342,1,1,1,1,258130,259637,262455,2818
p1,armBody,38,134,234,0,0,1,1,263566,265069,269777,4708
p1,armBody,39,432,241,0,0,0,0,277357,278862,281639,2777
p1,armBody,40,321,413,0,0,0,0,283447,284950,290748,5798
p1,armBody,41,421,213,0,0,0,0,313670,315185,320020,4835
p1,armBody,42,324,324,1,1,1,1,321499,323002,327824,4822
p1,armBody,43,342,421,0,0,0,0,329045,330549,337029,6480
p1,armBody,44,241,241,1,1,1,1,338610,340113,342954,2841
p1,armBody,45,321,423,0,0,1,0,344130,345634,348767,3133
p1,armBody,46,132,342,0,0,0,1,349946,351450,354523,3073
p1,armBody,47,314,324,0,1,0,1,356886,358389,363700,5311
p1,armBody,48,314,324,0,1,0,1,364784,366287,374766,8479
p1,armBody,49,412,432,0,1,0,1,379183,380687,385668,4981
p1,armBody,50,231,143,0,0,0,0,387196,388699,394152,5453
p1,armBody,51,423,413,0,1,0,1,395524,397028,400066,3038
p1,armBody,52,213,134,0,0,0,0,402153,403656,409707,6051
p1,armBody,53,412,412,1,1,1,1,410770,412273,416961,4688
p1,armBody,54,132,132,1,1,1,1,419320,420823,424121,3298
p1,armBody,55,243,143,0,0,1,1,425498,427002,430000,2998
p1,armBody,56,324,314,0,1,0,1,431014,432516,434942,2426
p1,armBody,57,342,341,0,1,1,0,436190,437694,440918,3224
p1,armBody,58,431,431,1,1,1,1,442178,443682,446776,3094
p1,armBody,59,241,143,0,0,1,0,448163,449693,452195,2502
p1,armBody,60,341,423,0,0,0,0,454286,455792,461185,5393
p1,armBody,61,214,214,1,1,1,1,482521,484031,488128,4097
p1,armBody,62,142,342,0,0,1,1,492497,494001,498686,4685
p1,armBody,63,324,314,0,1,0,1,499760,501263,503955,2692
p1,armBody,64,241,143,0,0,1,0,504986,506490,509987,3497
p1,armBody,65,341,321,0,1,0,1,511085,512588,515910,3322
p1,armBody,66,413,213,0,0,1,1,517708,519212,522201,2989
p1,armBody,67,423,213,0,0,0,1,525274,526777,529473,2696
p1,armBody,68,413,213,0,0,1,1,532457,533961,537528,3567
p1,armBody,69,321,421,0,0,1,1,538723,540226,544061,3835
p1,armBody,70,142,342,0,0,1,1,545467,546971,549966,2995
p1,armBody,71,314,412,0,0,1,0,551133,552637,556526,3889
p1,armBody,72,124,124,1,1,1,1,558358,559861,563761,3900
p1,armBody,73,341,321,0,1,0,1,564986,566489,569647,3158
p1,armBody,74,234,132,0,0,1,0,571598,573101,576548,3447
p1,armBody,75,321,413,0,0,0,0,577906,579410,585369,5959
p1,armBody,76,413,413,1,1,1,1,587431,588935,593049,4114
p1,armBody,77,412,412,1,1,1,1,594582,596093,599918,3825
p1,armBody,78,342,421,0,0,0,0,601430,602939,607327,4388
p1,armBody,79,431,431,1,1,1,1,608489,609992,612789,2797
p1,armBody,80,341,421,0,0,0,1,616471,617976,621296,3320
p1,armBody,81,412,412,1,1,1,1,646754,648263,651680,3417
p1,armBody,82,132,342,0,0,0,1,652825,654335,658114,3779
p1,armBody,83,134,134,1,1,1,1,659244,660748,663927,3179
p1,armBody,84,341,423,0,0,0,0,665060,666564,669570,3006
p1,armBody,85,143,143,1,1,1,1,670685,672188,675246,3058
p1,armBody,86,314,432,0,0,0,0,676384,677887,683608,5721
p1,armBody,87,432,231,0,0,1,0,685198,686702,692404,5702
p1,armBody,88,123,123,1,1,1,1,693866,695369,698248,2879
p1,armBody,89,143,123,0,1,0,1,699698,701201,703994,2793
p1,armBody,90,312,312,1,1,1,1,705234,706737,709578,2841
p1,armBody,91,312,312,1,1,1,1,710751,712254,715215,2961
p1,armBody,92,432,241,0,0,0,0,716370,717874,722251,4377
p1,armBody,93,231,132,0,0,1,0,723349,724853,729298,4445
p1,armBody,94,214,214,1,1,1,1,732258,733761,736895,3134
p1,armBody,95,421,213,0,0,0,0,738757,740261,743631,3370
p1,armBody,96,134,142,0,1,0,0,745353,746856,750630,3774
p1,armBody,97,213,234,0,1,0,0,751890,753393,756560,3167
p1,armBody,98,234,234,1,1,1,1,757761,759264,764131,4867
p1,armBody,99,312,312,1,1,1,1,765800,767302,771393,4091
p1,armBody,100,342,342,1,1,1,1,773118,774622,780528,5906
p1,armBody,101,214,214,1,1,1,1,805538,807045,812985,5940
p1,armBody,102,421,413,0,1,0,0,814335,815838,819714,3876
p1,armBody,103,243,124,0,0,0,0,820851,822354,825714,3360
p1,armBody,104,423,314,0,0,0,0,827180,828684,832910,4226
p1,armBody,105,213,234,0,1,0,0,833859,835361,838753,3392
p1,armBody,106,143,143,1,1,1,1,840072,841575,844371,2796
p1,armBody,107,123,123,1,1,1,1,846054,847557,850223,2666
p1,armBody,108,243,243,1,1,1,1,851361,852864,855372,2508
p1,armBody,109,421,423,0,1,1,0,856443,857946,863587,5641
p1,armBody,110,412,432,0,1,0,1,864921,866425,869224,2799
p1,armBody,111,312,312,1,1,1,1,870269,871773,874220,2447
p1,armBody,112,123,324,0,0,1,0,875459,876962,879564,2602
p1,armBody,113,142,341,0,0,1,0,880538,882042,886228,4186
p1,armBody,114,321,413,0,0,0,0,887787,889290,893588,4298
p1,armBody,115,124,324,0,0,1,1,894922,896426,900717,4291
p1,armBody,116,213,234,0,1,0,0,901966,903469,905868,2399
p1,armBody,117,312,431,0,0,0,0,907933,909437,915419,5982
p1,armBody,118,243,243,1,1,1,1,916753,918257,921497,3240
p1,armBody,119,213,234,0,1,0,0,922748,924252,927122,2870
p1,armBody,120,132,132,1,1,1,1,929077,930581,933579,2998
