id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p9,armFront,1,241,241,1,1,1,1,7142,8653,11778,3125
p9,armFront,2,342,342,1,1,1,1,12582,14086,16170,2084
p9,armFront,3,423,423,1,1,1,1,17043,18545,20231,1686
p9,armFront,4,321,321,1,1,1,1,20979,22483,24914,2431
p9,armFront,5,314,314,1,1,1,1,25667,27170,28810,1640
p9,armFront,6,123,143,0,1,0,1,29599,31103,33646,2543
p9,armFront,7,341,341,1,1,1,1,34374,35877,38567,2690
p9,armFront,8,214,214,1,1,1,1,39243,40746,42750,2004
p9,armFront,9,412,412,1,1,1,1,43394,44898,47297,2399
p9,armFront,10,341,341,1,1,1,1,47924,49430,51537,2107
p9,armFront,11,312,314,0,1,1,0,52178,53681,55390,1709
p9,armFront,12,341,341,1,1,1,1,56056,57559,60949,3390
p9,armFront,13,124,143,0,1,0,0,61726,63229,65683,2454
p9,armFront,14,234,234,1,1,1,1,66576,68083,71182,3099
p9,armFront,15,124,123,0,1,1,0,71832,73336,75709,2373
p9,armFront,16,421,421,1,1,1,1,76337,77841,80132,2291
p9,armFront,17,213,213,1,1,1,1,80926,82429,85227,2798
p9,armFront,18,234,214,0,1,0,1,85905,87409,89510,2101
p9,armFront,19,341,341,1,1,1,1,90309,91828,93965,2137
p9,armFront,20,213,213,1,1,1,1,94770,96273,98217,1944
p9,armFront,21,132,134,0,1,1,0,119490,120995,123043,2048
p9,armFront,22,412,412,1,1,1,1,123813,125319,127679,2360
p9,armFront,23,243,243,1,1,1,1,128431,129937,132057,2120
p9,armFront,24,314,312,0,1,1,0,132894,134397,136291,1894
p9,armFront,25,413,421,0,1,0,0,136982,138485,140609,2124
p9,armFront,26,421,421,1,1,1,1,141237,142741,144676,1935
p9,armFront,27,214,214,1,1,1,1,145380,146883,148838,1955
p9,armFront,28,341,341,1,1,1,1,149542,151045,152446,1401
p9,armFront,29,314,314,1,1,1,1,153112,154616,156600,1984
p9,armFront,30,132,134,0,1,1,0,157269,158771,160016,1245
p9,armFront,31,231,231,1,1,1,1,160682,162185,164347,2162
p9,armFront,32,123,123,1,1,1,1,165083,166585,169116,2531
p9,armFront,33,143,143,1,1,1,1,169758,171261,174253,2992
p9,armFront,34,132,134,0,1,1,0,175022,176526,178703,2177
p9,armFront,35,241,241,1,1,1,1,179546,181050,184537,3487
p9,armFront,36,324,324,1,1,1,1,185295,186798,188618,1820
p9,armFront,37,342,342,1,1,1,1,189432,190935,192932,1997
p9,armFront,38,142,142,1,1,1,1,193703,195206,197116,1910
