id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p10,armBody,1,314,314,1,1,1,1,14424,15938,18676,2738
p10,armBody,2,241,241,1,1,1,1,19654,21157,23739,2582
p10,armBody,3,142,143,0,1,1,0,24967,26470,29524,3054
p10,armBody,4,314,314,1,1,1,1,31081,32585,35858,3273
p10,armBody,5,324,423,0,0,1,0,37195,38698,42326,3628
p10,armBody,6,341,321,0,1,0,1,43374,44878,51681,6803
p10,armBody,7,314,314,1,1,1,1,52820,54327,56818,2491
p10,armBody,8,123,123,1,1,1,1,58039,59543,64665,5122
p10,armBody,9,412,412,1,1,1,1,65760,67264,70951,3687
p10,armBody,10,423,413,0,1,0,1,72512,74016,76867,2851
p10,armBody,11,431,431,1,1,1,1,78372,79876,83388,3512
p10,armBody,12,134,234,0,0,1,1,84517,86020,90466,4446
p10,armBody,13,124,123,0,1,1,0,92452,93955,97311,3356
p10,armBody,14,423,213,0,0,0,1,98714,100217,103066,2849
p10,armBody,15,341,341,1,1,1,1,104260,105763,109120,3357
p10,armBody,16,241,241,1,1,1,1,111098,112601,115664,3063
p10,armBody,17,423,423,1,1,1,1,116564,118068,120286,2218
p10,armBody,18,213,213,1,1,1,1,121561,123065,126042,2977
p10,armBody,19,421,421,1,1,1,1,127124,128628,131354,2726
p10,armBody,20,314,314,1,1,1,1,132681,134196,136968,2772
p10,armBody,21,132,132,1,1,1,1,157975,159483,161992,2509
p10,armBody,22,421,213,0,0,0,0,164032,165538,168151,2613
p10,armBody,23,234,132,0,0,1,0,169340,170843,174028,3185
p10,armBody,24,143,143,1,1,1,1,175423,176926,179672,2746
p10,armBody,25,234,234,1,1,1,1,181024,182527,185360,2833
p10,armBody,26,341,321,0,1,0,1,186259,187763,190995,3232
p10,armBody,27,231,231,1,1,1,1,192147,193651,195615,1964
p10,armBody,28,241,241,1,1,1,1,196829,198331,201153,2822
p10,armBody,29,321,423,0,0,1,0,204066,205569,208380,2811
p10,armBody,30,412,412,1,1,1,1,209318,210822,214051,3229
p10,armBody,31,423,413,0,1,0,1,215381,216893,219328,2435
p10,armBody,32,421,413,0,1,0,0,220897,222403,226724,4321
p10,armBody,33,124,124,1,1,1,1,227782,229285,231402,2117
p10,armBody,34,214,234,0,1,0,1,232285,233789,236947,3158
p10,armBody,35,132,231,0,0,1,0,238088,239591,243533,3942
p10,armBody,36,234,231,0,1,1,0,245665,247167,251027,3860
p10,armBody,37,214,214,1,1,1,1,252307,253811,256730,2919
p10,armBody,38,214,214,1,1,1,1,258404,259907,262388,2481
p10,armBody,39,421,423,0,1,1,0,264140,265644,268929,3285
p10,armBody,40,342,342,1,1,1,1,270036,271539,274256,2717
p10,armBody,41,143,143,1,1,1,1,296424,297936,301093,3157
p10,armBody,42,243,243,1,1,1,1,302429,303931,307361,3430
p10,armBody,43,342,321,0,1,0,0,308658,310162,313850,3688
p10,armBody,44,231,231,1,1,1,1,314930,316436,320510,4074
p10,armBody,45,324,314,0,1,0,1,321739,323242,325943,2701
p10,armBody,46,213,214,0,1,1,0,327099,328610,331292,2682
p10,armBody,47,243,243,1,1,1,1,332598,334102,337628,3526
p10,armBody,48,432,231,0,0,1,0,338988,340490,345170,4680
p10,armBody,49,214,214,1,1,1,1,346676,348180,350598,2418
p10,armBody,50,234,231,0,1,1,0,351770,353273,355237,1964
p10,armBody,51,124,124,1,1,1,1,356376,357880,360274,2394
p10,armBody,52,321,423,0,0,1,0,361752,363256,367848,4592
p10,armBody,53,432,431,0,1,1,0,368827,370330,372548,2218
p10,armBody,54,431,431,1,1,1,1,375021,376526,379674,3148
p10,armBody,55,413,413,1,1,1,1,380901,382409,384777,2368
p10,armBody,56,243,243,1,1,1,1,386196,387704,390389,2685
p10,armBody,57,132,142,0,1,0,1,391943,393446,396163,2717
p10,armBody,58,123,124,0,1,1,0,400222,401725,404205,2480
p10,armBody,59,123,124,0,1,1,0,405322,406826,409331,2505
p10,armBody,60,413,214,0,0,1,0,410730,412234,415690,3456
p10,armBody,61,132,142,0,1,0,1,437167,438678,442752,4074
p10,armBody,62,124,124,1,1,1,1,443662,445167,447575,2408
p10,armBody,63,341,421,0,0,0,1,448664,450168,452891,2723
p10,armBody,64,134,142,0,1,0,0,454040,455544,459491,3947
p10,armBody,65,412,412,1,1,1,1,460576,462079,464858,2779
p10,armBody,66,231,241,0,1,0,1,465968,467471,470293,2822
p10,armBody,67,213,213,1,1,1,1,471739,473243,476153,2910
p10,armBody,68,142,142,1,1,1,1,477073,478577,480991,2414
p10,armBody,69,312,312,1,1,1,1,482077,483580,485974,2394
p10,armBody,70,243,243,1,1,1,1,487522,489025,491794,2769
p10,armBody,71,312,312,1,1,1,1,492616,494119,496247,2128
p10,armBody,72,231,241,0,1,0,1,497054,498558,503033,4475
p10,armBody,73,123,124,0,1,1,0,503885,505389,508370,2981
p10,armBody,74,123,123,1,1,1,1,509262,510765,519066,8301
p10,armBody,75,142,142,1,1,1,1,520246,521749,526400,4651
p10,armBody,76,143,143,1,1,1,1,527357,528860,532217,3357
p10,armBody,77,413,413,1,1,1,1,534107,535610,537847,2237
p10,armBody,78,134,134,1,1,1,1,539153,540656,542455,1799
p10,armBody,79,432,431,0,1,1,0,544247,545750,547867,2117
p10,armBody,80,314,314,1,1,1,1,548711,550215,553663,3448
p10,armBody,81,241,241,1,1,1,1,575836,577345,580183,2838
p10,armBody,82,143,143,1,1,1,1,581167,582671,585549,2878
p10,armBody,83,412,412,1,1,1,1,586425,587928,590954,3026
p10,armBody,84,342,421,0,0,0,0,591743,593246,595248,2002
p10,armBody,85,213,214,0,1,1,0,596195,597698,600020,2322
p10,armBody,86,342,421,0,0,0,0,601044,602548,605235,2687
p10,armBody,87,432,431,0,1,1,0,606593,608096,610408,2312
p10,armBody,88,142,142,1,1,1,1,611666,613169,616304,3135
p10,armBody,89,142,342,0,0,1,1,618752,620255,626741,6486
p10,armBody,90,132,132,1,1,1,1,628603,630106,634452,4346
p10,armBody,91,431,431,1,1,1,1,635258,636762,640074,3312
p10,armBody,92,324,413,0,0,0,0,641862,643366,650106,6740
p10,armBody,93,134,132,0,1,1,0,651139,652642,655320,2678
p10,armBody,94,143,124,0,1,0,0,656122,657626,661088,3462
p10,armBody,95,214,234,0,1,0,1,663426,664929,667774,2845
p10,armBody,96,342,342,1,1,1,1,669636,671140,675139,3999
p10,armBody,97,231,231,1,1,1,1,675986,677490,680004,2514
p10,armBody,98,413,413,1,1,1,1,681355,682858,684998,2140
p10,armBody,99,213,213,1,1,1,1,685996,687500,689810,2310
p10,armBody,100,324,413,0,0,0,0,691611,693114,696419,3305
p10,armBody,101,241,241,1,1,1,1,719758,721272,723988,2716
p10,armBody,102,324,324,1,1,1,1,725209,726712,731154,4442
p10,armBody,103,341,421,0,0,0,1,732522,734025,736432,2407
p10,armBody,104,431,231,0,0,1,1,737336,738840,741884,3044
p10,armBody,105,321,413,0,0,0,0,742675,744179,746984,2805
p10,armBody,106,312,312,1,1,1,1,747895,749398,751506,2108
p10,armBody,107,431,431,1,1,1,1,752709,754213,756662,2449
p10,armBody,108,134,142,0,1,0,0,758280,759785,762576,2791
p10,armBody,109,321,413,0,0,0,0,763636,765139,767336,2197
p10,armBody,110,312,432,0,0,0,1,768346,769849,772901,3052
p10,armBody,111,234,134,0,0,1,1,773829,775332,777506,2174
p10,armBody,112,321,423,0,0,1,0,778579,780083,782630,2547
p10,armBody,113,421,421,1,1,1,1,783939,785442,788215,2773
p10,armBody,114,432,431,0,1,1,0,789364,790867,793037,2170
p10,armBody,115,312,312,1,1,1,1,795352,796855,799238,2383
p10,armBody,116,124,124,1,1,1,1,800624,802127,804582,2455
p10,armBody,117,243,243,1,1,1,1,805632,807136,809559,2423
p10,armBody,118,413,213,0,0,1,1,810927,812431,819244,6813
p10,armBody,119,423,413,0,1,0,1,820496,822000,829679,7679
p10,armBody,120,412,412,1,1,1,1,830681,832185,834485,2300
