id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p2,armFront,1,412,412,1,1,1,1,456575,458089,464443,6354
p2,armFront,2,321,321,1,1,1,1,465904,467406,471480,4074
p2,armFront,3,142,142,1,1,1,1,482656,484162,486440,2278
p2,armFront,4,341,341,1,1,1,1,488046,489549,492483,2934
p2,armFront,5,231,231,1,1,1,1,493459,494960,497715,2755
p2,armFront,6,324,324,1,1,1,1,498631,500134,503274,3140
p2,armFront,7,124,124,1,1,1,1,504115,505617,508367,2750
p2,armFront,8,234,234,1,1,1,1,509254,510755,513081,2326
p2,armFront,9,431,431,1,1,1,1,514230,515731,518426,2695
p2,armFront,10,423,423,1,1,1,1,519674,521176,523550,2374
p2,armFront,11,241,241,1,1,1,1,524709,526222,528767,2545
p2,armFront,12,421,421,1,1,1,1,530148,531651,534562,2911
