id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p1,armFront,1,431,231,0,0,1,1,5440,6958,14438,7480
p1,armFront,2,312,312,1,1,1,1,15832,17342,21707,4365
p1,armFront,3,342,342,1,1,1,1,24450,25954,29987,4033
p1,armFront,4,134,134,1,1,1,1,31738,33241,36369,3128
p1,armFront,5,314,314,1,1,1,1,37892,39395,42565,3170
p1,armFront,6,432,432,1,1,1,1,44393,45896,50408,4512
p1,armFront,7,123,123,1,1,1,1,52030,53534,60188,6654
p1,armFront,8,341,341,1,1,1,1,62139,63642,67224,3582
p1,armFront,9,412,214,0,0,1,0,68839,70344,74709,4365
p1,armFront,10,123,123,1,1,1,1,77195,78698,81726,3028
p1,armFront,11,142,142,1,1,1,1,83513,85017,88240,3223
p1,armFront,12,214,214,1,1,1,1,89833,91336,94938,3602
p1,armFront,13,412,214,0,0,1,0,96425,97928,102668,4740
p1,armFront,14,324,124,0,0,1,1,104113,105617,108800,3183
p1,armFront,15,423,412,0,1,0,0,110471,111975,117410,5435
p1,armFront,16,314,314,1,1,1,1,118683,120186,124514,4328
p1,armFront,17,312,314,0,1,1,0,127093,128595,131767,3172
p1,armFront,18,134,134,1,1,1,1,133522,135026,139348,4322
p1,armFront,19,143,143,1,1,1,1,140942,142446,145221,2775
p1,armFront,20,312,314,0,1,1,0,146664,148168,150853,2685
p1,armFront,21,421,421,1,1,1,1,172433,173942,177435,3493
p1,armFront,22,213,213,1,1,1,1,179739,181243,183970,2727
p1,armFront,23,423,413,0,1,0,1,185443,186947,189659,2712
p1,armFront,24,241,241,1,1,1,1,191121,192625,196022,3397
p1,armFront,25,342,342,1,1,1,1,198457,199978,203226,3248
p1,armFront,26,231,231,1,1,1,1,204818,206322,209495,3173
p1,armFront,27,142,142,1,1,1,1,210901,212405,215987,3582
p1,armFront,28,234,234,1,1,1,1,217647,219150,222448,3298
p1,armFront,29,234,234,1,1,1,1,223796,225300,228197,2897
p1,armFront,30,342,342,1,1,1,1,229575,231082,234182,3100
p1,armFront,31,342,342,1,1,1,1,235666,237170,241105,3935
p1,armFront,32,312,314,0,1,1,0,242942,244446,247716,3270
p1,armFront,33,314,314,1,1,1,1,249399,250902,254050,3148
p1,armFront,34,213,213,1,1,1,1,256040,257554,260428,2874
p1,armFront,35,143,143,1,1,1,1,261924,263427,266491,3064
p1,armFront,36,324,143,0,0,0,0,268006,269510,274599,5089
p1,armFront,37,324,324,1,1,1,1,276584,278088,282365,4277
p1,armFront,38,413,413,1,1,1,1,283661,285165,288081,2916
p1,armFront,39,124,124,1,1,1,1,289611,291114,294242,3128
p1,armFront,40,314,314,1,1,1,1,295678,297180,300394,3214
p1,armFront,41,231,231,1,1,1,1,322188,323702,326729,3027
p1,armFront,42,431,431,1,1,1,1,328213,329717,332349,2632
p1,armFront,43,142,142,1,1,1,1,333770,335273,338208,2935
p1,armFront,44,142,142,1,1,1,1,339481,340985,343883,2898
p1,armFront,45,431,214,0,0,0,0,345025,346528,350562,4034
p1,armFront,46,231,231,1,1,1,1,352010,353514,356543,3029
p1,armFront,47,341,341,1,1,1,1,358087,359591,362797,3206
p1,armFront,48,213,213,1,1,1,1,364351,365855,369203,3348
p1,armFront,49,142,142,1,1,1,1,370866,372369,375320,2951
p1,armFront,50,321,321,1,1,1,1,376999,378503,382415,3912
p1,armFront,51,432,214,0,0,0,0,384353,385856,389716,3860
p1,armFront,52,342,342,1,1,1,1,391094,392599,395935,3336
p1,armFront,53,412,214,0,0,1,0,397219,398725,402740,4015
p1,armFront,54,132,132,1,1,1,1,404218,405721,408956,3235
p1,armFront,55,132,132,1,1,1,1,410272,411775,414897,3122
p1,armFront,56,143,143,1,1,1,1,416713,418216,421477,3261
p1,armFront,57,231,231,1,1,1,1,422857,424360,427406,3046
p1,armFront,58,214,214,1,1,1,1,428778,430281,433360,3079
p1,armFront,59,241,241,1,1,1,1,434814,436317,439762,3445
p1,armFront,60,412,214,0,0,1,0,442127,443631,447167,3536
p1,armFront,61,431,431,1,1,1,1,468836,470344,473749,3405
p1,armFront,62,412,432,0,1,0,1,475202,476710,480896,4186
p1,armFront,63,423,413,0,1,0,1,482682,484185,487259,3074
p1,armFront,64,324,324,1,1,1,1,488926,490430,494175,3745
p1,armFront,65,413,413,1,1,1,1,497200,498704,501738,3034
p1,armFront,66,341,341,1,1,1,1,503947,505450,508637,3187
p1,armFront,67,234,234,1,1,1,1,510032,511535,514371,2836
p1,armFront,68,321,321,1,1,1,1,515667,517170,520006,2836
p1,armFront,69,243,243,1,1,1,1,521877,523381,526470,3089
p1,armFront,70,432,432,1,1,1,1,527899,529402,533069,3667
p1,armFront,71,231,231,1,1,1,1,534240,535743,538477,2734
p1,armFront,72,321,432,0,0,0,0,539900,541405,545755,4350
p1,armFront,73,243,243,1,1,1,1,547263,548767,552242,3475
p1,armFront,74,124,124,1,1,1,1,554406,555910,558961,3051
