id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p5,armFront,1,132,134,0,1,1,0,1687700,1689246,1693880,4634
p5,armFront,2,124,124,1,1,1,1,1695225,1696728,1703913,7185
p5,armFront,3,142,142,1,1,1,1,1705065,1706566,1710217,3651
p5,armFront,4,432,412,0,1,0,1,1718395,1719898,1722539,2641
p5,armFront,5,342,342,1,1,1,1,1727275,1728777,1756678,27901
p5,armFront,6,421,421,1,1,1,1,1758346,1759860,1762540,2680
p5,armFront,7,243,243,1,1,1,1,1764139,1765642,1768999,3357
p5,armFront,8,431,412,0,1,0,0,1770227,1771729,1774685,2956
p5,armFront,9,234,214,0,1,0,1,1775962,1777464,1780756,3292
p5,armFront,10,423,421,0,1,1,0,1782113,1783616,1786709,3093
p5,armFront,11,412,412,1,1,1,1,1787734,1789236,1792728,3492
p5,armFront,12,321,321,1,1,1,1,1793819,1795320,1797951,2631
