id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p10,armBody,1,432,241,0,0,0,0,1822553,1824065,1841321,17256
p10,armBody,2,142,142,1,1,1,1,1844276,1845784,1851479,5695
p10,armBody,3,421,423,0,1,1,0,1854935,1856438,1859575,3137
p10,armBody,4,431,231,0,0,1,1,1860914,1862417,1864975,2558
p10,armBody,5,314,324,0,1,0,1,1866622,1868124,1872355,4231
p10,armBody,6,123,123,1,1,1,1,1889016,1890524,1892936,2412
p10,armBody,7,214,214,1,1,1,1,1893997,1895499,1897888,2389
p10,armBody,8,241,243,0,1,1,0,1898973,1900475,1903747,3272
p10,armBody,9,324,214,0,0,0,1,1904672,1906174,1909472,3298
p10,armBody,10,234,234,1,1,1,1,1910975,1912477,1916057,3580
p10,armBody,11,342,342,1,1,1,1,1917265,1918767,1921714,2947
p10,armBody,12,134,134,1,1,1,1,1923053,1924554,1929094,4540
