id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p6,armBody,1,123,124,0,1,1,0,26704,28216,30983,2767
p6,armBody,2,234,142,0,0,0,0,32467,33972,36589,2617
p6,armBody,3,413,412,0,1,1,0,37661,39164,43187,4023
p6,armBody,4,423,412,0,1,0,0,44072,45578,49025,3447
p6,armBody,5,413,412,0,1,1,0,50243,51745,58132,6387
p6,armBody,6,243,243,1,1,1,1,58947,60450,63145,2695
p6,armBody,7,134,142,0,1,0,0,64063,65567,68649,3082
p6,armBody,8,431,241,0,0,0,1,69518,71021,74062,3041
p6,armBody,9,412,412,1,1,1,1,74919,76422,80237,3815
p6,armBody,10,124,124,1,1,1,1,81119,82622,85505,2883
p6,armBody,11,423,423,1,1,1,1,86360,87863,92128,4265
p6,armBody,12,412,412,1,1,1,1,93543,95047,98403,3356
p6,armBody,13,143,143,1,1,1,1,99428,100930,103602,2672
p6,armBody,14,341,432,0,0,0,0,104527,106030,109935,3905
p6,armBody,15,213,214,0,1,1,0,110803,112306,115194,2888
p6,armBody,16,134,142,0,1,0,0,116474,117977,120083,2106
p6,armBody,17,134,142,0,1,0,0,120962,122465,124824,2359
p6,armBody,18,241,241,1,1,1,1,125630,127134,129886,2752
p6,armBody,19,321,421,0,0,1,1,130778,132282,134741,2459
p6,armBody,20,213,214,0,1,1,0,135828,137332,140591,3259
p6,armBody,21,214,234,0,1,0,1,162011,163536,167009,3473
p6,armBody,22,324,423,0,0,1,0,167941,169448,175884,6436
p6,armBody,23,142,142,1,1,1,1,176840,178343,180782,2439
p6,armBody,24,123,124,0,1,1,0,181582,183085,186824,3739
p6,armBody,25,412,412,1,1,1,1,187747,189250,192326,3076
p6,armBody,26,314,412,0,0,1,0,193162,194665,197738,3073
p6,armBody,27,421,413,0,1,0,0,198814,200318,203137,2819
p6,armBody,28,432,431,0,1,1,0,203946,205449,209026,3577
p6,armBody,29,143,143,1,1,1,1,210082,211586,214312,2726
p6,armBody,30,312,431,0,0,0,0,215261,216764,221323,4559
p6,armBody,31,241,241,1,1,1,1,223231,224734,233190,8456
p6,armBody,32,142,142,1,1,1,1,234597,236100,238571,2471
p6,armBody,33,214,214,1,1,1,1,239541,241044,243339,2295
p6,armBody,34,314,412,0,0,1,0,244456,245959,251036,5077
p6,armBody,35,413,412,0,1,1,0,252252,253755,260117,6362
p6,armBody,36,123,124,0,1,1,0,261022,262525,264936,2411
p6,armBody,37,132,142,0,1,0,1,266176,267680,270625,2945
p6,armBody,38,423,423,1,1,1,1,271624,273126,277686,4560
p6,armBody,39,214,214,1,1,1,1,278700,280210,283275,3065
p6,armBody,40,132,143,0,1,0,0,284745,286249,291316,5067
p6,armBody,41,231,241,0,1,0,1,312446,313955,317647,3692
p6,armBody,42,324,314,0,1,0,1,318476,319980,322222,2242
p6,armBody,43,243,243,1,1,1,1,323024,324526,326442,1916
p6,armBody,44,432,431,0,1,1,0,327310,328813,332801,3988
p6,armBody,45,342,312,0,1,0,1,333573,335077,338485,3408
p6,armBody,46,342,421,0,0,0,0,339252,340755,344165,3410
p6,armBody,47,234,243,0,1,0,0,345354,346857,350081,3224
p6,armBody,48,421,413,0,1,0,0,350832,352335,355666,3331
p6,armBody,49,321,431,0,0,0,1,356670,358174,365385,7211
p6,armBody,50,132,142,0,1,0,1,366578,368081,370534,2453
p6,armBody,51,321,421,0,0,1,1,371308,372811,375669,2858
p6,armBody,52,423,423,1,1,1,1,376532,378036,381224,3188
p6,armBody,53,431,241,0,0,0,1,382364,383867,387027,3160
p6,armBody,54,431,431,1,1,1,1,387930,389433,392069,2636
p6,armBody,55,142,142,1,1,1,1,393343,394846,396986,2140
p6,armBody,56,321,421,0,0,1,1,398022,399526,402092,2566
p6,armBody,57,312,312,1,1,1,1,403062,404565,406620,2055
p6,armBody,58,342,421,0,0,0,0,407511,409014,411615,2601
p6,armBody,59,314,314,1,1,1,1,412405,413908,415593,1685
p6,armBody,60,134,134,1,1,1,1,416751,418255,420449,2194
p6,armBody,61,124,124,1,1,1,1,442427,443933,446556,2623
p6,armBody,62,432,431,0,1,1,0,447405,448913,452441,3528
p6,armBody,63,431,241,0,0,0,1,453263,454766,458013,3247
p6,armBody,64,132,142,0,1,0,1,459384,460888,462955,2067
p6,armBody,65,243,243,1,1,1,1,463827,465330,467534,2204
p6,armBody,66,243,143,0,0,1,1,468382,469886,471943,2057
p6,armBody,67,342,321,0,1,0,0,472839,474343,478248,3905
p6,armBody,68,124,124,1,1,1,1,479135,480637,482672,2035
p6,armBody,69,143,143,1,1,1,1,483498,485002,488251,3249
p6,armBody,70,421,421,1,1,1,1,489016,490519,493056,2537
p6,armBody,71,431,241,0,0,0,1,493856,495360,498043,2683
p6,armBody,72,124,124,1,1,1,1,498879,500385,502419,2034
p6,armBody,73,134,124,0,1,0,1,503956,505459,510822,5363
p6,armBody,74,341,341,1,1,1,1,511597,513100,517458,4358
p6,armBody,75,231,241,0,1,0,1,518404,519908,524051,4143
p6,armBody,76,413,214,0,0,1,0,526382,527887,531728,3841
p6,armBody,77,314,314,1,1,1,1,532748,534258,536834,2576
p6,armBody,78,413,413,1,1,1,1,537592,539096,543063,3967
p6,armBody,79,312,312,1,1,1,1,544052,545555,548200,2645
p6,armBody,80,123,123,1,1,1,1,549030,550534,552981,2447
p6,armBody,81,421,421,1,1,1,1,574022,575536,578919,3383
p6,armBody,82,214,214,1,1,1,1,580141,581644,584395,2751
p6,armBody,83,123,214,0,0,0,0,585075,586578,589520,2942
p6,armBody,84,324,423,0,0,1,0,590296,591799,594915,3116
p6,armBody,85,324,423,0,0,1,0,595785,597288,601051,3763
p6,armBody,86,234,234,1,1,1,1,602028,603532,607845,4313
p6,armBody,87,423,423,1,1,1,1,608647,610149,613785,3636
p6,armBody,88,412,412,1,1,1,1,614649,616152,618572,2420
p6,armBody,89,432,431,0,1,1,0,619486,620989,623970,2981
p6,armBody,90,142,241,0,0,1,0,624910,626414,630801,4387
p6,armBody,91,341,341,1,1,1,1,632601,634105,637499,3394
p6,armBody,92,341,341,1,1,1,1,638341,639856,644093,4237
p6,armBody,93,241,241,1,1,1,1,644964,646468,649121,2653
p6,armBody,94,132,143,0,1,0,0,650030,651534,654663,3129
p6,armBody,95,243,124,0,0,0,0,655592,657096,660045,2949
p6,armBody,96,143,143,1,1,1,1,662153,663656,665956,2300
p6,armBody,97,231,231,1,1,1,1,666787,668291,670508,2217
p6,armBody,98,213,214,0,1,1,0,672044,673548,676100,2552
p6,armBody,99,312,412,0,0,1,1,677126,678630,681445,2815
p6,armBody,100,231,241,0,1,0,1,682895,684398,686356,1958
p6,armBody,101,143,143,1,1,1,1,707251,708757,710849,2092
p6,armBody,102,341,421,0,0,0,1,711767,713273,716152,2879
p6,armBody,103,421,421,1,1,1,1,716945,718449,720217,1768
p6,armBody,104,124,124,1,1,1,1,721047,722551,724149,1598
p6,armBody,105,432,431,0,1,1,0,724881,726385,729535,3150
p6,armBody,106,213,214,0,1,1,0,730265,731768,734211,2443
p6,armBody,107,321,421,0,0,1,1,735017,736520,738126,1606
p6,armBody,108,312,412,0,0,1,1,738908,740411,742451,2040
p6,armBody,109,234,241,0,1,0,0,743202,744705,746431,1726
p6,armBody,110,342,421,0,0,0,0,747200,748703,751164,2461
p6,armBody,111,234,241,0,1,0,0,751979,753482,756690,3208
p6,armBody,112,412,412,1,1,1,1,759282,760784,763966,3182
p6,armBody,113,142,241,0,0,1,0,764780,766284,770955,4671
p6,armBody,114,241,241,1,1,1,1,771853,773356,775304,1948
p6,armBody,115,324,314,0,1,0,1,776003,777507,779249,1742
p6,armBody,116,213,134,0,0,0,0,780016,781519,784362,2843
p6,armBody,117,241,241,1,1,1,1,785781,787284,789463,2179
p6,armBody,118,231,241,0,1,0,1,790450,791954,794438,2484
p6,armBody,119,214,214,1,1,1,1,795519,797022,799308,2286
p6,armBody,120,314,314,1,1,1,1,801044,802548,804686,2138
