id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p7,armBody,1,413,214,0,0,1,0,215517,217036,221439,4403
p7,armBody,2,341,421,0,0,0,1,225696,227199,229605,2406
p7,armBody,3,124,124,1,1,1,1,230283,231785,233857,2072
p7,armBody,4,324,324,1,1,1,1,234502,236004,238808,2804
p7,armBody,5,241,241,1,1,1,1,239421,240923,243058,2135
p7,armBody,6,231,241,0,1,0,1,253434,254936,258825,3889
p7,armBody,7,431,241,0,0,0,1,259583,261085,263168,2083
p7,armBody,8,423,324,0,0,1,0,263777,265278,267876,2598
p7,armBody,9,214,214,1,1,1,1,268495,269997,273507,3510
p7,armBody,10,432,324,0,0,0,0,274146,275648,277836,2188
p7,armBody,11,143,124,0,1,0,0,278503,280005,283396,3391
p7,armBody,12,342,421,0,0,0,0,284229,285731,287704,1973
