id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp
p1,Distal,1,21,21,1,1,1,251157,252169,257941
p1,Distal,2,32,12,0,0,1,274877,275889,279053
p1,Distal,3,13,13,1,1,1,280846,281854,284333
p1,Distal,4,34,14,0,0,1,285445,286447,288533
p1,Distal,5,12,12,1,1,1,289958,290960,292444
p1,Distal,6,14,14,1,1,1,295053,296055,298333
