id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p9,A(Baseline1),1,424,414,0,1,0,1,2464,3967,8017,4050
p9,A(Baseline1),2,423,141,0,0,0,0,8693,10195,12340,2145
p9,A(Baseline1),3,214,132,0,0,0,0,12961,14464,17676,3212
p9,A(Baseline1),4,143,123,0,1,0,1,18340,19843,22315,2472
p9,A(Baseline1),5,131,141,0,1,0,1,23010,24513,27077,2564
p9,A(Baseline1),6,324,313,0,1,0,0,27722,29224,31908,2684
p9,A(Baseline1),7,212,134,0,0,0,0,32625,34128,37198,3070
p9,A(Baseline1),8,314,121,0,0,0,0,37904,39408,42135,2727
p9,A(Baseline1),9,323,414,0,0,0,0,42840,44344,47311,2967
p9,A(Baseline1),10,343,342,0,1,1,0,48050,49554,53764,4210
p9,A(Baseline1),11,132,141,0,1,0,0,54448,55951,58361,2410
p9,A(Baseline1),12,434,434,1,1,1,1,59057,60561,63149,2588
p9,A(Baseline1),13,214,234,0,1,0,1,63832,65336,68238,2902
p9,A(Baseline1),14,323,413,0,0,0,1,68927,70430,73604,3174
p9,A(Baseline1),15,414,434,0,1,0,1,74338,75841,78149,2308
p9,A(Baseline1),16,141,141,1,1,1,1,78811,80315,82649,2334
p9,A(Baseline1),17,241,143,0,0,1,0,83313,84817,87006,2189
p9,A(Baseline1),18,121,121,1,1,1,1,87744,89248,92566,3318
p9,A(Baseline1),19,421,413,0,1,0,0,93274,94777,97442,2665
p9,A(Baseline1),20,434,434,1,1,1,1,98118,99622,103179,3557
p9,A(Baseline1),21,141,121,0,1,0,1,134112,135622,138115,2493
p9,A(Baseline1),22,234,212,0,1,0,0,138819,140323,142674,2351
p9,A(Baseline1),23,124,121,0,1,1,0,143335,144838,147183,2345
p9,A(Baseline1),24,213,214,0,1,1,0,148533,150036,153155,3119
p9,A(Baseline1),25,134,343,0,0,0,0,153904,155407,161293,5886
p9,A(Baseline1),26,313,212,0,0,1,0,162080,163583,166485,2902
