id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p8,C(Baseline2),1,212,232,0,1,0,1,5467,6970,9899,2929
p8,C(Baseline2),2,141,342,0,0,1,0,10776,12279,15430,3151
p8,C(Baseline2),3,142,141,0,1,1,0,16210,17713,23280,5567
p8,C(Baseline2),4,234,242,0,1,0,0,24034,25537,27967,2430
p8,C(Baseline2),5,323,424,0,0,1,0,28829,30332,32163,1831
p8,C(Baseline2),6,314,414,0,0,1,1,33016,34519,36736,2217
p8,C(Baseline2),7,432,242,0,0,0,1,37599,39102,41429,2327
p8,C(Baseline2),8,414,212,0,0,1,0,42198,43701,45382,1681
p8,C(Baseline2),9,131,141,0,1,0,1,46195,47698,50482,2784
p8,C(Baseline2),10,342,421,0,0,0,0,51265,52769,55485,2716
p8,C(Baseline2),11,412,412,1,1,1,1,56363,57884,60091,2207
p8,C(Baseline2),12,134,142,0,1,0,0,60937,62440,64673,2233
p8,C(Baseline2),13,424,412,0,1,0,0,65528,67031,69675,2644
p8,C(Baseline2),14,423,212,0,0,0,0,70486,71989,74864,2875
p8,C(Baseline2),15,434,212,0,0,0,0,75645,77149,79461,2312
p8,C(Baseline2),16,123,123,1,1,1,1,80230,81733,84367,2634
p8,C(Baseline2),17,143,121,0,1,0,0,85151,86655,88950,2295
p8,C(Baseline2),18,414,212,0,0,1,0,89854,91358,93289,1931
p8,C(Baseline2),19,134,134,1,1,1,1,93964,95467,97619,2152
p8,C(Baseline2),20,241,243,0,1,1,0,98339,99843,101216,1373
p8,C(Baseline2),21,312,412,0,0,1,1,132301,133845,137754,3909
p8,C(Baseline2),22,342,421,0,0,0,0,138458,139964,142347,2383
p8,C(Baseline2),23,142,142,1,1,1,1,143048,144599,147664,3065
p8,C(Baseline2),24,242,242,1,1,1,1,148398,149902,151751,1849
p8,C(Baseline2),25,324,424,0,0,1,1,152427,153930,155350,1420
p8,C(Baseline2),26,421,424,0,1,1,0,156048,157551,158912,1361
p8,C(Baseline2),27,314,424,0,0,0,1,159608,161112,163448,2336
p8,C(Baseline2),28,321,424,0,0,1,0,164186,165690,167843,2153
p8,C(Baseline2),29,242,242,1,1,1,1,168661,170164,172054,1890
p8,C(Baseline2),30,413,242,0,0,0,0,172929,174432,178345,3913
p8,C(Baseline2),31,142,121,0,1,0,0,179302,180805,182909,2104
p8,C(Baseline2),32,213,243,0,1,0,1,183696,185199,188575,3376
p8,C(Baseline2),33,232,242,0,1,0,1,189616,191119,194289,3170
p8,C(Baseline2),34,414,434,0,1,0,1,195091,196594,198829,2235
p8,C(Baseline2),35,124,121,0,1,1,0,199934,201437,202945,1508
p8,C(Baseline2),36,212,212,1,1,1,1,203690,205193,208066,2873
p8,C(Baseline2),37,324,424,0,0,1,1,209023,210527,212950,2423
p8,C(Baseline2),38,342,424,0,0,0,0,213675,215181,217506,2325
p8,C(Baseline2),39,432,232,0,0,1,1,218307,219811,223955,4144
p8,C(Baseline2),40,141,121,0,1,0,1,224757,226260,228058,1798
p8,C(Baseline2),41,312,312,1,1,1,1,259560,261067,263348,2281
p8,C(Baseline2),42,324,423,0,0,1,0,264223,265733,267788,2055
p8,C(Baseline2),43,124,323,0,0,1,0,268500,270003,272403,2400
p8,C(Baseline2),44,241,231,0,1,0,1,273136,274640,277089,2449
p8,C(Baseline2),45,213,231,0,1,0,0,277858,279361,281062,1701
p8,C(Baseline2),46,234,231,0,1,1,0,281849,283351,285614,2263
p8,C(Baseline2),47,123,323,0,0,1,1,286354,287858,290035,2177
p8,C(Baseline2),48,312,312,1,1,1,1,290818,292321,294888,2567
p8,C(Baseline2),49,231,241,0,1,0,1,295632,297135,299277,2142
p8,C(Baseline2),50,242,242,1,1,1,1,300109,301612,304787,3175
p8,C(Baseline2),51,313,414,0,0,1,0,305665,307169,309732,2563
p8,C(Baseline2),52,313,414,0,0,1,0,310474,311977,314576,2599
p8,C(Baseline2),53,121,121,1,1,1,1,315320,316823,318869,2046
p8,C(Baseline2),54,434,212,0,0,0,0,319717,321220,326622,5402
p8,C(Baseline2),55,343,421,0,0,0,0,327403,328907,331968,3061
p8,C(Baseline2),56,243,241,0,1,1,0,332855,334365,338320,3955
p8,C(Baseline2),57,132,131,0,1,1,0,339499,341003,342790,1787
p8,C(Baseline2),58,143,143,1,1,1,1,343813,345318,347921,2603
p8,C(Baseline2),59,243,243,1,1,1,1,348569,350072,351649,1577
p8,C(Baseline2),60,131,143,0,1,0,0,352339,353842,355921,2079
p8,C(Baseline2),61,413,214,0,0,1,0,407829,409350,412918,3568
p8,C(Baseline2),62,431,242,0,0,0,0,413736,415239,418048,2809
p8,C(Baseline2),63,421,421,1,1,1,1,418853,420356,422605,2249
p8,C(Baseline2),64,231,241,0,1,0,1,423314,424817,426788,1971
p8,C(Baseline2),65,241,243,0,1,1,0,427685,429187,431024,1837
p8,C(Baseline2),66,143,141,0,1,1,0,432010,433512,435912,2400
p8,C(Baseline2),67,434,232,0,0,1,0,436666,438169,441231,3062
p8,C(Baseline2),68,341,241,0,0,1,1,442004,443509,447145,3636
p8,C(Baseline2),69,214,232,0,1,0,0,447854,449356,452237,2881
p8,C(Baseline2),70,423,423,1,1,1,1,453136,454639,456454,1815
p8,C(Baseline2),71,431,143,0,0,0,0,457186,458690,461555,2865
p8,C(Baseline2),72,424,423,0,1,1,0,462388,463891,466905,3014
p8,C(Baseline2),73,212,232,0,1,0,1,467598,469101,472252,3151
p8,C(Baseline2),74,412,412,1,1,1,1,473042,474545,476924,2379
p8,C(Baseline2),75,421,213,0,0,0,0,477669,479172,481483,2311
p8,C(Baseline2),76,214,242,0,1,0,0,482244,483747,487161,3414
p8,C(Baseline2),77,321,421,0,0,1,1,488056,489559,492251,2692
p8,C(Baseline2),78,234,242,0,1,0,0,493182,494685,498447,3762
p8,C(Baseline2),79,323,424,0,0,1,0,499242,500745,502435,1690
p8,C(Baseline2),80,431,413,0,1,0,0,503454,504957,508119,3162
p8,C(Baseline2),81,134,142,0,1,0,0,539501,541007,543732,2725
p8,C(Baseline2),82,214,232,0,1,0,0,544591,546096,547945,1849
p8,C(Baseline2),83,131,141,0,1,0,1,548705,550209,552529,2320
