id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p5,C(Baseline2),1,313,414,0,0,1,0,3234,4741,7626,2885
p5,C(Baseline2),2,342,421,0,0,0,0,8507,10010,12938,2928
p5,C(Baseline2),3,314,412,0,0,1,0,15298,16803,21225,4422
p5,C(Baseline2),4,213,214,0,1,1,0,22179,23683,29369,5686
p5,C(Baseline2),5,143,123,0,1,0,1,30219,31723,34530,2807
p5,C(Baseline2),6,242,212,0,1,0,1,35331,36835,45466,8631
p5,C(Baseline2),7,432,431,0,1,1,0,48810,50314,54121,3807
p5,C(Baseline2),8,213,213,1,1,1,1,55019,56523,61058,4535
p5,C(Baseline2),9,142,121,0,1,0,0,61867,63370,65906,2536
p5,C(Baseline2),10,434,434,1,1,1,1,66882,68385,70353,1968
p5,C(Baseline2),11,423,214,0,0,0,0,71330,72834,76018,3184
p5,C(Baseline2),12,234,232,0,1,1,0,77059,78563,82706,4143
p5,C(Baseline2),13,414,212,0,0,1,0,83523,85026,89081,4055
p5,C(Baseline2),14,412,412,1,1,1,1,89843,91345,94569,3224
p5,C(Baseline2),15,413,413,1,1,1,1,95490,96994,100649,3655
p5,C(Baseline2),16,131,143,0,1,0,0,101714,103218,106682,3464
p5,C(Baseline2),17,321,421,0,0,1,1,107506,109010,115810,6800
p5,C(Baseline2),18,213,214,0,1,1,0,116643,118145,124249,6104
p5,C(Baseline2),19,134,141,0,1,0,0,125098,126602,129834,3232
p5,C(Baseline2),20,132,141,0,1,0,0,130787,132290,136546,4256
p5,C(Baseline2),21,134,141,0,1,0,0,168082,169590,173521,3931
p5,C(Baseline2),22,313,314,0,1,1,0,176859,178366,187034,8668
p5,C(Baseline2),23,121,121,1,1,1,1,188634,190137,193425,3288
p5,C(Baseline2),24,312,312,1,1,1,1,194378,195888,199393,3505
p5,C(Baseline2),25,341,343,0,1,1,0,200714,202217,206106,3889
p5,C(Baseline2),26,132,232,0,0,1,1,207307,208810,219858,11048
p5,C(Baseline2),27,423,423,1,1,1,1,220754,222258,225641,3383
p5,C(Baseline2),28,232,232,1,1,1,1,226603,228106,232946,4840
p5,C(Baseline2),29,234,234,1,1,1,1,233922,235425,238257,2832
p5,C(Baseline2),30,421,421,1,1,1,1,239082,240586,244777,4191
p5,C(Baseline2),31,232,231,0,1,1,0,246474,247977,251538,3561
p5,C(Baseline2),32,324,414,0,0,0,1,252458,253962,257906,3944
p5,C(Baseline2),33,323,424,0,0,1,0,259714,261217,266218,5001
p5,C(Baseline2),34,432,423,0,1,0,0,267355,268858,271938,3080
p5,C(Baseline2),35,313,413,0,0,1,1,273035,274540,277977,3437
p5,C(Baseline2),36,134,241,0,0,0,0,278874,280377,285345,4968
p5,C(Baseline2),37,132,141,0,1,0,0,286267,287771,291577,3806
p5,C(Baseline2),38,324,324,1,1,1,1,292379,293882,296873,2991
p5,C(Baseline2),39,123,123,1,1,1,1,297907,299410,303130,3720
p5,C(Baseline2),40,241,241,1,1,1,1,304242,305746,308818,3072
p5,C(Baseline2),41,423,423,1,1,1,1,341810,343316,346625,3309
p5,C(Baseline2),42,314,412,0,0,1,0,347771,349280,353545,4265
p5,C(Baseline2),43,312,421,0,0,0,0,356923,358427,361930,3503
p5,C(Baseline2),44,121,121,1,1,1,1,363490,364997,367857,2860
