id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p3,C(Baseline2),1,424,414,0,1,0,1,33644,35157,39316,4159
p3,C(Baseline2),2,323,421,0,0,1,0,40853,42364,47380,5016
p3,C(Baseline2),3,131,131,1,1,1,1,48501,50006,53947,3941
p3,C(Baseline2),4,123,123,1,1,1,1,54989,56493,59908,3415
p3,C(Baseline2),5,141,143,0,1,1,0,61140,62644,65804,3160
p3,C(Baseline2),6,414,414,1,1,1,1,67189,68693,73973,5280
p3,C(Baseline2),7,213,214,0,1,1,0,75085,76589,79908,3319
p3,C(Baseline2),8,213,213,1,1,1,1,81293,82798,85229,2431
p3,C(Baseline2),9,214,214,1,1,1,1,86293,87796,90724,2928
p3,C(Baseline2),10,213,213,1,1,1,1,91702,93206,95604,2398
p3,C(Baseline2),11,142,241,0,0,1,0,96389,97892,101252,3360
p3,C(Baseline2),12,424,424,1,1,1,1,102380,103884,106588,2704
p3,C(Baseline2),13,143,241,0,0,1,0,107869,109372,113236,3864
p3,C(Baseline2),14,413,424,0,1,0,0,114293,115796,118892,3096
p3,C(Baseline2),15,421,423,0,1,1,0,119813,121316,125060,3744
p3,C(Baseline2),16,342,342,1,1,1,1,126212,127716,130692,2976
p3,C(Baseline2),17,131,131,1,1,1,1,132205,133708,138292,4584
p3,C(Baseline2),18,232,231,0,1,1,0,139469,140972,143532,2560
p3,C(Baseline2),19,241,241,1,1,1,1,144589,146091,148500,2409
p3,C(Baseline2),20,343,343,1,1,1,1,149677,151180,154284,3104
p3,C(Baseline2),21,214,214,1,1,1,1,187237,188744,191916,3172
p3,C(Baseline2),22,132,242,0,0,0,1,192997,194501,198348,3847
p3,C(Baseline2),23,134,313,0,0,0,0,199405,200909,212196,11287
p3,C(Baseline2),24,342,342,1,1,1,1,213292,214796,218748,3952
p3,C(Baseline2),25,432,432,1,1,1,1,219797,221299,224212,2913
p3,C(Baseline2),26,343,343,1,1,1,1,225437,226940,230964,4024
p3,C(Baseline2),27,421,421,1,1,1,1,232141,233644,236876,3232
p3,C(Baseline2),28,432,434,0,1,1,0,237845,239348,242556,3208
p3,C(Baseline2),29,323,343,0,1,0,1,243821,245324,248332,3008
