id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p1,C(Baseline2),1,424,212,0,0,0,0,3094,4598,6660,2062
p1,C(Baseline2),2,143,142,0,1,1,0,7414,8918,11789,2871
p1,C(Baseline2),3,323,421,0,0,1,0,12502,14006,15692,1686
p1,C(Baseline2),4,231,131,0,0,1,1,16565,18068,20188,2120
p1,C(Baseline2),5,432,421,0,1,0,0,20918,22421,24116,1695
p1,C(Baseline2),6,241,134,0,0,0,0,24885,26389,28452,2063
p1,C(Baseline2),7,131,141,0,1,0,1,29294,30797,32773,1976
p1,C(Baseline2),8,323,424,0,0,1,0,33566,35069,38268,3199
p1,C(Baseline2),9,243,143,0,0,1,1,39158,40661,42828,2167
p1,C(Baseline2),10,321,421,0,0,1,1,43709,45212,48044,2832
p1,C(Baseline2),11,312,412,0,0,1,1,48941,50444,52957,2513
p1,C(Baseline2),12,231,132,0,0,1,0,53846,55349,58004,2655
p1,C(Baseline2),13,342,431,0,0,0,0,58718,60220,63061,2841
p1,C(Baseline2),14,321,421,0,0,1,1,63863,65366,66876,1510
p1,C(Baseline2),15,242,241,0,1,1,0,67646,69149,71853,2704
p1,C(Baseline2),16,243,134,0,0,0,0,72613,74117,76093,1976
p1,C(Baseline2),17,142,141,0,1,1,0,76861,78364,80580,2216
p1,C(Baseline2),18,131,141,0,1,0,1,81461,82967,85612,2645
p1,C(Baseline2),19,421,413,0,1,0,0,86349,87855,90108,2253
p1,C(Baseline2),20,431,431,1,1,1,1,90854,92357,94268,1911
p1,C(Baseline2),21,432,243,0,0,0,0,125317,126829,129029,2200
p1,C(Baseline2),22,431,431,1,1,1,1,129853,131357,133212,1855
p1,C(Baseline2),23,423,423,1,1,1,1,134038,135541,137053,1512
p1,C(Baseline2),24,342,421,0,0,0,0,137942,139445,141557,2112
p1,C(Baseline2),25,121,121,1,1,1,1,142485,143989,145644,1655
p1,C(Baseline2),26,212,131,0,0,0,0,146454,147958,149789,1831
p1,C(Baseline2),27,434,431,0,1,1,0,150566,152068,154308,2240
p1,C(Baseline2),28,123,124,0,1,1,0,155125,156628,158573,1945
p1,C(Baseline2),29,313,414,0,0,1,0,159429,160933,163429,2496
p1,C(Baseline2),30,243,143,0,0,1,1,164358,165861,167604,1743
p1,C(Baseline2),31,234,131,0,0,1,0,168438,169941,171900,1959
p1,C(Baseline2),32,313,413,0,0,1,1,172685,174188,176260,2072
p1,C(Baseline2),33,141,121,0,1,0,1,177141,178644,181061,2417
p1,C(Baseline2),34,123,124,0,1,1,0,182181,183685,185525,1840
p1,C(Baseline2),35,432,431,0,1,1,0,186255,187757,189637,1880
p1,C(Baseline2),36,124,123,0,1,1,0,190854,192357,193621,1264
p1,C(Baseline2),37,134,143,0,1,0,0,194405,195909,198653,2744
p1,C(Baseline2),38,312,431,0,0,0,0,199365,200868,202964,2096
p1,C(Baseline2),39,132,143,0,1,0,0,203765,205268,211772,6504
p1,C(Baseline2),40,124,123,0,1,1,0,212590,214093,216004,1911
p1,C(Baseline2),41,341,121,0,0,0,1,246973,248482,250541,2059
p1,C(Baseline2),42,142,142,1,1,1,1,251630,253136,255484,2348
p1,C(Baseline2),43,314,413,0,0,1,0,256446,257949,262333,4384
p1,C(Baseline2),44,241,141,0,0,1,1,263414,264918,267156,2238
p1,C(Baseline2),45,214,134,0,0,0,1,268117,269621,271277,1656
p1,C(Baseline2),46,242,131,0,0,0,0,272093,273596,276461,2865
p1,C(Baseline2),47,312,312,1,1,1,1,277293,278797,281340,2543
p1,C(Baseline2),48,121,121,1,1,1,1,282069,283572,285900,2328
p1,C(Baseline2),49,132,131,0,1,1,0,286741,288245,290061,1816
p1,C(Baseline2),50,234,141,0,0,0,0,290805,292310,295165,2855
p1,C(Baseline2),51,314,413,0,0,1,0,295949,297452,299654,2202
p1,C(Baseline2),52,343,423,0,0,0,1,300502,302006,304365,2359
p1,C(Baseline2),53,423,421,0,1,1,0,305254,306757,308580,1823
p1,C(Baseline2),54,232,431,0,0,1,0,309470,310972,314860,3888
p1,C(Baseline2),55,431,431,1,1,1,1,315685,317189,319876,2687
p1,C(Baseline2),56,321,421,0,0,1,1,320893,322397,324932,2535
p1,C(Baseline2),57,343,421,0,0,0,0,325933,327437,331020,3583
p1,C(Baseline2),58,143,141,0,1,1,0,331877,333381,335684,2303
p1,C(Baseline2),59,234,234,1,1,1,1,336589,338093,340548,2455
p1,C(Baseline2),60,314,414,0,0,1,1,341444,342947,345092,2145
p1,C(Baseline2),61,213,134,0,0,0,0,377022,378528,381037,2509
p1,C(Baseline2),62,214,212,0,1,1,0,381805,383308,385548,2240
p1,C(Baseline2),63,142,141,0,1,1,0,386421,387927,390284,2357
p1,C(Baseline2),64,231,131,0,0,1,1,391141,392644,395468,2824
p1,C(Baseline2),65,424,424,1,1,1,1,396382,397885,399796,1911
p1,C(Baseline2),66,141,242,0,0,1,0,400637,402141,403956,1815
p1,C(Baseline2),67,313,414,0,0,1,0,404990,406493,408492,1999
p1,C(Baseline2),68,324,421,0,0,1,0,409373,410876,413028,2152
p1,C(Baseline2),69,232,241,0,1,0,0,413885,415388,417165,1777
p1,C(Baseline2),70,414,413,0,1,1,0,417989,419493,422436,2943
p1,C(Baseline2),71,323,424,0,0,1,0,423437,424940,426748,1808
p1,C(Baseline2),72,341,421,0,0,0,1,427646,429149,431308,2159
p1,C(Baseline2),73,143,124,0,1,0,0,432293,433796,436748,2952
p1,C(Baseline2),74,324,421,0,0,1,0,437541,439044,441908,2864
p1,C(Baseline2),75,421,423,0,1,1,0,442741,444245,446365,2120
p1,C(Baseline2),76,212,134,0,0,0,0,447173,448677,451373,2696
p1,C(Baseline2),77,412,431,0,1,0,0,452221,453724,455757,2033
p1,C(Baseline2),78,414,243,0,0,0,0,456701,458204,461076,2872
p1,C(Baseline2),79,341,421,0,0,0,1,461966,463469,465445,1976
p1,C(Baseline2),80,412,431,0,1,0,0,466310,467813,470565,2752
p1,C(Baseline2),81,132,142,0,1,0,1,501751,503264,505908,2644
p1,C(Baseline2),82,342,421,0,0,0,0,506741,508244,510356,2112
p1,C(Baseline2),83,123,124,0,1,1,0,511198,512701,514964,2263
p1,C(Baseline2),84,413,414,0,1,1,0,515806,517311,519908,2597
p1,C(Baseline2),85,434,242,0,0,0,0,520798,522301,524604,2303
p1,C(Baseline2),86,134,142,0,1,0,0,525429,526932,530964,4032
p1,C(Baseline2),87,423,414,0,1,0,0,531997,533500,536316,2816
p1,C(Baseline2),88,343,423,0,0,0,1,537261,538765,541044,2279
p1,C(Baseline2),89,232,142,0,0,0,1,541925,543428,545213,1785
p1,C(Baseline2),90,213,234,0,1,0,0,546053,547556,549765,2209
p1,C(Baseline2),91,213,213,1,1,1,1,550557,552061,554508,2447
p1,C(Baseline2),92,413,413,1,1,1,1,555269,556772,559244,2472
p1,C(Baseline2),93,424,423,0,1,1,0,560174,561677,564444,2767
p1,C(Baseline2),94,121,134,0,1,0,0,565316,566820,568597,1777
p1,C(Baseline2),95,414,413,0,1,1,0,569413,570916,572748,1832
p1,C(Baseline2),96,421,421,1,1,1,1,573598,575101,577213,2112
p1,C(Baseline2),97,124,342,0,0,0,0,578140,579643,581860,2217
p1,C(Baseline2),98,214,314,0,0,1,1,582789,584292,586701,2409
p1,C(Baseline2),99,141,343,0,0,1,0,587558,589061,591388,2327
p1,C(Baseline2),100,324,421,0,0,1,0,592533,594036,595812,1776
p1,C(Baseline2),101,412,412,1,1,1,1,627686,629195,631221,2026
p1,C(Baseline2),102,241,121,0,0,0,1,632005,633508,635869,2361
p1,C(Baseline2),103,131,141,0,1,0,1,636589,638093,640429,2336
p1,C(Baseline2),104,413,414,0,1,1,0,641245,642748,644949,2201
p1,C(Baseline2),105,212,131,0,0,0,0,645741,647244,648844,1600
p1,C(Baseline2),106,242,141,0,0,1,0,649653,651157,653404,2247
p1,C(Baseline2),107,434,414,0,1,0,1,654510,656013,658468,2455
p1,C(Baseline2),108,134,141,0,1,0,0,659541,661044,662989,1945
