id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p5,A(Baseline1),1,421,212,0,0,0,0,21455,22968,26814,3846
p5,A(Baseline1),2,424,414,0,1,0,1,29190,30698,34982,4284
p5,A(Baseline1),3,121,121,1,1,1,1,36038,37541,42046,4505
p5,A(Baseline1),4,141,141,1,1,1,1,44656,46159,51790,5631
p5,A(Baseline1),5,134,134,1,1,1,1,52664,54171,59581,5410
p5,A(Baseline1),6,423,213,0,0,0,1,60727,62231,67398,5167
p5,A(Baseline1),7,431,431,1,1,1,1,69222,70731,73590,2859
p5,A(Baseline1),8,314,314,1,1,1,1,74727,76234,79926,3692
p5,A(Baseline1),9,342,341,0,1,1,0,81278,82782,86046,3264
p5,A(Baseline1),10,343,343,1,1,1,1,86942,88445,91022,2577
p5,A(Baseline1),11,131,141,0,1,0,1,91928,93433,96158,2725
p5,A(Baseline1),12,234,132,0,0,1,0,97087,98590,101840,3250
p5,A(Baseline1),13,414,414,1,1,1,1,102983,104486,107798,3312
p5,A(Baseline1),14,432,431,0,1,1,0,108871,110376,113614,3238
p5,A(Baseline1),15,131,141,0,1,0,1,114527,116030,119334,3304
p5,A(Baseline1),16,212,212,1,1,1,1,120294,121798,126343,4545
p5,A(Baseline1),17,214,214,1,1,1,1,127382,128885,131918,3033
p5,A(Baseline1),18,421,413,0,1,0,0,132831,134335,137198,2863
p5,A(Baseline1),19,132,141,0,1,0,0,138270,139773,143429,3656
p5,A(Baseline1),20,232,231,0,1,1,0,144927,146430,148901,2471
p5,A(Baseline1),21,132,141,0,1,0,0,180655,182163,184710,2547
p5,A(Baseline1),22,312,431,0,0,0,0,185591,187094,190518,3424
p5,A(Baseline1),23,313,314,0,1,1,0,191807,193314,198350,5036
p5,A(Baseline1),24,321,312,0,1,0,0,199551,201055,208270,7215
p5,A(Baseline1),25,424,413,0,1,0,0,210191,211694,214902,3208
p5,A(Baseline1),26,343,343,1,1,1,1,215790,217293,219862,2569
p5,A(Baseline1),27,141,143,0,1,1,0,220847,222350,225830,3480
p5,A(Baseline1),28,323,313,0,1,0,1,226783,228286,230558,2272
p5,A(Baseline1),29,413,413,1,1,1,1,231502,233005,236070,3065
p5,A(Baseline1),30,321,321,1,1,1,1,237023,238526,241766,3240
p5,A(Baseline1),31,243,143,0,0,1,1,242734,244237,246893,2656
p5,A(Baseline1),32,314,314,1,1,1,1,247822,249326,252742,3416
p5,A(Baseline1),33,313,313,1,1,1,1,253855,255359,257581,2222
p5,A(Baseline1),34,143,143,1,1,1,1,258543,260046,262398,2352
p5,A(Baseline1),35,123,123,1,1,1,1,263263,264766,268519,3753
p5,A(Baseline1),36,423,423,1,1,1,1,269511,271015,273414,2399
p5,A(Baseline1),37,423,423,1,1,1,1,274336,275839,277734,1895
p5,A(Baseline1),38,341,341,1,1,1,1,278983,280485,282806,2321
p5,A(Baseline1),39,413,413,1,1,1,1,283694,285198,287918,2720
p5,A(Baseline1),40,321,321,1,1,1,1,289175,290679,293614,2935
p5,A(Baseline1),41,412,212,0,0,1,1,325607,327116,329462,2346
p5,A(Baseline1),42,231,131,0,0,1,1,330351,331854,335566,3712
p5,A(Baseline1),43,141,121,0,1,0,1,336534,338038,340350,2312
p5,A(Baseline1),44,431,431,1,1,1,1,341223,342727,345846,3119
p5,A(Baseline1),45,132,131,0,1,1,0,346806,348309,351214,2905
p5,A(Baseline1),46,343,343,1,1,1,1,352175,353679,356142,2463
p5,A(Baseline1),47,123,123,1,1,1,1,357224,358726,361054,2328
p5,A(Baseline1),48,242,212,0,1,0,1,362063,363566,371310,7744
p5,A(Baseline1),49,312,412,0,0,1,1,372319,373822,385006,11184
p5,A(Baseline1),50,413,412,0,1,1,0,386015,387519,393838,6319
p5,A(Baseline1),51,241,241,1,1,1,1,394855,396359,398774,2415
p5,A(Baseline1),52,134,132,0,1,1,0,399926,401430,405237,3807
p5,A(Baseline1),53,214,212,0,1,1,0,406343,407847,412894,5047
p5,A(Baseline1),54,213,214,0,1,1,0,414567,416070,420214,4144
p5,A(Baseline1),55,431,431,1,1,1,1,421415,422918,426710,3792
p5,A(Baseline1),56,434,434,1,1,1,1,428359,429862,433301,3439
p5,A(Baseline1),57,313,414,0,0,1,0,434207,435710,441870,6160
p5,A(Baseline1),58,324,314,0,1,0,1,443879,445382,448646,3264
p5,A(Baseline1),59,124,124,1,1,1,1,449974,451482,454158,2676
p5,A(Baseline1),60,241,241,1,1,1,1,455151,456654,459238,2584
p5,A(Baseline1),61,324,314,0,1,0,1,492566,494075,496990,2915
p5,A(Baseline1),62,121,121,1,1,1,1,498615,500118,502918,2800
p5,A(Baseline1),63,232,413,0,0,0,0,503927,505429,509982,4553
p5,A(Baseline1),64,341,341,1,1,1,1,510831,512334,514790,2456
p5,A(Baseline1),65,134,141,0,1,0,0,515839,517342,520030,2688
p5,A(Baseline1),66,414,212,0,0,1,0,520879,522382,525670,3288
p5,A(Baseline1),67,234,132,0,0,1,0,526543,528047,531518,3471
p5,A(Baseline1),68,212,212,1,1,1,1,532574,534078,537486,3408
p5,A(Baseline1),69,432,432,1,1,1,1,538367,539871,544318,4447
p5,A(Baseline1),70,213,214,0,1,1,0,545288,546793,549494,2701
p5,A(Baseline1),71,323,323,1,1,1,1,551551,553053,555894,2841
p5,A(Baseline1),72,131,131,1,1,1,1,557078,558582,561446,2864
p5,A(Baseline1),73,342,321,0,1,0,0,562382,563885,566847,2962
p5,A(Baseline1),74,324,324,1,1,1,1,567807,569310,573150,3840
p5,A(Baseline1),75,243,143,0,0,1,1,574118,575622,579238,3616
