id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p6,A(Baseline1),1,143,234,0,0,0,0,2462,3968,6829,2861
p6,A(Baseline1),2,424,413,0,1,0,0,8199,9704,12637,2933
p6,A(Baseline1),3,431,431,1,1,1,1,13551,15054,17797,2743
p6,A(Baseline1),4,343,343,1,1,1,1,18782,20285,22317,2032
p6,A(Baseline1),5,141,141,1,1,1,1,23198,24701,27221,2520
p6,A(Baseline1),6,321,321,1,1,1,1,28078,29581,31893,2312
p6,A(Baseline1),7,342,312,0,1,0,1,32743,34246,39765,5519
p6,A(Baseline1),8,212,212,1,1,1,1,40703,42205,45630,3425
p6,A(Baseline1),9,123,123,1,1,1,1,46542,48047,50878,2831
p6,A(Baseline1),10,342,342,1,1,1,1,51806,53309,55726,2417
p6,A(Baseline1),11,342,342,1,1,1,1,56726,58232,63693,5461
p6,A(Baseline1),12,413,313,0,0,1,1,64742,66246,71557,5311
p6,A(Baseline1),13,131,131,1,1,1,1,72495,73998,76797,2799
p6,A(Baseline1),14,212,212,1,1,1,1,77662,79167,82229,3062
p6,A(Baseline1),15,412,412,1,1,1,1,83070,84573,87543,2970
p6,A(Baseline1),16,231,231,1,1,1,1,88502,90006,92190,2184
p6,A(Baseline1),17,231,231,1,1,1,1,93062,94565,96678,2113
p6,A(Baseline1),18,143,143,1,1,1,1,97727,99230,101805,2575
p6,A(Baseline1),19,121,121,1,1,1,1,102774,104277,106477,2200
p6,A(Baseline1),20,324,313,0,1,0,0,107462,108966,114846,5880
p6,A(Baseline1),21,434,324,0,0,0,1,145950,147456,154765,7309
p6,A(Baseline1),22,324,313,0,1,0,0,155710,157214,164326,7112
p6,A(Baseline1),23,214,214,1,1,1,1,165454,166960,169190,2230
p6,A(Baseline1),24,124,123,0,1,1,0,170118,171622,173886,2264
p6,A(Baseline1),25,132,132,1,1,1,1,174766,176272,178478,2206
p6,A(Baseline1),26,243,234,0,1,0,0,179343,180846,185422,4576
p6,A(Baseline1),27,243,243,1,1,1,1,186278,187781,190022,2241
p6,A(Baseline1),28,231,231,1,1,1,1,190927,192430,194998,2568
p6,A(Baseline1),29,131,131,1,1,1,1,196086,197589,199989,2400
p6,A(Baseline1),30,123,123,1,1,1,1,200814,202317,204381,2064
p6,A(Baseline1),31,123,123,1,1,1,1,205190,206693,208766,2073
p6,A(Baseline1),32,132,132,1,1,1,1,209599,211102,213805,2703
p6,A(Baseline1),33,414,414,1,1,1,1,214767,216270,219158,2888
p6,A(Baseline1),34,313,313,1,1,1,1,220062,221566,223718,2152
p6,A(Baseline1),35,421,413,0,1,0,0,224511,226014,228581,2567
p6,A(Baseline1),36,232,242,0,1,0,1,229599,231102,233926,2824
p6,A(Baseline1),37,421,421,1,1,1,1,234750,236253,238637,2384
p6,A(Baseline1),38,134,132,0,1,1,0,239503,241005,244237,3232
p6,A(Baseline1),39,423,423,1,1,1,1,245342,246846,249333,2487
p6,A(Baseline1),40,424,424,1,1,1,1,250166,251670,254645,2975
