id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p9,B(Approach),1,141,121,0,1,0,1,2193,3696,5760,2064
p9,B(Approach),2,413,214,0,0,1,0,6618,8121,9936,1815
p9,B(Approach),3,414,212,0,0,1,0,10621,12125,15271,3146
p9,B(Approach),4,412,213,0,0,1,0,15906,17410,19508,2098
p9,B(Approach),5,234,132,0,0,1,0,20166,21670,23601,1931
p9,B(Approach),6,421,121,0,0,1,1,24233,25737,29283,3546
p9,B(Approach),7,121,121,1,1,1,1,29946,31449,34421,2972
p9,B(Approach),8,241,131,0,0,0,1,35083,36587,38966,2379
p9,B(Approach),9,132,131,0,1,1,0,39649,41152,44104,2952
p9,B(Approach),10,141,121,0,1,0,1,44812,46315,48743,2428
p9,B(Approach),11,424,414,0,1,0,1,49413,50916,53094,2178
p9,B(Approach),12,324,313,0,1,0,0,53757,55261,57593,2332
p9,B(Approach),13,131,434,0,0,1,0,58264,59767,62771,3004
p9,B(Approach),14,434,434,1,1,1,1,63398,64901,68155,3254
p9,B(Approach),15,132,131,0,1,1,0,68822,70325,73137,2812
p9,B(Approach),16,312,432,0,0,0,1,73796,75299,78447,3148
p9,B(Approach),17,343,431,0,0,0,0,79129,80632,83153,2521
p9,B(Approach),18,432,431,0,1,1,0,83808,85313,87837,2524
p9,B(Approach),19,143,343,0,0,1,1,88483,89986,92986,3000
p9,B(Approach),20,121,131,0,1,0,1,93639,95143,99869,4726
p9,B(Approach),21,342,421,0,0,0,0,131504,133019,135213,2194
p9,B(Approach),22,243,134,0,0,0,0,135896,137399,140605,3206
p9,B(Approach),23,421,412,0,1,0,0,141327,142831,146157,3326
p9,B(Approach),24,313,413,0,0,1,1,146905,148408,150583,2175
p9,B(Approach),25,414,434,0,1,0,1,151408,152912,155275,2363
p9,B(Approach),26,431,431,1,1,1,1,155966,157469,159730,2261
p9,B(Approach),27,432,431,0,1,1,0,160402,161904,164115,2211
p9,B(Approach),28,323,413,0,0,0,1,164830,166333,168379,2046
p9,B(Approach),29,324,424,0,0,1,1,169110,170613,173430,2817
p9,B(Approach),30,142,121,0,1,0,0,174125,175628,178685,3057
p9,B(Approach),31,234,231,0,1,1,0,179355,180858,183444,2586
p9,B(Approach),32,412,232,0,0,0,1,184205,185708,188476,2768
p9,B(Approach),33,431,234,0,0,1,0,189181,190684,193103,2419
p9,B(Approach),34,214,212,0,1,1,0,193748,195252,197148,1896
p9,B(Approach),35,213,121,0,0,0,0,197813,199318,201294,1976
p9,B(Approach),36,341,212,0,0,0,0,201973,203477,205365,1888
p9,B(Approach),37,242,242,1,1,1,1,206090,207594,209197,1603
p9,B(Approach),38,231,232,0,1,1,0,209894,211398,213636,2238
p9,B(Approach),39,313,212,0,0,1,0,214370,215873,218049,2176
p9,B(Approach),40,343,414,0,0,0,0,218771,220275,223039,2764
p9,B(Approach),41,143,141,0,1,1,0,254052,255560,258423,2863
p9,B(Approach),42,123,121,0,1,1,0,259086,260592,262707,2115
p9,B(Approach),43,212,131,0,0,0,0,263413,264915,267528,2613
p9,B(Approach),44,314,312,0,1,1,0,268189,269693,272630,2937
p9,B(Approach),45,213,213,1,1,1,1,273288,274791,281143,6352
p9,B(Approach),46,321,312,0,1,0,0,281782,283286,285678,2392
p9,B(Approach),47,423,212,0,0,0,0,286342,287845,290495,2650
p9,B(Approach),48,213,212,0,1,1,0,291195,292699,295046,2347
p9,B(Approach),49,131,142,0,1,0,0,295708,297212,300325,3113
p9,B(Approach),50,414,414,1,1,1,1,301038,302541,304576,2035
p9,B(Approach),51,323,414,0,0,0,0,305245,306748,309123,2375
p9,B(Approach),52,141,343,0,0,1,0,309830,311334,313649,2315
p9,B(Approach),53,124,434,0,0,0,1,314352,315856,317458,1602
p9,B(Approach),54,124,343,0,0,0,0,318121,319624,322322,2698
p9,B(Approach),55,131,431,0,0,1,1,323048,324552,332566,8014
p9,B(Approach),56,312,312,1,1,1,1,333228,334735,336769,2034
p9,B(Approach),57,132,231,0,0,1,0,337434,338940,340780,1840
p9,B(Approach),58,324,413,0,0,0,0,341496,343001,344930,1929
p9,B(Approach),59,241,231,0,1,0,1,345622,347125,349034,1909
p9,B(Approach),60,312,432,0,0,0,1,349835,351338,354342,3004
p9,B(Approach),61,321,121,0,0,1,1,386749,388259,389708,1449
p9,B(Approach),62,321,414,0,0,0,0,390388,391892,395058,3166
p9,B(Approach),63,242,131,0,0,0,0,395804,397307,398983,1676
p9,B(Approach),64,232,131,0,0,1,0,399653,401156,402441,1285
p9,B(Approach),65,431,434,0,1,1,0,403096,404599,406576,1977
p9,B(Approach),66,323,414,0,0,0,0,407258,408762,410903,2141
