id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p10,A(Baseline1),1,242,242,1,1,1,1,4030,5533,8064,2531
p10,A(Baseline1),2,143,121,0,1,0,0,8944,10451,13128,2677
p10,A(Baseline1),3,134,341,0,0,0,0,13964,15467,17544,2077
p10,A(Baseline1),4,343,323,0,1,0,1,18316,19819,23014,3195
p10,A(Baseline1),5,324,323,0,1,1,0,23825,25328,27391,2063
p10,A(Baseline1),6,123,123,1,1,1,1,28153,29656,32756,3100
p10,A(Baseline1),7,414,212,0,0,1,0,33558,35061,37044,1983
p10,A(Baseline1),8,413,214,0,0,1,0,37832,39335,41731,2396
p10,A(Baseline1),9,124,123,0,1,1,0,42525,44059,46608,2549
p10,A(Baseline1),10,142,342,0,0,1,1,47487,48990,51638,2648
p10,A(Baseline1),11,432,132,0,0,1,1,52484,53988,57418,3430
p10,A(Baseline1),12,243,243,1,1,1,1,58406,59909,62101,2192
p10,A(Baseline1),13,232,242,0,1,0,1,62904,64408,66674,2266
p10,A(Baseline1),14,231,141,0,0,0,1,67538,69042,74750,5708
p10,A(Baseline1),15,213,124,0,0,0,0,75707,77209,82782,5573
p10,A(Baseline1),16,312,312,1,1,1,1,83545,85049,88544,3495
p10,A(Baseline1),17,431,243,0,0,0,0,89638,91141,93839,2698
p10,A(Baseline1),18,313,313,1,1,1,1,94722,96225,104209,7984
p10,A(Baseline1),19,413,414,0,1,1,0,105112,106616,109159,2543
p10,A(Baseline1),20,214,123,0,0,0,0,109993,111500,114038,2538
p10,A(Baseline1),21,134,131,0,1,1,0,147440,148947,151379,2432
p10,A(Baseline1),22,421,124,0,0,1,0,152254,153757,157530,3773
p10,A(Baseline1),23,131,242,0,0,0,0,158316,159823,161960,2137
p10,A(Baseline1),24,324,124,0,0,1,1,162751,164253,168401,4148
p10,A(Baseline1),25,243,243,1,1,1,1,169256,170758,173422,2664
p10,A(Baseline1),26,213,234,0,1,0,0,174291,175794,179848,4054
p10,A(Baseline1),27,412,123,0,0,0,0,180773,182276,186476,4200
p10,A(Baseline1),28,423,213,0,0,0,1,187233,188736,191352,2616
p10,A(Baseline1),29,121,123,0,1,1,0,192064,193568,197868,4300
p10,A(Baseline1),30,342,432,0,0,0,1,199168,200671,204049,3378
p10,A(Baseline1),31,434,431,0,1,1,0,204949,206453,210366,3913
p10,A(Baseline1),32,323,314,0,1,0,0,211181,212684,216670,3986
p10,A(Baseline1),33,131,243,0,0,0,0,217711,219214,221686,2472
p10,A(Baseline1),34,341,421,0,0,0,1,224430,225934,231177,5243
p10,A(Baseline1),35,421,423,0,1,1,0,231992,233495,237720,4225
p10,A(Baseline1),36,312,431,0,0,0,0,238736,240242,242983,2741
p10,A(Baseline1),37,424,413,0,1,0,0,243894,245396,249694,4298
p10,A(Baseline1),38,423,124,0,0,1,0,250696,252204,254870,2666
p10,A(Baseline1),39,323,424,0,0,1,0,260629,262132,264475,2343
