id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p11,B(Approach),1,123,123,1,1,1,1,2744,4247,6456,2209
p11,B(Approach),2,142,142,1,1,1,1,7209,8712,13184,4472
p11,B(Approach),3,141,141,1,1,1,1,13903,15406,17986,2580
p11,B(Approach),4,412,412,1,1,1,1,18675,20179,22523,2344
p11,B(Approach),5,121,121,1,1,1,1,23475,24979,26900,1921
p11,B(Approach),6,214,214,1,1,1,1,27585,29088,30992,1904
p11,B(Approach),7,341,321,0,1,0,1,31732,33236,37265,4029
p11,B(Approach),8,231,231,1,1,1,1,38043,39547,41963,2416
p11,B(Approach),9,232,232,1,1,1,1,42682,44185,45795,1610
p11,B(Approach),10,313,313,1,1,1,1,46474,47978,50902,2924
p11,B(Approach),11,213,214,0,1,1,0,51876,53379,55353,1974
p11,B(Approach),12,243,243,1,1,1,1,56065,57568,59558,1990
p11,B(Approach),13,214,214,1,1,1,1,60287,61790,63248,1458
p11,B(Approach),14,342,431,0,0,0,0,64003,65506,69993,4487
p11,B(Approach),15,413,414,0,1,1,0,70697,72200,74276,2076
p11,B(Approach),16,243,243,1,1,1,1,74991,76493,77906,1413
p11,B(Approach),17,234,234,1,1,1,1,78663,80166,82491,2325
p11,B(Approach),18,313,314,0,1,1,0,83278,84781,86700,1919
p11,B(Approach),19,143,143,1,1,1,1,87532,89035,90864,1829
p11,B(Approach),20,431,431,1,1,1,1,91621,93125,95014,1889
p11,B(Approach),21,321,321,1,1,1,1,126104,127612,130461,2849
p11,B(Approach),22,241,241,1,1,1,1,131283,132792,134912,2120
p11,B(Approach),23,213,214,0,1,1,0,135569,137073,138946,1873
p11,B(Approach),24,432,431,0,1,1,0,139626,141129,142994,1865
p11,B(Approach),25,134,141,0,1,0,0,143692,145196,147793,2597
p11,B(Approach),26,323,324,0,1,1,0,148483,149986,151862,1876
p11,B(Approach),27,321,423,0,0,1,0,152534,154038,157097,3059
p11,B(Approach),28,324,324,1,1,1,1,157770,159274,161472,2198
p11,B(Approach),29,414,414,1,1,1,1,162161,163664,166517,2853
p11,B(Approach),30,414,414,1,1,1,1,167308,168810,171051,2241
p11,B(Approach),31,231,231,1,1,1,1,171810,173313,175229,1916
p11,B(Approach),32,434,434,1,1,1,1,175900,177403,179301,1898
p11,B(Approach),33,431,431,1,1,1,1,180004,181508,185349,3841
p11,B(Approach),34,212,212,1,1,1,1,186224,187727,189455,1728
p11,B(Approach),35,312,412,0,0,1,1,190150,191654,193885,2231
p11,B(Approach),36,314,314,1,1,1,1,194584,196087,197658,1571
p11,B(Approach),37,343,343,1,1,1,1,198411,199914,201588,1674
p11,B(Approach),38,143,143,1,1,1,1,202269,203772,205017,1245
p11,B(Approach),39,342,342,1,1,1,1,205755,207258,208937,1679
p11,B(Approach),40,413,414,0,1,1,0,209901,211404,214762,3358
p11,B(Approach),41,313,313,1,1,1,1,246361,247870,249933,2063
p11,B(Approach),42,213,214,0,1,1,0,69121,70623,72754,2131
p11,B(Approach),43,142,141,0,1,1,0,105685,107187,108896,1709
p11,B(Approach),44,242,242,1,1,1,1,51575,53077,54459,1382
p11,B(Approach),45,312,312,1,1,1,1,85383,86887,88605,1718
p11,B(Approach),46,132,142,0,1,0,1,81780,83285,84642,1357
p11,B(Approach),47,124,124,1,1,1,1,55209,56713,57963,1250
p11,B(Approach),48,134,142,0,1,0,0,33235,34777,36991,2214
p11,B(Approach),49,424,414,0,1,0,1,42661,44165,46451,2286
p11,B(Approach),50,423,423,1,1,1,1,94102,95611,96995,1384
p11,B(Approach),51,324,424,0,0,1,1,367893,369397,371584,2187
p11,B(Approach),52,123,123,1,1,1,1,64444,65948,68355,2407
p11,B(Approach),53,241,241,1,1,1,1,47424,48928,50857,1929
p11,B(Approach),54,432,432,1,1,1,1,97683,99186,100778,1592
p11,B(Approach),55,423,423,1,1,1,1,58695,60199,63632,3433
p11,B(Approach),56,243,243,1,1,1,1,147597,149121,151596,2475
p11,B(Approach),57,242,241,0,1,1,0,412093,413607,415533,1926
p11,B(Approach),58,431,431,1,1,1,1,113167,114671,116285,1614
p11,B(Approach),59,242,242,1,1,1,1,89335,90838,93365,2527
p11,B(Approach),60,314,314,1,1,1,1,77736,79239,80986,1747
p11,B(Approach),61,343,343,1,1,1,1,73765,75270,76938,1668
p11,B(Approach),62,132,142,0,1,0,1,101566,103071,104956,1885
p11,B(Approach),63,324,324,1,1,1,1,37916,39420,41823,2403
p11,B(Approach),64,132,142,0,1,0,1,109672,111176,112389,1213
p11,B(Approach),65,241,241,1,1,1,1,534460,535982,538514,2532
p11,B(Approach),66,424,414,0,1,0,1,540805,542314,544530,2216
p11,B(Approach),67,134,234,0,0,1,1,545401,546904,551702,4798
p11,B(Approach),68,434,434,1,1,1,1,552436,553939,555985,2046
p11,B(Approach),69,412,412,1,1,1,1,556992,558496,560941,2445
p11,B(Approach),70,414,414,1,1,1,1,561699,563203,565877,2674
p11,B(Approach),71,421,423,0,1,1,0,566592,568095,571025,2930
p11,B(Approach),72,343,343,1,1,1,1,571716,573220,575355,2135
p11,B(Approach),73,212,232,0,1,0,1,576217,577720,580549,2829
p11,B(Approach),74,421,423,0,1,1,0,581303,582806,585426,2620
p11,B(Approach),75,232,242,0,1,0,1,586560,588063,590092,2029
