id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p8,B(Approach),1,143,121,0,1,0,0,35369,36879,39788,2909
p8,B(Approach),2,423,214,0,0,0,0,41448,42955,45923,2968
p8,B(Approach),3,232,131,0,0,1,0,47172,48676,50927,2251
p8,B(Approach),4,414,413,0,1,1,0,51954,53457,56502,3045
p8,B(Approach),5,431,241,0,0,0,1,57491,58995,63346,4351
p8,B(Approach),6,434,241,0,0,0,0,65080,66584,69562,2978
p8,B(Approach),7,142,132,0,1,0,1,70891,72394,75376,2982
p8,B(Approach),8,234,231,0,1,1,0,76413,77916,81748,3832
p8,B(Approach),9,424,241,0,0,0,0,82722,84226,86749,2523
p8,B(Approach),10,141,141,1,1,1,1,87583,89086,93361,4275
p8,B(Approach),11,212,212,1,1,1,1,94438,95941,98112,2171
p8,B(Approach),12,312,412,0,0,1,1,99158,100662,103113,2451
p8,B(Approach),13,324,424,0,0,1,1,104192,105695,108032,2337
p8,B(Approach),14,313,414,0,0,1,0,108848,110351,112916,2565
p8,B(Approach),15,241,241,1,1,1,1,113781,115284,117329,2045
p8,B(Approach),16,342,413,0,0,0,0,118151,119654,130058,10404
p8,B(Approach),17,213,134,0,0,0,0,130975,132623,144749,12126
p8,B(Approach),18,321,321,1,1,1,1,146861,148375,152739,4364
p8,B(Approach),19,421,213,0,0,0,0,153631,155137,158200,3063
p8,B(Approach),20,131,121,0,1,0,1,159031,160534,163426,2892
p8,B(Approach),21,341,321,0,1,0,1,195063,196571,199621,3050
p8,B(Approach),22,324,321,0,1,1,0,200502,202005,204609,2604
p8,B(Approach),23,414,212,0,0,1,0,205662,207165,210661,3496
p8,B(Approach),24,323,321,0,1,1,0,212238,213740,216761,3021
p8,B(Approach),25,323,423,0,0,1,1,218018,219521,224692,5171
p8,B(Approach),26,132,132,1,1,1,1,225612,227116,231723,4607
p8,B(Approach),27,314,132,0,0,0,0,232917,234420,238253,3833
p8,B(Approach),28,341,313,0,1,0,0,239053,240557,243258,2701
p8,B(Approach),29,314,314,1,1,1,1,243990,245492,247847,2355
p8,B(Approach),30,312,312,1,1,1,1,248677,250180,252413,2233
p8,B(Approach),31,242,242,1,1,1,1,253378,254881,257537,2656
p8,B(Approach),32,134,313,0,0,0,0,258379,259882,265194,5312
p8,B(Approach),33,131,131,1,1,1,1,266234,267737,270436,2699
p8,B(Approach),34,413,231,0,0,0,0,271240,272743,275260,2517
p8,B(Approach),35,324,321,0,1,1,0,276075,277578,280054,2476
p8,B(Approach),36,243,213,0,1,0,1,280912,282415,285255,2840
p8,B(Approach),37,423,213,0,0,0,1,286112,287616,290121,2505
p8,B(Approach),38,243,213,0,1,0,1,291372,292875,294733,1858
p8,B(Approach),39,412,231,0,0,0,0,295693,297196,299534,2338
p8,B(Approach),40,412,231,0,0,0,0,301815,303320,305762,2442
p8,B(Approach),41,232,231,0,1,1,0,337223,338733,340632,1899
p8,B(Approach),42,424,241,0,0,0,0,341418,342921,351781,8860
p8,B(Approach),43,434,241,0,0,0,0,352490,353993,356619,2626
p8,B(Approach),44,413,413,1,1,1,1,357577,359079,361676,2597
p8,B(Approach),45,323,313,0,1,0,1,362644,364147,368020,3873
p8,B(Approach),46,234,241,0,1,0,0,368941,370444,373204,2760
p8,B(Approach),47,142,142,1,1,1,1,374247,375750,379055,3305
p8,B(Approach),48,213,231,0,1,0,0,379926,381429,383832,2403
p8,B(Approach),49,421,213,0,0,0,0,384708,386211,388049,1838
p8,B(Approach),50,214,231,0,1,0,0,388854,390357,392650,2293
p8,B(Approach),51,431,213,0,0,0,0,393774,395277,397202,1925
p8,B(Approach),52,242,241,0,1,1,0,397940,399444,401435,1991
p8,B(Approach),53,141,213,0,0,0,0,402417,403925,408979,5054
p8,B(Approach),54,124,121,0,1,1,0,409793,411297,413669,2372
p8,B(Approach),55,341,421,0,0,0,1,414637,416141,420460,4319
p8,B(Approach),56,142,121,0,1,0,0,421181,422684,424672,1988
p8,B(Approach),57,143,123,0,1,0,1,425639,427143,429039,1896
p8,B(Approach),58,231,241,0,1,0,1,429783,431286,433324,2038
p8,B(Approach),59,241,243,0,1,1,0,434296,435799,438188,2389
p8,B(Approach),60,242,241,0,1,1,0,439112,440615,442890,2275
p8,B(Approach),61,124,124,1,1,1,1,475710,477226,479956,2730
p8,B(Approach),62,214,231,0,1,0,0,480756,482258,486350,4092
p8,B(Approach),63,243,231,0,1,0,0,488524,490027,493293,3266
p8,B(Approach),64,314,413,0,0,1,0,496090,497594,499916,2322
p8,B(Approach),65,321,321,1,1,1,1,500720,502224,505031,2807
