id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p2,B(Approach),1,431,241,0,0,0,1,25070,26587,30876,4289
p2,B(Approach),2,432,342,0,0,0,1,32397,33899,37796,3897
p2,B(Approach),3,412,432,0,1,0,1,38861,40366,45948,5582
p2,B(Approach),4,134,134,1,1,1,1,46718,48221,53316,5095
p2,B(Approach),5,314,414,0,0,1,1,55189,56692,61380,4688
p2,B(Approach),6,342,342,1,1,1,1,62741,64248,69132,4884
p2,B(Approach),7,134,134,1,1,1,1,70565,72069,76012,3943
p2,B(Approach),8,421,423,0,1,1,0,77021,78528,83348,4820
p2,B(Approach),9,321,323,0,1,1,0,84182,85686,90053,4367
p2,B(Approach),10,313,313,1,1,1,1,91013,92518,100748,8230
p2,B(Approach),11,141,143,0,1,1,0,102037,103545,110556,7011
p2,B(Approach),12,413,414,0,1,1,0,111340,112844,116460,3616
p2,B(Approach),13,234,232,0,1,1,0,118813,120323,123660,3337
p2,B(Approach),14,434,434,1,1,1,1,124845,126348,129468,3120
p2,B(Approach),15,243,243,1,1,1,1,130260,131763,134628,2865
p2,B(Approach),16,343,343,1,1,1,1,136069,137573,141268,3695
p2,B(Approach),17,421,421,1,1,1,1,142132,143635,146388,2753
p2,B(Approach),18,423,424,0,1,1,0,147356,148859,152052,3193
p2,B(Approach),19,234,242,0,1,0,0,153076,154580,157643,3063
p2,B(Approach),20,341,341,1,1,1,1,158460,159963,165084,5121
p2,B(Approach),21,241,243,0,1,1,0,196445,197952,201428,3476
p2,B(Approach),22,124,324,0,0,1,1,202501,204006,208180,4174
p2,B(Approach),23,423,424,0,1,1,0,209068,210572,213412,2840
p2,B(Approach),24,412,412,1,1,1,1,214228,215731,218892,3161
p2,B(Approach),25,312,312,1,1,1,1,219965,221470,226988,5518
p2,B(Approach),26,324,424,0,0,1,1,227916,229420,232220,2800
p2,B(Approach),27,212,212,1,1,1,1,233614,235117,238396,3279
p2,B(Approach),28,314,434,0,0,0,1,239949,241452,245196,3744
p2,B(Approach),29,214,234,0,1,0,1,246404,247908,250612,2704
p2,B(Approach),30,232,242,0,1,0,1,251501,253004,254916,1912
p2,B(Approach),31,432,432,1,1,1,1,255900,257404,260284,2880
p2,B(Approach),32,124,324,0,0,1,1,261093,262597,265964,3367
p2,B(Approach),33,234,243,0,1,0,0,266805,268308,270964,2656
p2,B(Approach),34,124,312,0,0,0,0,271724,273227,278067,4840
p2,B(Approach),35,414,414,1,1,1,1,279933,281452,286996,5544
p2,B(Approach),36,121,323,0,0,1,0,288692,290195,293252,3057
p2,B(Approach),37,131,343,0,0,0,0,295470,296973,300804,3831
p2,B(Approach),38,431,414,0,1,0,0,302637,304139,307235,3096
p2,B(Approach),39,313,434,0,0,0,0,309165,310668,315332,4664
p2,B(Approach),40,213,234,0,1,0,0,318076,319580,324068,4488
p2,B(Approach),41,424,424,1,1,1,1,356012,357521,361940,4419
p2,B(Approach),42,121,323,0,0,1,0,362980,364486,369500,5014
p2,B(Approach),43,242,242,1,1,1,1,370469,371972,376628,4656
p2,B(Approach),44,342,432,0,0,0,1,377493,378996,385156,6160
p2,B(Approach),45,123,323,0,0,1,1,386605,388108,391371,3263
p2,B(Approach),46,243,243,1,1,1,1,392213,393716,397172,3456
p2,B(Approach),47,132,312,0,0,0,1,398044,399547,402820,3273
p2,B(Approach),48,413,434,0,1,0,0,404093,405596,408940,3344
p2,B(Approach),49,142,142,1,1,1,1,409765,411268,414388,3120
p2,B(Approach),50,143,343,0,0,1,1,417237,418740,420979,2239
p2,B(Approach),51,324,424,0,0,1,1,422077,423580,425475,1895
p2,B(Approach),52,414,434,0,1,0,1,426237,427740,430068,2328
p2,B(Approach),53,143,134,0,1,0,0,431261,432764,437020,4256
p2,B(Approach),54,313,414,0,0,1,0,437757,439259,442540,3281
p2,B(Approach),55,434,434,1,1,1,1,443860,445364,448060,2696
p2,B(Approach),56,343,434,0,0,0,0,449470,450973,464196,13223
p2,B(Approach),57,321,421,0,0,1,1,465205,466711,469565,2854
p2,B(Approach),58,324,424,0,0,1,1,470309,471816,475413,3597
p2,B(Approach),59,414,414,1,1,1,1,476229,477732,481028,3296
p2,B(Approach),60,213,234,0,1,0,0,482109,483613,486276,2663
p2,B(Approach),61,242,242,1,1,1,1,518028,519535,523788,4253
p2,B(Approach),62,314,314,1,1,1,1,524724,526229,529484,3255
p2,B(Approach),63,212,232,0,1,0,1,530348,531850,534188,2338
p2,B(Approach),64,423,424,0,1,1,0,535084,536587,540508,3921
p2,B(Approach),65,214,234,0,1,0,1,541404,542907,545340,2433
p2,B(Approach),66,431,431,1,1,1,1,546116,547620,549500,1880
p2,B(Approach),67,123,323,0,0,1,1,550500,552004,554484,2480
p2,B(Approach),68,412,412,1,1,1,1,555236,556739,559388,2649
p2,B(Approach),69,413,414,0,1,1,0,560141,561644,563995,2351
p2,B(Approach),70,131,141,0,1,0,1,564740,566244,568644,2400
p2,B(Approach),71,121,121,1,1,1,1,569365,570869,572989,2120
