id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p1,B(Approach),1,143,143,1,1,1,1,3662,5165,7677,2512
p1,B(Approach),2,341,424,0,0,0,0,8454,9957,14253,4296
p1,B(Approach),3,342,421,0,0,0,0,15117,16620,19949,3329
p1,B(Approach),4,143,142,0,1,1,0,20797,22302,24748,2446
p1,B(Approach),5,232,132,0,0,1,1,25765,27269,29509,2240
p1,B(Approach),6,212,131,0,0,0,0,30327,31830,34085,2255
p1,B(Approach),7,424,424,1,1,1,1,34942,36446,39341,2895
p1,B(Approach),8,141,141,1,1,1,1,40310,41813,44101,2288
p1,B(Approach),9,243,143,0,0,1,1,45037,46541,48677,2136
p1,B(Approach),10,124,124,1,1,1,1,49566,51069,52917,1848
p1,B(Approach),11,421,423,0,1,1,0,53742,55245,58053,2808
p1,B(Approach),12,434,431,0,1,1,0,58933,60437,62205,1768
p1,B(Approach),13,424,214,0,0,0,1,63062,64566,66893,2327
p1,B(Approach),14,342,421,0,0,0,0,67678,69181,70957,1776
p1,B(Approach),15,143,423,0,0,0,1,71797,73300,76637,3337
p1,B(Approach),16,121,243,0,0,0,0,77486,78989,80997,2008
p1,B(Approach),17,313,424,0,0,0,0,81885,83390,85645,2255
p1,B(Approach),18,414,414,1,1,1,1,86510,88013,90173,2160
p1,B(Approach),19,424,421,0,1,1,0,91046,92550,94228,1678
p1,B(Approach),20,241,241,1,1,1,1,95069,96572,98413,1841
p1,B(Approach),21,323,423,0,0,1,1,129806,131316,133590,2274
p1,B(Approach),22,141,121,0,1,0,1,134590,136096,138637,2541
p1,B(Approach),23,134,142,0,1,0,0,139661,141165,144238,3073
p1,B(Approach),24,413,413,1,1,1,1,144998,146502,148597,2095
p1,B(Approach),25,234,234,1,1,1,1,149406,150909,156428,5519
p1,B(Approach),26,134,241,0,0,0,0,157262,158766,164005,5239
p1,B(Approach),27,421,213,0,0,0,0,164846,166349,168836,2487
p1,B(Approach),28,213,143,0,0,0,1,169702,171206,173325,2119
p1,B(Approach),29,413,424,0,1,0,0,174230,175733,178741,3008
p1,B(Approach),30,131,241,0,0,0,1,179613,181116,183044,1928
p1,B(Approach),31,324,424,0,0,1,1,183901,185405,187709,2304
p1,B(Approach),32,313,424,0,0,0,0,188598,190102,193413,3311
p1,B(Approach),33,432,431,0,1,1,0,194238,195741,197572,1831
p1,B(Approach),34,232,131,0,0,1,0,198437,199940,201725,1785
p1,B(Approach),35,121,123,0,1,1,0,202590,204094,205917,1823
p1,B(Approach),36,423,313,0,0,0,1,206719,208222,210093,1871
p1,B(Approach),37,323,313,0,1,0,1,210934,212440,214205,1765
p1,B(Approach),38,212,134,0,0,0,0,215062,216565,218445,1880
p1,B(Approach),39,142,141,0,1,1,0,219206,220710,223021,2311
p1,B(Approach),40,243,143,0,0,1,1,223877,225381,227133,1752
p1,B(Approach),41,431,231,0,0,1,1,258149,259658,261437,1779
p1,B(Approach),42,413,414,0,1,1,0,262270,263777,266157,2380
p1,B(Approach),43,434,243,0,0,0,0,266942,268445,270109,1664
p1,B(Approach),44,124,123,0,1,1,0,271158,272662,274340,1678
p1,B(Approach),45,241,141,0,0,1,1,275230,276733,278973,2240
p1,B(Approach),46,432,431,0,1,1,0,279758,281261,283533,2272
p1,B(Approach),47,414,413,0,1,1,0,284397,285901,289117,3216
p1,B(Approach),48,341,421,0,0,0,1,289973,291476,292853,1377
p1,B(Approach),49,324,424,0,0,1,1,293629,295133,296605,1472
p1,B(Approach),50,214,234,0,1,0,1,297445,298949,300924,1975
p1,B(Approach),51,123,123,1,1,1,1,301725,303229,305461,2232
p1,B(Approach),52,232,131,0,0,1,0,306238,307741,309437,1696
p1,B(Approach),53,421,313,0,0,0,0,310253,311756,315125,3369
p1,B(Approach),54,314,414,0,0,1,1,315933,317436,319884,2448
p1,B(Approach),55,124,124,1,1,1,1,320813,322318,325253,2935
p1,B(Approach),56,132,131,0,1,1,0,326117,327620,329572,1952
p1,B(Approach),57,321,314,0,1,0,0,330414,331917,333933,2016
p1,B(Approach),58,343,313,0,1,0,1,334791,336295,338085,1790
p1,B(Approach),59,343,313,0,1,0,1,338942,340446,342350,1904
p1,B(Approach),60,242,131,0,0,0,0,343142,344645,346885,2240
p1,B(Approach),61,314,312,0,1,1,0,378046,379552,381477,1925
p1,B(Approach),62,234,132,0,0,1,0,382269,383779,385301,1522
p1,B(Approach),63,342,312,0,1,0,1,386030,387533,389261,1728
p1,B(Approach),64,323,424,0,0,1,0,389958,391460,392837,1377
p1,B(Approach),65,241,131,0,0,0,1,393613,395116,397021,1905
p1,B(Approach),66,131,141,0,1,0,1,397757,399260,401404,2144
p1,B(Approach),67,343,421,0,0,0,0,402263,403769,405301,1532
p1,B(Approach),68,142,141,0,1,1,0,406157,407661,409677,2016
p1,B(Approach),69,134,142,0,1,0,0,410469,411972,414461,2489
p1,B(Approach),70,142,141,0,1,1,0,415325,416828,418981,2153
p1,B(Approach),71,412,431,0,1,0,0,419901,421404,423709,2305
p1,B(Approach),72,242,131,0,0,0,0,424541,426045,427901,1856
p1,B(Approach),73,423,431,0,1,0,0,429085,430589,433052,2463
p1,B(Approach),74,231,141,0,0,0,1,434262,435766,437589,1823
p1,B(Approach),75,213,134,0,0,0,0,438509,440012,441926,1914
p1,B(Approach),76,132,141,0,1,0,0,442717,444220,446701,2481
p1,B(Approach),77,412,431,0,1,0,0,447446,448950,451621,2671
p1,B(Approach),78,341,421,0,0,0,1,452366,453869,455949,2080
p1,B(Approach),79,312,431,0,0,0,0,456765,458269,460772,2503
p1,B(Approach),80,123,124,0,1,1,0,461605,463109,465245,2136
p1,B(Approach),81,313,421,0,0,0,0,496389,497901,499421,1520
p1,B(Approach),82,121,213,0,0,0,0,500214,501723,503908,2185
p1,B(Approach),83,141,143,0,1,1,0,504822,506325,508989,2664
p1,B(Approach),84,123,124,0,1,1,0,509822,511325,512805,1480
p1,B(Approach),85,312,421,0,0,0,0,513654,515156,517461,2305
p1,B(Approach),86,321,421,0,0,1,1,518261,519766,522013,2247
p1,B(Approach),87,432,431,0,1,1,0,522798,524304,526933,2629
p1,B(Approach),88,231,131,0,0,1,1,527789,529293,531333,2040
p1,B(Approach),89,312,412,0,0,1,1,532646,534150,537709,3559
p1,B(Approach),90,434,431,0,1,1,0,538517,540021,542269,2248
p1,B(Approach),91,431,243,0,0,0,0,543150,544653,546733,2080
p1,B(Approach),92,131,134,0,1,1,0,547517,549020,553773,4753
p1,B(Approach),93,314,414,0,0,1,1,554597,556100,558597,2497
p1,B(Approach),94,431,423,0,1,0,0,559326,560829,563597,2768
p1,B(Approach),95,423,212,0,0,0,0,564317,565821,568773,2952
p1,B(Approach),96,132,241,0,0,0,0,569590,571093,573021,1928
p1,B(Approach),97,324,424,0,0,1,1,573781,575284,577525,2241
p1,B(Approach),98,321,421,0,0,1,1,578342,579845,582005,2160
p1,B(Approach),99,214,212,0,1,1,0,582902,584407,585797,1390
p1,B(Approach),100,212,134,0,0,0,0,587494,588997,590956,1959
p1,B(Approach),101,213,134,0,0,0,0,625862,627374,629612,2238
p1,B(Approach),102,242,141,0,0,1,0,630390,631894,634388,2494
p1,B(Approach),103,234,131,0,0,1,0,635189,636692,638845,2153
p1,B(Approach),104,231,131,0,0,1,1,639557,641060,643238,2178
p1,B(Approach),105,412,431,0,1,0,0,644062,645566,647437,1871
p1,B(Approach),106,414,434,0,1,0,1,648101,649605,651228,1623
p1,B(Approach),107,214,243,0,1,0,0,652110,653613,655669,2056
p1,B(Approach),108,243,234,0,1,0,0,656670,658174,660116,1942
