id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,handNorth,armFront,1,n,h,0,144716,146721,150656
p8,handNorth,armFront,2,s,s,1,216092,218094,220617
p8,handNorth,armFront,3,s,s,1,222438,224441,225410
p8,handNorth,armFront,4,d,s,0,227266,229269,233859
p8,handNorth,armFront,5,b,s,0,237664,239668,247107
p8,handNorth,armFront,6,h,h,1,255253,257256,259076
p8,handNorth,armFront,7,n,h,0,260725,262728,264867
p8,handNorth,armFront,8,n,n,1,270952,272956,277364
p8,handNorth,armFront,9,z,z,1,279094,281098,283604
p8,handNorth,armFront,10,p,p,1,285425,287427,294419
p8,handNorth,armFront,11,b,b,1,296260,298267,299721
p8,handNorth,armFront,12,x,b,0,301552,303555,308503
p8,handNorth,armFront,13,d,h,0,340238,342241,346127
p8,handNorth,armFront,14,y,x,0,355707,357710,359374
p8,handNorth,armFront,15,z,z,1,364332,366335,367577
p8,handNorth,armFront,16,p,p,1,369241,371245,372954
p8,handNorth,armFront,17,p,p,1,374766,376768,377758
p8,handNorth,armFront,18,u,u,1,379408,381411,382164
p8,handNorth,armFront,19,u,e,0,383884,385888,388906
p8,handNorth,armFront,20,x,x,1,392712,394715,397638
p8,handNorth,armFront,21,x,p,0,399252,401255,404098
p8,handNorth,armFront,22,b,n,0,407904,409906,418751
p8,handNorth,armFront,23,e,e,1,424851,426858,427543
p8,handNorth,armFront,24,y,y,1,429337,431340,433042
p8,handNorth,armFront,25,d,d,1,434867,436870,439889
p8,handNorth,armFront,26,e,e,1,441704,443707,444647
p8,handNorth,armFront,27,s,s,1,446483,448488,449683
p8,handNorth,armFront,28,u,n,0,451276,453280,461445
p8,handNorth,armFront,29,y,x,0,463548,465552,467332
p8,handNorth,armFront,30,z,z,1,471459,473461,475026
p8,handNorth,armFront,31,e,e,1,476705,478707,479401
p8,handNorth,armFront,32,h,e,0,481247,483250,487377
p8,handNorth,armFront,33,h,h,1,492184,494187,495967
