id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,watchNorth,armBody,1,s,s,1,34703,36709,39646
p2,watchNorth,armBody,2,x,n,0,42791,44794,53931
p2,watchNorth,armBody,3,n,p,0,56962,58968,67290
p2,watchNorth,armBody,4,p,e,0,70335,72338,80976
p2,watchNorth,armBody,5,h,p,0,82610,84614,91766
p2,watchNorth,armBody,6,z,z,1,94152,96161,99889
p2,watchNorth,armBody,7,s,b,0,103718,105722,108459
p2,watchNorth,armBody,8,b,b,1,113220,115225,116676
p2,watchNorth,armBody,9,d,d,1,119072,121076,122663
p2,watchNorth,armBody,10,e,e,1,124272,126275,129371
p2,watchNorth,armBody,11,p,s,0,131342,133346,152019
p2,watchNorth,armBody,12,n,u,0,153639,155644,167402
p2,watchNorth,armBody,13,z,z,1,169218,171224,172276
p2,watchNorth,armBody,14,b,b,1,173931,175934,177573
p2,watchNorth,armBody,15,h,p,0,181010,183013,191486
p2,watchNorth,armBody,16,p,p,1,193381,195384,197604
p2,watchNorth,armBody,17,u,e,0,199203,201206,207347
p2,watchNorth,armBody,18,u,p,0,212430,214436,220988
p2,watchNorth,armBody,19,b,h,0,228987,231001,234034
p2,watchNorth,armBody,20,x,x,1,236826,238829,252197
p2,watchNorth,armBody,21,n,s,0,286011,288016,311064
p2,watchNorth,armBody,22,p,u,0,314828,316834,326830
p2,watchNorth,armBody,23,z,y,0,331148,333153,342661
p2,watchNorth,armBody,24,d,x,0,346628,348632,354207
p2,watchNorth,armBody,25,b,b,1,355917,357921,360989
p2,watchNorth,armBody,26,u,z,0,364537,366546,372430
p2,watchNorth,armBody,27,x,b,0,375846,377849,382228
p2,watchNorth,armBody,28,h,y,0,387764,389771,393442
p2,watchNorth,armBody,29,b,b,1,396898,398901,403205
p2,watchNorth,armBody,30,x,h,0,405177,407179,414102
p2,watchNorth,armBody,31,u,d,0,415867,417871,424928
p2,watchNorth,armBody,32,n,s,0,426677,428688,452742
p2,watchNorth,armBody,33,y,e,0,456437,458443,464490
p2,watchNorth,armBody,34,x,p,0,466115,468118,475577
p2,watchNorth,armBody,35,p,u,0,481457,483464,492179
p2,watchNorth,armBody,36,z,y,0,494192,496194,500498
p2,watchNorth,armBody,37,y,z,0,502998,505002,511157
p2,watchNorth,armBody,38,n,s,0,514771,516774,532513
p2,watchNorth,armBody,39,e,d,0,534242,536248,540387
p2,watchNorth,armBody,40,s,d,0,545475,547479,553484
p2,watchNorth,armBody,41,y,b,0,612181,614186,620413
p2,watchNorth,armBody,42,d,d,1,622699,624702,630569
p2,watchNorth,armBody,43,h,u,0,633725,635729,644789
p2,watchNorth,armBody,44,z,s,0,646489,648492,651602
p2,watchNorth,armBody,45,e,x,0,655296,657303,665791
p2,watchNorth,armBody,46,y,y,1,668704,670709,677251
p2,watchNorth,armBody,47,e,s,0,679399,681402,687055
p2,watchNorth,armBody,48,d,s,0,688856,690864,700741
p2,watchNorth,armBody,49,d,d,1,703992,705998,709797
p2,watchNorth,armBody,50,e,u,0,711434,713437,718133
p2,watchNorth,armBody,51,u,h,0,720990,722994,728471
p2,watchNorth,armBody,52,h,h,1,731444,733447,735747
p2,watchNorth,armBody,53,y,b,0,737627,739631,742841
p2,watchNorth,armBody,54,s,s,1,744381,746385,748280
p2,watchNorth,armBody,55,s,s,1,750836,752839,756875
