id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,handNorth,armDown,1,s,e,0,163370,165377,170452
p3,handNorth,armDown,2,d,d,1,177227,179230,181872
p3,handNorth,armDown,3,x,x,1,185636,187644,189823
p3,handNorth,armDown,4,u,u,1,193723,195727,198554
p3,handNorth,armDown,5,e,e,1,201529,203533,205447
p3,handNorth,armDown,6,h,h,1,210153,212157,215276
p3,handNorth,armDown,7,y,y,1,218935,220938,222774
p3,handNorth,armDown,8,p,p,1,226523,228529,231137
p3,handNorth,armDown,9,z,z,1,234539,236543,243595
p3,handNorth,armDown,10,x,x,1,248709,250712,253620
p3,handNorth,armDown,11,x,x,1,257233,259236,261395
p3,handNorth,armDown,12,z,z,1,265219,267222,270644
p3,handNorth,armDown,13,s,s,1,274666,276672,279245
p3,handNorth,armDown,14,e,e,1,281287,283289,290619
p3,handNorth,armDown,15,d,h,0,294958,296962,306375
p3,handNorth,armDown,16,u,b,0,312525,314533,316692
p3,handNorth,armDown,17,b,b,1,321468,323471,325283
p3,handNorth,armDown,18,u,u,1,328820,330822,332030
p3,handNorth,armDown,19,b,b,1,334571,336575,337982
p3,handNorth,armDown,20,b,b,1,341383,343388,344311
p3,handNorth,armDown,21,p,s,0,346630,348633,357095
p3,handNorth,armDown,22,h,h,1,363204,365211,367373
p3,handNorth,armDown,23,p,p,1,370568,372571,373702
p3,handNorth,armDown,24,n,n,1,375795,377800,381134
p3,handNorth,armDown,25,d,d,1,383236,385239,387086
p3,handNorth,armDown,26,y,y,1,388911,390914,392836
p3,handNorth,armDown,27,s,b,0,394878,396885,400868
p3,handNorth,armDown,28,h,u,0,404919,406922,410782
p3,handNorth,armDown,29,y,y,1,414521,416525,417585
p3,handNorth,armDown,30,z,x,0,420216,422218,432484
p3,handNorth,armDown,31,e,e,1,437170,439179,441543
p3,handNorth,armDown,32,n,n,1,443595,445598,448617
p3,handNorth,armDown,33,n,n,1,450871,452874,458008
