id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,watchNorth,armFront,1,s,h,0,171455,173461,174994
p3,watchNorth,armFront,2,y,x,0,211336,213345,215604
p3,watchNorth,armFront,3,h,p,0,218049,220052,221168
p3,watchNorth,armFront,4,p,p,1,225733,227737,228625
p3,watchNorth,armFront,5,b,h,0,230517,232520,235846
p3,watchNorth,armFront,6,u,u,1,238145,240148,241254
p3,watchNorth,armFront,7,u,u,1,243120,245123,245943
p3,watchNorth,armFront,8,x,x,1,247914,249917,252296
p3,watchNorth,armFront,9,e,e,1,254159,256162,256960
p3,watchNorth,armFront,10,z,z,1,258845,260848,263314
p3,watchNorth,armFront,11,p,p,1,265159,267162,267987
p3,watchNorth,armFront,12,n,h,0,269828,271832,273022
p3,watchNorth,armFront,13,d,d,1,275285,277290,280862
p3,watchNorth,armFront,14,z,z,1,282819,284822,286417
p3,watchNorth,armFront,15,d,d,1,288337,290340,292705
p3,watchNorth,armFront,16,x,x,1,294591,296594,298606
p3,watchNorth,armFront,17,y,x,0,300382,302385,304865
p3,watchNorth,armFront,18,s,s,1,306882,308886,313279
p3,watchNorth,armFront,19,x,b,0,315231,317233,322061
p3,watchNorth,armFront,20,n,n,1,325216,327219,329040
p3,watchNorth,armFront,21,y,x,0,330905,332908,333597
p3,watchNorth,armFront,22,h,h,1,335614,337617,342177
p3,watchNorth,armFront,23,h,y,0,344033,346035,354136
p3,watchNorth,armFront,24,e,e,1,356566,358571,359373
p3,watchNorth,armFront,25,u,u,1,361158,363161,363895
p3,watchNorth,armFront,26,d,z,0,365657,367660,370782
p3,watchNorth,armFront,27,z,z,1,373218,375221,376271
p3,watchNorth,armFront,28,n,n,1,378113,380115,382158
p3,watchNorth,armFront,29,p,p,1,383988,385991,386885
p3,watchNorth,armFront,30,b,b,1,388736,390739,393165
p3,watchNorth,armFront,31,e,z,0,394950,396953,399614
p3,watchNorth,armFront,32,b,b,1,401380,403384,404710
p3,watchNorth,armFront,33,s,s,1,407347,409355,411354
