id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,watchNorth,armBody,1,z,z,1,154874,156882,158328
p2,watchNorth,armBody,2,x,y,0,161130,163133,169521
p2,watchNorth,armBody,3,h,y,0,174106,176109,178912
p2,watchNorth,armBody,4,z,h,0,183333,185339,191047
p2,watchNorth,armBody,5,p,u,0,195558,197562,206883
p2,watchNorth,armBody,6,h,p,0,215471,217476,229038
p2,watchNorth,armBody,7,d,n,0,267672,269676,278213
p2,watchNorth,armBody,8,d,d,1,282657,284667,289115
p2,watchNorth,armBody,9,h,y,0,291046,293053,295061
p2,watchNorth,armBody,10,u,p,0,298971,300975,307846
p2,watchNorth,armBody,11,b,b,1,311999,314002,316063
p2,watchNorth,armBody,12,e,d,0,331952,333958,337287
p2,watchNorth,armBody,13,n,p,0,341862,343865,351104
p2,watchNorth,armBody,14,p,p,1,360811,362818,364307
p2,watchNorth,armBody,15,u,y,0,367422,369426,377001
p2,watchNorth,armBody,16,d,d,1,382457,384465,387283
p2,watchNorth,armBody,17,p,s,0,389043,391046,415319
p2,watchNorth,armBody,18,z,z,1,419053,421060,424171
p2,watchNorth,armBody,19,b,d,0,501773,503779,506987
p2,watchNorth,armBody,20,x,b,0,517831,519841,523603
p2,watchNorth,armBody,21,y,s,0,527322,529325,537692
p2,watchNorth,armBody,22,s,s,1,540026,542029,544102
p2,watchNorth,armBody,23,y,y,1,547062,549065,553327
p2,watchNorth,armBody,24,y,p,0,557519,559521,565311
p2,watchNorth,armBody,25,s,s,1,572111,574118,575799
p2,watchNorth,armBody,26,s,s,1,583194,585199,586802
p2,watchNorth,armBody,27,e,u,0,588899,590905,603504
p2,watchNorth,armBody,28,x,d,0,632575,634579,642930
p2,watchNorth,armBody,29,n,y,0,671685,673688,676576
p2,watchNorth,armBody,30,b,u,0,680129,682133,685599
p2,watchNorth,armBody,31,e,s,0,688517,690520,694491
p2,watchNorth,armBody,32,u,e,0,699446,701450,710227
p2,watchNorth,armBody,33,n,b,0,714459,716462,720292
