id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,handNorth,armBody,1,h,h,1,20047,22055,27226
p8,handNorth,armBody,2,n,p,0,32698,34701,45243
p8,handNorth,armBody,3,z,z,1,55514,57526,60152
p8,handNorth,armBody,4,s,s,1,62849,64853,67091
p8,handNorth,armBody,5,e,e,1,69631,71635,73652
p8,handNorth,armBody,6,b,b,1,77330,79334,81517
p8,handNorth,armBody,7,z,z,1,84430,86433,88591
p8,handNorth,armBody,8,b,b,1,90831,92835,94357
p8,handNorth,armBody,9,e,e,1,96319,98323,99488
p8,handNorth,armBody,10,n,y,0,101879,103883,109438
p8,handNorth,armBody,11,y,y,1,111691,113694,115415
p8,handNorth,armBody,12,s,s,1,117351,119354,122761
p8,handNorth,armBody,13,u,u,1,126425,128429,129810
p8,handNorth,armBody,14,y,x,0,131767,133771,143628
p8,handNorth,armBody,15,d,d,1,145857,147862,149866
p8,handNorth,armBody,16,s,b,0,151898,153902,155435
p8,handNorth,armBody,17,b,b,1,157550,159553,161211
p8,handNorth,armBody,18,z,z,1,163083,165086,167737
p8,handNorth,armBody,19,n,p,0,169718,171721,182867
p8,handNorth,armBody,20,x,x,1,184894,186900,188553
p8,handNorth,armBody,21,z,z,1,211496,213503,216186
p8,handNorth,armBody,22,u,u,1,219316,221319,222677
p8,handNorth,armBody,23,u,u,1,224785,226789,227984
p8,handNorth,armBody,24,u,u,1,230299,232302,233729
p8,handNorth,armBody,25,s,d,0,235757,237760,239681
p8,handNorth,armBody,26,s,d,0,241884,243887,250517
p8,handNorth,armBody,27,h,y,0,253085,255089,259318
p8,handNorth,armBody,28,x,x,1,261653,263657,266685
p8,handNorth,armBody,29,h,n,0,268820,270832,277612
p8,handNorth,armBody,30,e,e,1,279628,281631,283241
p8,handNorth,armBody,31,p,x,0,285862,287865,291867
p8,handNorth,armBody,32,p,p,1,293829,295831,298518
p8,handNorth,armBody,33,y,p,0,300520,302523,315392
p8,handNorth,armBody,34,y,n,0,320276,322282,352990
p8,handNorth,armBody,35,d,d,1,357133,359141,361807
p8,handNorth,armBody,36,d,d,1,364031,366035,367633
p8,handNorth,armBody,37,b,b,1,369644,371647,373182
p8,handNorth,armBody,38,n,n,1,375235,377242,381102
p8,handNorth,armBody,39,x,x,1,383129,385133,387562
p8,handNorth,armBody,40,n,n,1,389524,391527,393550
p8,handNorth,armBody,41,h,h,1,417823,419831,422709
p8,handNorth,armBody,42,y,y,1,424893,426896,428973
p8,handNorth,armBody,43,d,d,1,431010,433012,435352
p8,handNorth,armBody,44,e,e,1,437879,439882,461743
p8,handNorth,armBody,45,h,h,1,464873,466879,473938
p8,handNorth,armBody,46,e,e,1,477178,479182,480655
p8,handNorth,armBody,47,x,x,1,483035,485037,493244
p8,handNorth,armBody,48,b,b,1,495215,497221,499421
p8,handNorth,armBody,49,p,s,0,501423,503426,510212
p8,handNorth,armBody,50,p,p,1,512204,514207,515711
p8,handNorth,armBody,51,x,x,1,518605,520608,522861
p8,handNorth,armBody,52,u,d,0,525382,527385,535494
p8,handNorth,armBody,53,d,d,1,537779,539783,541507
p8,handNorth,armBody,54,p,p,1,543599,545602,548914
p8,handNorth,armBody,55,z,z,1,551984,553986,557600
