id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p6,watchNorth,armBody,1,u,p,0,164692,166695,170092
p6,watchNorth,armBody,2,y,b,0,172572,174575,183571
p6,watchNorth,armBody,3,s,x,0,194889,196892,198773
p6,watchNorth,armBody,4,u,h,0,203510,205512,207650
p6,watchNorth,armBody,5,u,h,0,233022,235026,237177
p6,watchNorth,armBody,6,e,x,0,258539,260542,268773
p6,watchNorth,armBody,7,z,s,0,275342,277344,281507
p6,watchNorth,armBody,8,s,z,0,283318,285321,286498
p6,watchNorth,armBody,9,d,s,0,298933,300936,303422
p6,watchNorth,armBody,10,x,x,1,311371,313374,324444
p6,watchNorth,armBody,11,z,z,1,326412,328418,334887
p6,watchNorth,armBody,12,n,n,1,336617,338620,340751
p6,watchNorth,armBody,13,d,d,1,342936,344946,354369
p6,watchNorth,armBody,14,b,y,0,356492,358495,362440
p6,watchNorth,armBody,15,x,x,1,368874,370878,372717
p6,watchNorth,armBody,16,n,h,0,374558,376560,382632
p6,watchNorth,armBody,17,b,h,0,386533,388536,391545
p6,watchNorth,armBody,18,h,h,1,393836,395839,397355
p6,watchNorth,armBody,19,e,e,1,399498,401501,406671
p6,watchNorth,armBody,20,n,n,1,408838,410842,417099
p6,watchNorth,armBody,21,p,p,1,419196,421199,428418
p6,watchNorth,armBody,22,p,p,1,430535,432540,444264
p6,watchNorth,armBody,23,p,n,0,446689,448695,466838
p6,watchNorth,armBody,24,b,x,0,470919,472921,475151
p6,watchNorth,armBody,25,h,x,0,479700,481704,482900
p6,watchNorth,armBody,26,s,s,1,486735,488738,490554
p6,watchNorth,armBody,27,h,y,0,492792,494794,506440
p6,watchNorth,armBody,28,y,y,1,508423,510428,514743
p6,watchNorth,armBody,29,e,z,0,525839,527846,529648
p6,watchNorth,armBody,30,z,s,0,537939,539941,545096
p6,watchNorth,armBody,31,y,z,0,548825,550829,552165
p6,watchNorth,armBody,32,d,x,0,558372,560376,561848
p6,watchNorth,armBody,33,x,y,0,571509,573512,578878
