id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,watchNorth,armDown,1,y,h,0,110192,112196,120516
p12,watchNorth,armDown,2,z,z,1,294661,296664,298348
p12,watchNorth,armDown,3,s,e,0,300994,302997,309244
p12,watchNorth,armDown,4,p,d,0,314107,316112,343767
p12,watchNorth,armDown,5,n,p,0,345935,347940,352523
p12,watchNorth,armDown,6,n,n,1,354596,356599,360132
p12,watchNorth,armDown,7,p,n,0,362763,364766,375600
p12,watchNorth,armDown,8,u,u,1,378691,380698,382504
p12,watchNorth,armDown,9,e,e,1,386515,388518,393294
p12,watchNorth,armDown,10,b,d,0,396202,398205,410057
p12,watchNorth,armDown,11,z,b,0,413423,415428,420867
p12,watchNorth,armDown,12,x,p,0,424093,426095,429891
p12,watchNorth,armDown,13,x,b,0,431429,433432,436457
p12,watchNorth,armDown,14,u,d,0,441958,443962,447479
p12,watchNorth,armDown,15,e,u,0,449964,451967,452857
p12,watchNorth,armDown,16,z,z,1,463076,465079,466246
p12,watchNorth,armDown,17,d,z,0,469758,471761,473295
p12,watchNorth,armDown,18,h,n,0,477346,479350,485214
p12,watchNorth,armDown,19,b,p,0,488328,490331,495515
p12,watchNorth,armDown,20,y,x,0,501673,503679,509947
p12,watchNorth,armDown,21,h,h,1,513384,515387,518149
p12,watchNorth,armDown,22,b,u,0,552961,554964,556876
p12,watchNorth,armDown,23,u,u,1,561305,563309,564358
p12,watchNorth,armDown,24,p,n,0,566864,568866,572516
p12,watchNorth,armDown,25,s,e,0,575565,577567,579510
p12,watchNorth,armDown,26,h,y,0,582931,584933,589203
p12,watchNorth,armDown,27,s,e,0,592080,594083,596625
p12,watchNorth,armDown,28,x,n,0,599075,601078,606550
p12,watchNorth,armDown,29,e,e,1,610419,612422,616656
p12,watchNorth,armDown,30,d,z,0,621316,623322,633760
p12,watchNorth,armDown,31,d,x,0,638351,640356,650246
p12,watchNorth,armDown,32,y,d,0,654901,656906,661064
p12,watchNorth,armDown,33,n,y,0,663995,665998,669032
p12,watchNorth,armDown,33,n,n,1,663995,665998,676681
p12,watchNorth,armDown,33,n,y,0,663995,665998,678912
p12,watchNorth,armDown,33,n,y,0,663995,665998,680478
