id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p11,watchNorth,armBody,1,s,x,0,146226,148231,150469
p11,watchNorth,armBody,2,h,h,1,154883,156886,160555
p11,watchNorth,armBody,3,x,n,0,162195,164198,169976
p11,watchNorth,armBody,4,d,x,0,171796,164198,172871
p11,watchNorth,armBody,5,y,d,0,174365,173799,175867
p11,watchNorth,armBody,6,u,y,0,177436,176369,177906
p11,watchNorth,armBody,7,u,u,1,179732,179439,180006
p11,watchNorth,armBody,8,n,u,0,181783,181735,182237
p11,watchNorth,armBody,9,b,h,0,183972,183785,184422
p11,watchNorth,armBody,10,x,b,0,186304,185975,187409
p11,watchNorth,armBody,11,e,x,0,189215,188306,189966
p11,watchNorth,armBody,12,e,u,0,192175,191219,192353
p11,watchNorth,armBody,13,b,u,0,194164,194178,194625
p11,watchNorth,armBody,14,h,u,0,199037,201040,201316
p11,watchNorth,armBody,15,h,n,0,204395,206397,207852
p11,watchNorth,armBody,16,x,z,0,209888,211892,212807
p11,watchNorth,armBody,17,s,b,0,214476,216479,218225
p11,watchNorth,armBody,18,d,e,0,219965,221968,222092
p11,watchNorth,armBody,19,n,p,0,224023,226026,226895
p11,watchNorth,armBody,20,p,n,0,246450,246205,248265
p11,watchNorth,armBody,21,y,p,0,250610,252614,253633
p11,watchNorth,armBody,22,z,u,0,256390,252614,258336
p11,watchNorth,armBody,23,p,b,0,260460,262463,262842
p11,watchNorth,armBody,24,b,p,0,264593,266596,266675
p11,watchNorth,armBody,25,z,n,0,268505,266596,270446
p11,watchNorth,armBody,26,z,y,0,272699,274703,276906
p11,watchNorth,armBody,27,y,b,0,278863,280865,281221
p11,watchNorth,armBody,28,p,u,0,282871,284874,285743
p11,watchNorth,armBody,29,s,z,0,287670,289674,290431
p11,watchNorth,armBody,30,d,y,0,292875,289674,293961
p11,watchNorth,armBody,31,u,y,0,295464,294881,296423
p11,watchNorth,armBody,32,e,u,0,298077,297466,298135
p11,watchNorth,armBody,33,n,s,0,301074,300080,302596
