id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,watchNorth,armBody,1,s,s,1,15822,17832,20442
p8,watchNorth,armBody,2,y,x,0,23137,25141,27646
p8,watchNorth,armBody,3,s,s,1,29694,31698,33945
p8,watchNorth,armBody,4,s,s,1,38414,40427,42289
p8,watchNorth,armBody,5,e,e,1,44582,46589,47671
p8,watchNorth,armBody,6,e,e,1,49532,51535,54721
p8,watchNorth,armBody,7,d,d,1,58117,60121,61684
p8,watchNorth,armBody,8,h,h,1,63641,65643,68492
p8,watchNorth,armBody,9,x,h,0,70449,72452,76005
p8,watchNorth,armBody,10,d,d,1,77931,79934,81594
p8,watchNorth,armBody,11,u,u,1,83601,85604,87173
p8,watchNorth,armBody,12,u,u,1,89054,91058,92530
p8,watchNorth,armBody,13,e,e,1,94437,96441,98029
p8,watchNorth,armBody,14,x,h,0,100138,102141,107294
p8,watchNorth,armBody,15,x,x,1,110127,112130,113624
p8,watchNorth,armBody,16,n,h,0,115625,117629,119369
p8,watchNorth,armBody,17,e,e,1,121291,123294,124339
p8,watchNorth,armBody,18,d,d,1,126512,128515,131459
p8,watchNorth,armBody,19,d,d,1,133304,135307,139923
p8,watchNorth,armBody,20,p,p,1,141961,143965,145749
p8,watchNorth,armBody,21,u,u,1,169855,171863,173957
p8,watchNorth,armBody,22,d,d,1,175792,177795,179314
p8,watchNorth,armBody,23,z,z,1,181195,183198,185090
p8,watchNorth,armBody,24,n,n,1,187041,189044,192810
p8,watchNorth,armBody,25,n,n,1,194736,196739,198483
p8,watchNorth,armBody,26,z,z,1,200395,202398,205211
p8,watchNorth,armBody,27,z,z,1,207284,209291,210316
p8,watchNorth,armBody,28,y,h,0,212193,214196,216147
p8,watchNorth,armBody,29,p,p,1,217999,220002,223842
p8,watchNorth,armBody,30,b,y,0,225742,227746,234345
p8,watchNorth,armBody,31,b,b,1,236413,238418,239572
p8,watchNorth,armBody,32,e,e,1,241715,243718,249118
p8,watchNorth,armBody,33,h,h,1,252696,254703,256214
p8,watchNorth,armBody,34,b,h,0,258391,260395,267941
p8,watchNorth,armBody,35,y,x,0,270310,272313,273912
p8,watchNorth,armBody,36,x,x,1,275848,277855,278731
p8,watchNorth,armBody,37,b,b,1,281226,283229,286400
p8,watchNorth,armBody,38,p,p,1,288608,290611,298182
p8,watchNorth,armBody,39,s,b,0,301277,303285,306189
p8,watchNorth,armBody,40,u,h,0,308417,310421,320650
p8,watchNorth,armBody,41,y,x,0,346242,348247,350169
p8,watchNorth,armBody,42,b,y,0,352209,354211,370163
p8,watchNorth,armBody,43,p,p,1,372174,374178,375218
p8,watchNorth,armBody,44,h,n,0,377079,379082,383969
p8,watchNorth,armBody,45,h,h,1,385825,387829,389675
p8,watchNorth,armBody,46,z,z,1,391515,393517,395027
p8,watchNorth,armBody,47,h,h,1,397003,399006,401155
p8,watchNorth,armBody,48,p,p,1,403117,405120,406764
p8,watchNorth,armBody,49,u,u,1,408696,410703,411799
p8,watchNorth,armBody,50,n,n,1,413675,415677,422454
p8,watchNorth,armBody,51,n,n,1,425498,427502,436497
p8,watchNorth,armBody,52,s,s,1,439468,441472,443814
p8,watchNorth,armBody,53,z,y,0,445656,447660,453306
p8,watchNorth,armBody,54,y,x,0,455779,457797,459363
p8,watchNorth,armBody,55,x,x,1,461193,463196,464847
