id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,handNorth,armDown,1,x,x,1,162374,164381,165420
p5,handNorth,armDown,2,e,e,1,167116,169119,169579
p5,handNorth,armDown,3,p,p,1,171375,173378,174242
p5,handNorth,armDown,4,h,h,1,176022,178025,178653
p5,handNorth,armDown,5,b,b,1,180505,182508,183260
p5,handNorth,armDown,6,y,y,1,185123,187126,187802
p5,handNorth,armDown,7,s,s,1,189684,191687,192853
p5,handNorth,armDown,8,p,p,1,194402,196405,197696
p5,handNorth,armDown,9,d,d,1,200016,202019,203371
p5,handNorth,armDown,10,z,z,1,205081,207084,212415
p5,handNorth,armDown,11,u,u,1,214215,216219,216292
p5,handNorth,armDown,12,b,d,0,218117,220120,221312
p5,handNorth,armDown,13,s,s,1,226759,228767,230028
p5,handNorth,armDown,14,x,s,0,231954,233957,236747
p5,handNorth,armDown,15,e,e,1,252050,254053,254279
p5,handNorth,armDown,16,d,d,1,255892,257896,259153
p5,handNorth,armDown,17,n,n,1,261311,263314,265442
p5,handNorth,armDown,18,h,h,1,266970,268973,269742
p5,handNorth,armDown,19,d,d,1,271718,273721,274394
p5,handNorth,armDown,20,n,n,1,276089,278092,279339
p5,handNorth,armDown,21,s,s,1,281845,283847,285492
p5,handNorth,armDown,22,b,b,1,287631,289633,290775
p5,handNorth,armDown,23,u,u,1,292640,294643,294863
p5,handNorth,armDown,24,z,z,1,296669,298672,299536
p5,handNorth,armDown,25,n,n,1,301326,303329,304425
p5,handNorth,armDown,26,h,h,1,306346,308349,308866
p5,handNorth,armDown,27,e,e,1,310727,312730,312824
p5,handNorth,armDown,28,z,z,1,314743,316746,317885
p5,handNorth,armDown,29,y,y,1,319730,321734,322170
p5,handNorth,armDown,30,p,p,1,323894,325897,326430
p5,handNorth,armDown,31,x,x,1,328275,330278,330981
p5,handNorth,armDown,32,y,y,1,332758,334763,335206
p5,handNorth,armDown,33,u,u,1,337822,339826,340578
