id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p4,watchNorth,armFront,1,y,n,0,148995,151004,154367
p4,watchNorth,armFront,2,y,h,0,165598,167601,169453
p4,watchNorth,armFront,3,x,y,0,181879,183882,184825
p4,watchNorth,armFront,4,d,y,0,189638,191642,199830
p4,watchNorth,armFront,5,z,z,1,217900,219903,221032
p4,watchNorth,armFront,6,b,b,1,222920,224923,226362
p4,watchNorth,armFront,7,n,x,0,228444,230447,233754
p4,watchNorth,armFront,8,n,n,1,245142,247146,247636
p4,watchNorth,armFront,9,u,u,1,249744,251747,252278
p4,watchNorth,armFront,10,h,y,0,255585,257589,258658
p4,watchNorth,armFront,11,p,n,0,263259,265262,270985
p4,watchNorth,armFront,12,b,y,0,275535,277538,279051
p4,watchNorth,armFront,13,s,s,1,291653,293657,295889
p4,watchNorth,armFront,14,y,n,0,299987,301990,302692
p4,watchNorth,armFront,15,s,s,1,307832,309836,311962
p4,watchNorth,armFront,16,u,b,0,315953,317956,321076
p4,watchNorth,armFront,17,u,b,0,327876,329879,330376
p4,watchNorth,armFront,18,h,b,0,336471,338474,339637
p4,watchNorth,armFront,19,e,n,0,343632,345635,346831
p4,watchNorth,armFront,20,d,b,0,355203,357206,358079
p4,watchNorth,armFront,21,n,s,0,361917,363920,369148
p4,watchNorth,armFront,22,z,u,0,373597,375600,376872
p4,watchNorth,armFront,23,b,b,1,381095,383097,384295
p4,watchNorth,armFront,24,d,y,0,386170,388174,389214
p4,watchNorth,armFront,25,p,p,1,393094,395096,396636
p4,watchNorth,armFront,26,p,x,0,398663,400665,410800
p4,watchNorth,armFront,27,e,e,1,414958,416960,417608
p4,watchNorth,armFront,28,x,x,1,419484,421487,422109
p4,watchNorth,armFront,29,h,n,0,423956,425959,427085
p4,watchNorth,armFront,30,x,n,0,431765,433768,435106
p4,watchNorth,armFront,31,e,e,1,439222,441225,442725
p4,watchNorth,armFront,32,s,s,1,444606,446610,448147
p4,watchNorth,armFront,33,z,z,1,450090,452093,452800
