id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,watchNorth,armDown,1,p,n,0,7118,9124,21267
p12,watchNorth,armDown,2,s,e,0,24401,26408,29847
p12,watchNorth,armDown,3,b,x,0,33958,35962,47415
p12,watchNorth,armDown,4,d,s,0,49160,51166,61680
p12,watchNorth,armDown,5,d,d,1,64060,66066,69304
p12,watchNorth,armDown,6,y,y,1,72479,74485,87486
p12,watchNorth,armDown,7,n,n,1,90042,92051,94697
p12,watchNorth,armDown,8,s,e,0,97681,99684,102230
p12,watchNorth,armDown,9,y,d,0,104045,106048,116293
p12,watchNorth,armDown,10,y,y,1,118618,120621,124320
p12,watchNorth,armDown,11,h,y,0,127142,129146,130432
p12,watchNorth,armDown,12,n,n,1,132963,134966,137275
p12,watchNorth,armDown,13,h,h,1,139846,141849,148101
p12,watchNorth,armDown,14,e,e,1,150879,152884,155246
p12,watchNorth,armDown,15,z,z,1,157712,159714,162734
p12,watchNorth,armDown,16,h,z,0,172318,174324,190176
p12,watchNorth,armDown,17,n,n,1,196953,198964,208575
p12,watchNorth,armDown,18,y,h,0,210662,212666,223626
p12,watchNorth,armDown,19,s,s,1,225517,227523,229713
p12,watchNorth,armDown,20,e,s,0,231891,233894,236722
p12,watchNorth,armDown,21,d,x,0,258010,260015,267111
p12,watchNorth,armDown,22,h,x,0,268751,270754,273284
p12,watchNorth,armDown,23,h,x,0,278998,281001,281996
p12,watchNorth,armDown,24,u,n,0,284391,286394,290218
p12,watchNorth,armDown,25,b,h,0,291925,293929,295455
p12,watchNorth,armDown,26,p,n,0,297567,299569,317056
p12,watchNorth,armDown,27,y,n,0,318801,320808,325239
p12,watchNorth,armDown,28,z,p,0,327875,329878,338290
p12,watchNorth,armDown,29,b,p,0,340861,342863,355431
p12,watchNorth,armDown,30,n,n,1,361294,363300,365118
p12,watchNorth,armDown,31,u,u,1,367689,369691,372555
p12,watchNorth,armDown,32,d,d,1,374144,376147,380778
p12,watchNorth,armDown,33,s,b,0,384301,386313,394454
p12,watchNorth,armDown,34,z,e,0,396733,398737,402934
p12,watchNorth,armDown,35,z,z,1,406229,408235,416377
p12,watchNorth,armDown,36,p,n,0,418626,420629,422365
p12,watchNorth,armDown,37,n,p,0,425304,427307,446277
p12,watchNorth,armDown,38,e,u,0,449704,451710,454770
p12,watchNorth,armDown,39,x,h,0,457101,459104,461127
p12,watchNorth,armDown,40,b,b,1,463693,465695,467486
p12,watchNorth,armDown,41,u,b,0,488481,490486,496938
p12,watchNorth,armDown,42,b,b,1,499120,501124,503816
p12,watchNorth,armDown,43,u,p,0,506472,508475,510865
p12,watchNorth,armDown,44,e,e,1,516749,518759,533665
p12,watchNorth,armDown,45,p,n,0,535380,537385,547693
p12,watchNorth,armDown,46,p,n,0,549222,551234,557759
p12,watchNorth,armDown,47,z,z,1,560360,562364,564553
p12,watchNorth,armDown,48,x,n,0,566820,568825,571511
p12,watchNorth,armDown,49,u,u,1,574363,576366,578776
p12,watchNorth,armDown,50,e,e,1,580783,582786,584109
p12,watchNorth,armDown,51,d,d,1,586317,588320,590695
p12,watchNorth,armDown,52,x,d,0,592572,594575,598031
p12,watchNorth,armDown,53,x,d,0,600547,602549,606053
p12,watchNorth,armDown,54,x,d,0,608901,610904,612679
p12,watchNorth,armDown,55,s,s,1,615266,617269,621692
