id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,handNorth,armFront,1,z,z,1,153271,155279,157162
p3,handNorth,armFront,2,u,h,0,159869,161872,162711
p3,handNorth,armFront,3,x,b,0,165604,167607,170299
p3,handNorth,armFront,4,z,z,1,173544,175547,177046
p3,handNorth,armFront,5,n,n,1,178564,180568,181301
p3,handNorth,armFront,6,h,h,1,183147,185150,189655
p3,handNorth,armFront,7,p,n,0,191470,193473,201256
p3,handNorth,armFront,8,s,s,1,205262,207265,207938
p3,handNorth,armFront,9,e,b,0,209906,211909,215954
p3,handNorth,armFront,10,n,p,0,218657,220660,223552
p3,handNorth,armFront,11,z,z,1,228928,230931,232858
p3,handNorth,armFront,12,u,b,0,234770,236775,239469
p3,handNorth,armFront,13,b,u,0,242921,244923,246312
p3,handNorth,armFront,14,d,d,1,248083,250085,250939
p3,handNorth,armFront,15,y,y,1,252826,254829,256790
p3,handNorth,armFront,16,y,b,0,260243,262246,263568
p3,handNorth,armFront,17,x,h,0,266184,268191,275496
p3,handNorth,armFront,18,e,b,0,279029,281032,282752
p3,handNorth,armFront,19,e,e,1,285937,287941,292204
p3,handNorth,armFront,20,y,y,1,294059,296063,297541
p3,handNorth,armFront,21,h,h,1,299437,301440,303468
p3,handNorth,armFront,22,x,x,1,305208,307210,309868
p3,handNorth,armFront,23,h,h,1,311548,313550,314112
p3,handNorth,armFront,24,s,b,0,315847,317850,318961
p3,handNorth,armFront,25,d,d,1,320892,322896,325069
p3,handNorth,armFront,26,s,s,1,326794,328798,329727
p3,handNorth,armFront,27,b,b,1,331497,333501,334354
p3,handNorth,armFront,28,p,p,1,336144,338147,341313
p3,handNorth,armFront,29,d,e,0,343018,345020,349848
p3,handNorth,armFront,30,p,p,1,352375,354378,357970
p3,handNorth,armFront,31,u,u,1,359649,361655,362462
p3,handNorth,armFront,32,b,u,0,364115,366119,367427
p3,handNorth,armFront,33,n,h,0,370027,372030,374319
