id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p4,handNorth,armFront,1,b,h,0,120402,122411,125154
p4,handNorth,armFront,2,n,n,1,129794,131798,132536
p4,handNorth,armFront,3,x,x,1,134301,136304,137511
p4,handNorth,armFront,4,u,p,0,139312,136304,141312
p4,handNorth,armFront,5,b,b,1,143833,145836,147088
p4,handNorth,armFront,6,u,u,1,149343,151345,151811
p4,handNorth,armFront,7,s,x,0,153676,155680,158040
p4,handNorth,armFront,8,n,n,1,159694,161697,162854
p4,handNorth,armFront,9,z,y,0,164667,166669,168483
p4,handNorth,armFront,10,e,z,0,174885,176888,183272
p4,handNorth,armFront,11,h,y,0,188919,190922,191222
p4,handNorth,armFront,12,z,n,0,193053,195057,195253
p4,handNorth,armFront,13,y,u,0,197298,199301,200231
p4,handNorth,armFront,14,d,n,0,202142,204144,204762
p4,handNorth,armFront,15,x,x,1,207761,209764,209999
p4,handNorth,armFront,16,h,h,1,211533,213535,214873
p4,handNorth,armFront,17,s,s,1,216408,218411,220191
p4,handNorth,armFront,18,d,n,0,221739,223742,225488
p4,handNorth,armFront,19,y,d,0,226991,228993,231128
p4,handNorth,armFront,20,s,n,0,247777,249781,250156
p4,handNorth,armFront,21,e,p,0,252647,254650,254944
p4,handNorth,armFront,22,p,p,1,256977,258980,259687
p4,handNorth,armFront,23,h,n,0,261176,263180,264879
p4,handNorth,armFront,24,b,b,1,267520,269525,272321
p4,handNorth,armFront,25,p,u,0,273986,275988,276425
p4,handNorth,armFront,26,d,e,0,277950,279953,280400
p4,handNorth,armFront,27,u,s,0,281901,283904,284250
p4,handNorth,armFront,28,x,z,0,285841,287845,288041
p4,handNorth,armFront,29,z,n,0,289555,291558,292639
p4,handNorth,armFront,30,p,p,1,294303,296306,297055
p4,handNorth,armFront,31,e,e,1,299259,301262,302489
p4,handNorth,armFront,32,y,y,1,304313,306317,308097
p4,handNorth,armFront,33,n,n,1,309616,311619,314794
