id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p4,handNorth,armBody,1,d,x,0,2544,4551,10567
p4,handNorth,armBody,2,n,h,0,12741,14745,16494
p4,handNorth,armBody,3,p,p,1,18334,20338,21388
p4,handNorth,armBody,4,s,e,0,23214,25217,28035
p4,handNorth,armBody,5,s,s,1,29841,31844,33921
p4,handNorth,armBody,6,h,u,0,35656,37658,39213
p4,handNorth,armBody,7,e,d,0,42192,44195,47028
p4,handNorth,armBody,8,b,b,1,49191,51195,52224
p4,handNorth,armBody,9,e,e,1,53793,55796,56791
p4,handNorth,armBody,10,h,d,0,58602,60605,62647
p4,handNorth,armBody,11,u,h,0,64957,66960,69339
p4,handNorth,armBody,12,b,p,0,71165,73168,74365
p4,handNorth,armBody,13,s,s,1,76230,78233,79611
p4,handNorth,armBody,14,p,x,0,81240,83244,88187
p4,handNorth,armBody,15,p,b,0,89796,91800,93217
p4,handNorth,armBody,16,x,x,1,94957,96960,98449
p4,handNorth,armBody,17,e,b,0,100929,102931,103947
p4,handNorth,armBody,18,x,z,0,105893,107897,109008
p4,handNorth,armBody,19,z,b,0,111116,113120,115206
p4,handNorth,armBody,20,n,n,1,117696,119701,120493
p4,handNorth,armBody,21,e,d,0,142758,144763,146959
p4,handNorth,armBody,22,u,n,0,148635,150638,152709
p4,handNorth,armBody,23,u,h,0,154600,156603,158656
p4,handNorth,armBody,24,b,p,0,160209,162220,163621
p4,handNorth,armBody,25,z,z,1,165387,167389,168973
p4,handNorth,armBody,26,p,p,1,170502,172504,173470
p4,handNorth,armBody,27,b,b,1,175109,177111,179230
p4,handNorth,armBody,28,y,y,1,181101,183104,184613
p4,handNorth,armBody,29,d,y,0,186262,188265,196159
p4,handNorth,armBody,30,n,h,0,197689,199691,201114
p4,handNorth,armBody,31,y,x,0,202838,204842,207962
p4,handNorth,armBody,32,u,u,1,209732,211735,212660
p4,handNorth,armBody,33,y,y,1,214425,216428,217600
p4,handNorth,armBody,34,d,e,0,219183,221186,223002
p4,handNorth,armBody,35,p,h,0,224592,226594,230525
p4,handNorth,armBody,36,n,x,0,233186,235199,239070
p4,handNorth,armBody,37,z,z,1,240739,242745,243541
p4,handNorth,armBody,38,y,y,1,245483,247485,248561
p4,handNorth,armBody,39,x,s,0,250407,252409,256089
p4,handNorth,armBody,40,z,z,1,257688,259692,260410
p4,handNorth,armBody,41,h,h,1,281621,283628,284806
p4,handNorth,armBody,42,z,n,0,286541,288544,290577
p4,handNorth,armBody,43,d,p,0,292528,294530,295284
p4,handNorth,armBody,44,b,x,0,297070,299073,300451
p4,handNorth,armBody,45,s,d,0,301989,303992,304972
p4,handNorth,armBody,46,u,u,1,306818,308821,309836
p4,handNorth,armBody,47,e,d,0,311551,313553,315194
p4,handNorth,armBody,48,s,b,0,316712,318715,319851
p4,handNorth,armBody,49,n,n,1,321748,323750,325406
p4,handNorth,armBody,50,y,p,0,326934,328937,331060
p4,handNorth,armBody,51,d,h,0,332911,334914,336861
p4,handNorth,armBody,52,h,s,0,338419,340423,343069
p4,handNorth,armBody,53,h,z,0,344708,346712,347621
p4,handNorth,armBody,54,x,p,0,350519,352523,353069
p4,handNorth,armBody,55,x,b,0,354946,356950,360899
