id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,watchNorth,armDown,1,b,b,1,169607,171616,175215
p2,watchNorth,armDown,2,x,d,0,177433,179436,183352
p2,watchNorth,armDown,3,h,h,1,190733,192736,195054
p2,watchNorth,armDown,4,h,z,0,196774,198777,205522
p2,watchNorth,armDown,5,u,u,1,207046,209050,210775
p2,watchNorth,armDown,6,p,x,0,213421,215429,222350
p2,watchNorth,armDown,7,h,h,1,224433,226439,227693
p2,watchNorth,armDown,8,p,p,1,230098,232100,241374
p2,watchNorth,armDown,9,p,z,0,243944,245952,259597
p2,watchNorth,armDown,10,z,z,1,261574,263580,264335
p2,watchNorth,armDown,11,u,u,1,266997,269000,269944
p2,watchNorth,armDown,12,x,x,1,272550,274553,277452
p2,watchNorth,armDown,13,d,d,1,280531,282534,285126
p2,watchNorth,armDown,14,p,p,1,287369,289372,292094
p2,watchNorth,armDown,15,e,e,1,294374,296377,297976
p2,watchNorth,armDown,16,h,p,0,300159,302161,309391
p2,watchNorth,armDown,17,d,y,0,311639,313651,321606
p2,watchNorth,armDown,18,u,u,1,323714,325717,327640
p2,watchNorth,armDown,19,y,x,0,329560,331563,333525
p2,watchNorth,armDown,20,s,s,1,335488,337492,340111
p2,watchNorth,armDown,21,b,x,0,362299,364305,366869
p2,watchNorth,armDown,22,x,x,1,369112,371116,371975
p2,watchNorth,armDown,23,u,u,1,374098,376101,377020
p2,watchNorth,armDown,24,y,x,0,378916,380920,383485
p2,watchNorth,armDown,25,x,y,0,385241,387244,393782
p2,watchNorth,armDown,26,n,n,1,396193,398200,402799
p2,watchNorth,armDown,27,e,e,1,404638,406643,407776
p2,watchNorth,armDown,28,p,n,0,410010,412013,419835
p2,watchNorth,armDown,29,e,e,1,422315,424318,425314
p2,watchNorth,armDown,30,s,s,1,427180,429184,432494
p2,watchNorth,armDown,31,e,e,1,434722,436725,437836
p2,watchNorth,armDown,32,b,b,1,440266,442269,444538
p2,watchNorth,armDown,33,z,z,1,446858,448861,449937
p2,watchNorth,armDown,34,n,n,1,451888,453891,456255
p2,watchNorth,armDown,35,d,d,1,458121,460125,462666
p2,watchNorth,armDown,36,e,e,1,464622,466625,467469
p2,watchNorth,armDown,37,u,u,1,469662,471665,472741
p2,watchNorth,armDown,38,z,z,1,474597,476601,478703
p2,watchNorth,armDown,39,s,s,1,480544,482547,485622
p2,watchNorth,armDown,40,d,d,1,487836,489839,491326
p2,watchNorth,armDown,41,b,b,1,513082,515087,516850
p2,watchNorth,armDown,42,s,s,1,519167,521171,523361
p2,watchNorth,armDown,43,d,d,1,525596,527599,529016
p2,watchNorth,armDown,44,n,n,1,530856,532859,539514
p2,watchNorth,armDown,45,y,x,0,541305,543308,545199
p2,watchNorth,armDown,46,z,s,0,547171,549175,552787
p2,watchNorth,armDown,47,y,x,0,554528,556531,558618
p2,watchNorth,armDown,48,n,n,1,560481,562483,566247
p2,watchNorth,armDown,49,n,n,1,568078,570081,570849
p2,watchNorth,armDown,50,x,x,1,573360,575363,578892
p2,watchNorth,armDown,51,s,s,1,580717,582720,583805
p2,watchNorth,armDown,52,z,b,0,586069,588072,591741
p2,watchNorth,armDown,53,b,b,1,593536,595539,596741
p2,watchNorth,armDown,54,h,p,0,598813,600822,608196
p2,watchNorth,armDown,55,y,x,0,609760,611764,615205
