id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,handNorth,armBody,1,s,z,0,263027,265030,271670
p2,handNorth,armBody,2,s,e,0,303087,305096,314389
p2,handNorth,armBody,3,b,b,1,326412,328416,337511
p2,handNorth,armBody,4,x,z,0,508368,510371,516531
p2,handNorth,armBody,5,e,y,0,518618,520624,527085
p2,handNorth,armBody,6,p,p,1,530512,532515,545877
p2,handNorth,armBody,7,n,p,0,547697,549703,552463
p2,handNorth,armBody,8,e,u,0,556907,558910,566315
p2,handNorth,armBody,9,z,z,1,575691,577696,580223
p2,handNorth,armBody,10,z,z,1,585462,587465,588793
p2,handNorth,armBody,11,y,y,1,590807,592811,605601
p2,handNorth,armBody,12,h,h,1,607668,609673,615094
p2,handNorth,armBody,13,z,z,1,626298,628306,630042
p2,handNorth,armBody,14,h,h,1,632754,634757,638587
p2,handNorth,armBody,15,d,p,0,640841,642844,651568
p2,handNorth,armBody,16,d,d,1,661188,663198,670279
p2,handNorth,armBody,17,p,p,1,678852,680860,683456
p2,handNorth,armBody,18,x,b,0,684970,686974,691840
p2,handNorth,armBody,19,u,h,0,701375,703383,709030
p2,handNorth,armBody,20,n,n,1,716758,718762,723628
p2,handNorth,armBody,21,s,u,0,727589,729593,737596
p2,handNorth,armBody,22,y,y,1,765704,767711,778649
p2,handNorth,armBody,23,d,b,0,786587,788596,798171
p2,handNorth,armBody,24,b,b,1,801577,803581,808160
p2,handNorth,armBody,25,h,b,0,813954,815962,835558
p2,handNorth,armBody,26,u,h,0,864811,866815,869607
p2,handNorth,armBody,27,n,u,0,880496,882498,883227
p2,handNorth,armBody,28,x,z,0,893421,895425,901303
p2,handNorth,armBody,29,p,e,0,905063,907070,911444
p2,handNorth,armBody,30,e,y,0,919076,921078,929864
p2,handNorth,armBody,31,y,d,0,1114718,1116725,1124690
p2,handNorth,armBody,32,b,h,0,1130750,1132756,1139242
p2,handNorth,armBody,33,u,p,0,1142039,1144041,1149544
