id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,handNorth,armBody,1,d,h,0,130403,132405,148104
p8,handNorth,armBody,2,h,h,1,190374,192380,195612
p8,handNorth,armBody,3,b,b,1,283164,285168,289486
p8,handNorth,armBody,4,h,h,1,292823,294828,297386
p8,handNorth,armBody,5,p,b,0,300808,302810,307779
p8,handNorth,armBody,6,x,x,1,320391,322394,324536
p8,handNorth,armBody,7,x,x,1,327254,329258,331142
p8,handNorth,armBody,8,s,b,0,334283,336289,338862
p8,handNorth,armBody,9,u,s,0,370359,372376,379043
p8,handNorth,armBody,10,n,n,1,387924,389926,392614
p8,handNorth,armBody,11,e,b,0,395301,397305,401456
p8,handNorth,armBody,12,n,u,0,416620,418622,425857
p8,handNorth,armBody,13,y,s,0,435945,437950,454282
p8,handNorth,armBody,14,b,b,1,467567,469570,472212
p8,handNorth,armBody,15,s,s,1,474752,476756,479408
p8,handNorth,armBody,16,p,s,0,481777,483780,490889
p8,handNorth,armBody,17,e,e,1,501103,503108,506059
p8,handNorth,armBody,18,u,u,1,508076,510079,511517
p8,handNorth,armBody,19,b,b,1,514320,516322,518205
p8,handNorth,armBody,20,y,x,0,520282,522285,525510
p8,handNorth,armBody,21,h,x,0,538575,540578,542847
p8,handNorth,armBody,22,z,u,0,553978,555981,557903
p8,handNorth,armBody,23,x,x,1,602191,604194,605824
p8,handNorth,armBody,24,p,n,0,609840,611843,618529
p8,handNorth,armBody,25,y,y,1,629518,631521,633795
p8,handNorth,armBody,26,e,z,0,637751,639755,644726
p8,handNorth,armBody,27,d,b,0,661129,663133,665170
p8,handNorth,armBody,28,u,u,1,674598,676601,678831
p8,handNorth,armBody,29,d,d,1,682509,684512,692234
p8,handNorth,armBody,30,n,n,1,694443,696447,709148
p8,handNorth,armBody,31,s,n,0,714488,716493,724823
p8,handNorth,armBody,32,z,s,0,732494,734497,736721
p8,handNorth,armBody,33,z,z,1,745682,747686,750931
