id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,handNorth,armFront,1,b,b,1,2510,4513,4979
p5,handNorth,armFront,2,d,d,1,6578,8582,8953
p5,handNorth,armFront,3,y,y,1,10904,12907,13424
p5,handNorth,armFront,4,z,z,1,15365,17369,18328
p5,handNorth,armFront,5,x,x,1,20280,22282,22895
p5,handNorth,armFront,6,h,h,1,24917,26920,27709
p5,handNorth,armFront,7,n,n,1,29293,31296,31747
p5,handNorth,armFront,8,u,u,1,33649,35652,36430
p5,handNorth,armFront,9,n,n,1,38327,40329,41067
p5,handNorth,armFront,10,h,h,1,42671,44674,46661
p5,handNorth,armFront,11,y,y,1,49837,51841,52503
p5,handNorth,armFront,12,x,x,1,55613,57616,58993
p5,handNorth,armFront,13,e,e,1,60780,57616,62750
p5,handNorth,armFront,14,u,p,0,65266,67270,70484
p5,handNorth,armFront,15,e,e,1,72065,74068,74900
p5,handNorth,armFront,16,s,s,1,76418,78421,79648
p5,handNorth,armFront,17,p,p,1,81404,83407,83878
p5,handNorth,armFront,18,n,n,1,85809,87812,88973
p5,handNorth,armFront,19,u,u,1,90528,92531,93224
p5,handNorth,armFront,20,b,b,1,94848,96851,97654
p5,handNorth,armFront,21,z,z,1,118538,120544,121784
p5,handNorth,armFront,22,d,d,1,123590,125594,135354
p5,handNorth,armFront,23,h,h,1,137210,139219,141789
p5,handNorth,armFront,24,u,u,1,143439,145442,146990
p5,handNorth,armFront,25,b,b,1,148706,150709,151205
p5,handNorth,armFront,26,h,h,1,152849,154852,159307
p5,handNorth,armFront,27,d,d,1,161022,163028,167097
p5,handNorth,armFront,28,e,e,1,168847,170849,172373
p5,handNorth,armFront,29,y,y,1,174048,176051,176770
p5,handNorth,armFront,30,p,p,1,178400,180403,181105
p5,handNorth,armFront,31,d,d,1,182840,184843,187047
p5,handNorth,armFront,32,b,b,1,188661,190664,191186
p5,handNorth,armFront,33,p,p,1,192810,194812,195234
p5,handNorth,armFront,34,n,n,1,196843,198846,200576
p5,handNorth,armFront,35,x,x,1,202151,204153,205667
p5,handNorth,armFront,36,e,e,1,207283,209286,209287
p5,handNorth,armFront,37,d,d,1,210922,212925,214917
p5,handNorth,armFront,38,p,p,1,216582,218584,219857
p5,handNorth,armFront,39,s,s,1,221658,223662,225038
p5,handNorth,armFront,40,z,z,1,226587,228589,229515
p5,handNorth,armFront,41,h,h,1,251733,253739,254374
p5,handNorth,armFront,42,z,z,1,255922,257925,261579
p5,handNorth,armFront,43,u,u,1,263174,265178,265236
p5,handNorth,armFront,44,z,z,1,266920,268925,270079
p5,handNorth,armFront,45,s,s,1,271612,273617,274229
p5,handNorth,armFront,46,x,x,1,276054,278057,278679
p5,handNorth,armFront,47,n,n,1,280349,282352,283650
p5,handNorth,armFront,48,y,y,1,285304,287307,288010
p5,handNorth,armFront,49,e,e,1,289766,291768,292013
p5,handNorth,armFront,50,y,y,1,293688,295691,298146
p5,handNorth,armFront,51,s,s,1,299871,301874,303126
p5,handNorth,armFront,52,b,b,1,305153,307156,307713
p5,handNorth,armFront,53,p,p,1,309495,311505,312552
p5,handNorth,armFront,54,s,s,1,314383,316386,318097
p5,handNorth,armFront,55,x,x,1,319821,321824,322880
