id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p6,watchNorth,armFront,1,u,u,1,4167,6175,9854
p6,watchNorth,armFront,2,s,e,0,11594,13597,14723
p6,watchNorth,armFront,3,n,n,1,17163,19166,26779
p6,watchNorth,armFront,4,b,y,0,28946,30950,40510
p6,watchNorth,armFront,5,b,h,0,42617,44620,52266
p6,watchNorth,armFront,6,h,y,0,54308,56311,61647
p6,watchNorth,armFront,7,b,y,0,63488,65491,67040
p6,watchNorth,armFront,8,p,p,1,69234,71236,76733
p6,watchNorth,armFront,9,s,e,0,79676,81684,84266
p6,watchNorth,armFront,10,e,e,1,86429,88434,94356
p6,watchNorth,armFront,11,x,x,1,96696,98699,101416
p6,watchNorth,armFront,12,e,e,1,103448,105451,108878
p6,watchNorth,armFront,13,b,x,0,110759,112763,129905
p6,watchNorth,armFront,14,h,x,0,132472,134481,137323
p6,watchNorth,armFront,15,s,s,1,139329,141332,152781
p6,watchNorth,armFront,16,s,s,1,154718,156722,159161
p6,watchNorth,armFront,17,d,z,0,161424,163428,168753
p6,watchNorth,armFront,18,p,n,0,170815,172822,199333
p6,watchNorth,armFront,19,y,h,0,201542,203548,209766
p6,watchNorth,armFront,20,d,h,0,211693,213697,218406
p6,watchNorth,armFront,21,e,e,1,240629,242639,244313
p6,watchNorth,armFront,22,x,h,0,246798,248802,254393
p6,watchNorth,armFront,23,z,e,0,256476,258480,262294
p6,watchNorth,armFront,24,s,s,1,264866,266871,271473
p6,watchNorth,armFront,25,h,h,1,273531,275533,284192
p6,watchNorth,armFront,26,b,x,0,286330,288336,302265
p6,watchNorth,armFront,27,u,u,1,304678,306687,308276
p6,watchNorth,armFront,28,y,x,0,310162,312165,331142
p6,watchNorth,armFront,29,h,y,0,332962,334969,341056
p6,watchNorth,armFront,30,p,p,1,343123,345126,349128
p6,watchNorth,armFront,31,x,y,0,351205,353213,356994
p6,watchNorth,armFront,32,d,d,1,359493,361497,368685
p6,watchNorth,armFront,33,n,h,0,370586,372591,377104
p6,watchNorth,armFront,34,e,e,1,379191,381194,384400
p6,watchNorth,armFront,35,p,h,0,386358,388370,407225
p6,watchNorth,armFront,36,n,n,1,408834,410841,425694
p6,watchNorth,armFront,37,z,z,1,428458,430467,432503
p6,watchNorth,armFront,38,y,p,0,434621,436625,442085
p6,watchNorth,armFront,39,u,h,0,444238,446241,455166
p6,watchNorth,armFront,40,e,s,0,457836,459841,472588
p6,watchNorth,armFront,41,z,z,1,496943,498953,504708
p6,watchNorth,armFront,42,x,x,1,506972,508976,512241
p6,watchNorth,armFront,43,y,z,0,514161,516163,521638
p6,watchNorth,armFront,44,h,y,0,524072,526080,530877
p6,watchNorth,armFront,45,z,z,1,532890,534893,542287
p6,watchNorth,armFront,46,n,n,1,544651,546655,556296
p6,watchNorth,armFront,47,y,z,0,558539,560541,585983
p6,watchNorth,armFront,48,d,b,0,588344,590349,603144
p6,watchNorth,armFront,49,d,x,0,605070,607079,611236
p6,watchNorth,armFront,50,u,x,0,613202,615205,617716
p6,watchNorth,armFront,51,z,z,1,619844,621851,623471
p6,watchNorth,armFront,52,u,u,1,625337,627343,635808
p6,watchNorth,armFront,53,n,n,1,637633,639636,647716
p6,watchNorth,armFront,54,p,n,0,649880,651883,662012
p6,watchNorth,armFront,55,x,u,0,664185,666196,667611
