id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p10,handNorth,armDown,1,b,s,0,79073,81076,108610
p10,handNorth,armDown,2,s,s,1,172411,174418,175767
p10,handNorth,armDown,3,u,h,0,177441,179444,183970
p10,handNorth,armDown,4,n,u,0,186208,188211,189216
p10,handNorth,armDown,5,d,d,1,196632,198635,200682
p10,handNorth,armDown,6,u,u,1,202704,204706,206034
p10,handNorth,armDown,7,u,u,1,222262,224268,225118
p10,handNorth,armDown,8,b,u,0,227019,229022,229529
p10,handNorth,armDown,9,h,h,1,231671,233675,237726
p10,handNorth,armDown,10,s,s,1,239688,241690,245697
p10,handNorth,armDown,11,x,b,0,248037,250039,256710
p10,handNorth,armDown,12,y,b,0,259061,261066,275652
p10,handNorth,armDown,13,p,b,0,278304,280312,283779
p10,handNorth,armDown,14,p,p,1,289381,291384,292772
p10,handNorth,armDown,15,b,n,0,294991,296993,308689
p10,handNorth,armDown,16,y,x,0,311693,313702,319248
p10,handNorth,armDown,17,y,y,1,328853,330859,332532
p10,handNorth,armDown,18,n,y,0,338053,340056,346101
p10,handNorth,armDown,19,e,d,0,348737,350741,367350
p10,handNorth,armDown,20,h,s,0,369841,371847,374893
p10,handNorth,armDown,21,x,y,0,377358,379361,382311
p10,handNorth,armDown,22,d,y,0,386600,388603,390734
p10,handNorth,armDown,23,p,y,0,393512,395516,397955
p10,handNorth,armDown,24,e,z,0,407253,409256,449325
p10,handNorth,armDown,25,z,x,0,478601,480607,483701
p10,handNorth,armDown,26,d,n,0,485391,487394,499448
p10,handNorth,armDown,27,z,b,0,501655,503660,506194
p10,handNorth,armDown,28,x,p,0,516995,519000,521462
id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p10,handNorth,armDown,1,p,p,1,12354,14360,15050
p10,handNorth,armDown,2,y,y,1,17349,19351,20382
p10,handNorth,armDown,3,u,b,0,22313,24316,24889
p10,handNorth,armDown,4,x,x,1,27112,29115,30820
p10,handNorth,armDown,5,e,e,1,32848,34851,36701
p10,handNorth,armDown,6,u,u,1,38572,40576,41089
p10,handNorth,armDown,7,s,s,1,43049,45051,47185
p10,handNorth,armDown,8,e,e,1,49121,51124,52135
p10,handNorth,armDown,9,s,s,1,53978,55980,56405
p10,handNorth,armDown,10,s,z,0,58351,60354,60554
p10,handNorth,armDown,11,b,e,0,62802,64805,70503
p10,handNorth,armDown,12,n,d,0,72344,74348,79245
p10,handNorth,armDown,13,h,h,1,81519,83522,87120
p10,handNorth,armDown,14,p,p,1,88975,90985,92654
p10,handNorth,armDown,15,x,x,1,94504,96508,98011
p10,handNorth,armDown,16,e,e,1,99862,101866,102810
p10,handNorth,armDown,17,d,d,1,104650,106653,109608
p10,handNorth,armDown,18,n,y,0,111485,113488,129240
p10,handNorth,armDown,19,p,d,0,131111,133117,139719
p10,handNorth,armDown,20,h,h,1,141943,143947,146108
p10,handNorth,armDown,21,u,u,1,147893,149896,150781
p10,handNorth,armDown,22,y,d,0,152693,154696,155932
p10,handNorth,armDown,23,b,d,0,157869,159872,161152
p10,handNorth,armDown,24,h,b,0,165694,167696,168143
p10,handNorth,armDown,25,z,b,0,170774,172778,174039
p10,handNorth,armDown,26,z,z,1,177234,179238,180113
p10,handNorth,armDown,27,z,b,0,183015,185019,187378
p10,handNorth,armDown,28,d,z,0,189274,191276,193733
p10,handNorth,armDown,29,d,z,0,195734,197736,199155
p10,handNorth,armDown,30,x,z,0,201288,203291,206905
p10,handNorth,armDown,31,y,x,0,208876,210880,213833
p10,handNorth,armDown,32,b,b,1,215699,217702,218420
p10,handNorth,armDown,33,n,p,0,228907,230911,232041
