id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p1,watchNorth,armDown,1,d,d,1,196649,198653,200269
p1,watchNorth,armDown,2,y,h,0,201792,203795,204937
p1,watchNorth,armDown,3,s,s,1,219396,221399,224443
p1,watchNorth,armDown,4,d,d,1,226250,228253,229393
p1,watchNorth,armDown,5,e,e,1,231198,233201,234343
p1,watchNorth,armDown,6,h,h,1,236275,238279,239625
p1,watchNorth,armDown,7,u,u,1,241129,243132,244202
p1,watchNorth,armDown,8,s,s,1,245912,247915,249877
p1,watchNorth,armDown,9,n,n,1,251496,253499,255546
p1,watchNorth,armDown,10,b,b,1,257477,259479,261146
p1,watchNorth,armDown,11,x,p,0,264235,266239,269343
p1,watchNorth,armDown,12,e,z,0,276174,278176,279948
p1,watchNorth,armDown,13,b,b,1,286406,288408,289686
p1,watchNorth,armDown,14,d,d,1,291527,293531,294928
p1,watchNorth,armDown,15,z,z,1,296728,298731,300225
p1,watchNorth,armDown,16,p,p,1,301870,303873,305119
p1,watchNorth,armDown,17,n,n,1,306775,308778,310265
p1,watchNorth,armDown,18,y,x,0,312182,314185,315573
p1,watchNorth,armDown,19,p,p,1,322635,324638,326052
p1,watchNorth,armDown,20,h,n,0,327887,329895,331071
p1,watchNorth,armDown,21,h,h,1,332610,334613,335462
p1,watchNorth,armDown,22,z,z,1,337425,339428,340674
p1,watchNorth,armDown,23,u,u,1,342469,344473,345402
p1,watchNorth,armDown,24,p,p,1,347107,349110,350588
p1,watchNorth,armDown,25,n,n,1,352604,354608,356379
p1,watchNorth,armDown,26,z,z,1,358230,360233,362524
p1,watchNorth,armDown,27,s,s,1,364312,366322,368554
p1,watchNorth,armDown,28,u,u,1,370062,372065,373191
p1,watchNorth,armDown,29,e,e,1,375027,377030,378317
p1,watchNorth,armDown,30,x,h,0,379876,381879,390075
p1,watchNorth,armDown,31,y,y,1,393765,395769,397743
p1,watchNorth,armDown,32,x,x,1,399605,401608,402593
p1,watchNorth,armDown,33,b,b,1,404312,406319,407567
