id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,watchNorth,armDown,1,e,e,1,148958,150965,151550
p5,watchNorth,armDown,2,x,x,1,174156,176160,177005
p5,watchNorth,armDown,3,d,d,1,179192,181195,181913
p5,watchNorth,armDown,4,u,u,1,183578,185580,186047
p5,watchNorth,armDown,5,h,h,1,187667,189669,190524
p5,watchNorth,armDown,6,n,n,1,192209,194211,196651
p5,watchNorth,armDown,7,b,b,1,198220,200222,201228
p5,watchNorth,armDown,8,s,s,1,202918,204920,206113
p5,watchNorth,armDown,9,z,z,1,207936,209938,212528
p5,watchNorth,armDown,10,u,u,1,214379,216381,216818
p5,watchNorth,armDown,11,y,y,1,218598,220600,222022
p5,watchNorth,armDown,12,x,x,1,223795,225798,226516
p5,watchNorth,armDown,13,y,y,1,228256,230259,231023
p5,watchNorth,armDown,14,b,b,1,232632,234635,235836
p5,watchNorth,armDown,15,s,s,1,237360,239362,240087
p5,watchNorth,armDown,16,z,z,1,241607,243610,244180
p5,watchNorth,armDown,17,d,d,1,245704,247707,248642
p5,watchNorth,armDown,18,e,e,1,250200,252205,252614
p5,watchNorth,armDown,19,n,n,1,254132,256135,257599
p5,watchNorth,armDown,20,x,x,1,259235,261238,262206
p5,watchNorth,armDown,21,e,e,1,263977,265980,266562
p5,watchNorth,armDown,22,z,z,1,268388,270391,272171
p5,watchNorth,armDown,23,p,p,1,273761,275763,276563
p5,watchNorth,armDown,24,h,h,1,278972,280974,281910
p5,watchNorth,armDown,25,u,u,1,284098,286101,286764
p5,watchNorth,armDown,26,d,n,0,288504,290506,303496
p5,watchNorth,armDown,27,b,b,1,305599,307605,308838
p5,watchNorth,armDown,28,p,p,1,310680,312682,313039
p5,watchNorth,armDown,29,h,n,0,314687,316690,317111
p5,watchNorth,armDown,30,n,n,1,318781,320784,321518
p5,watchNorth,armDown,31,p,p,1,323096,325100,325732
p5,watchNorth,armDown,32,y,y,1,327573,329576,330475
p5,watchNorth,armDown,33,s,s,1,332573,334576,336915
