id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p11,handNorth,armBody,1,d,z,0,1610,3613,5253
p11,handNorth,armBody,2,e,s,0,7280,9316,9412
p11,handNorth,armBody,3,p,p,1,11192,13194,14221
p11,handNorth,armBody,4,s,b,0,16188,18189,19633
p11,handNorth,armBody,5,y,d,0,21298,23300,24080
p11,handNorth,armBody,6,z,p,0,25659,27662,30878
p11,handNorth,armBody,7,u,h,0,32713,34717,34815
p11,handNorth,armBody,8,e,b,0,36787,38791,39508
p11,handNorth,armBody,9,b,b,1,41746,43749,47222
p11,handNorth,armBody,10,s,h,0,49295,51297,53693
p11,handNorth,armBody,11,y,d,0,55664,57667,58855
p11,handNorth,armBody,12,u,y,0,60635,62639,62678
p11,handNorth,armBody,13,x,p,0,64557,66559,66664
p11,handNorth,armBody,14,s,n,0,68572,70575,72506
p11,handNorth,armBody,15,h,e,0,74406,76409,78764
p11,handNorth,armBody,16,b,u,0,80453,82456,82561
p11,handNorth,armBody,17,p,b,0,85171,87174,87732
p11,handNorth,armBody,18,x,d,0,89411,91414,91534
p11,handNorth,armBody,19,z,u,0,93344,95347,96196
p11,handNorth,armBody,20,e,e,1,98441,100444,100813
p11,handNorth,armBody,21,d,y,0,121355,123361,123493
p11,handNorth,armBody,22,h,y,0,124986,126988,127345
p11,handNorth,armBody,23,s,y,0,129377,131380,131817
p11,handNorth,armBody,24,b,p,0,133879,135882,137622
p11,handNorth,armBody,25,z,x,0,139130,135882,140799
p11,handNorth,armBody,26,u,d,0,142846,144849,146040
p11,handNorth,armBody,27,b,h,0,148164,144849,150150
p11,handNorth,armBody,28,p,p,1,151749,153751,154853
p11,handNorth,armBody,29,n,h,0,156522,158525,159606
p11,handNorth,armBody,30,x,x,1,161457,163460,165119
p11,handNorth,armBody,31,d,y,0,167273,169276,169344
p11,handNorth,armBody,32,s,y,0,171256,173258,173323
p11,handNorth,armBody,33,p,n,0,175437,177439,177567
p11,handNorth,armBody,34,d,u,0,179845,181848,184304
p11,handNorth,armBody,35,u,y,0,186412,188415,188730
p11,handNorth,armBody,36,e,e,1,190471,192473,192557
p11,handNorth,armBody,37,z,x,0,194730,196733,198257
p11,handNorth,armBody,38,y,u,0,199796,201798,203398
p11,handNorth,armBody,39,y,y,1,206363,208366,208982
p11,handNorth,armBody,40,n,b,0,211745,213749,214280
p11,handNorth,armBody,41,u,u,1,237420,239425,242347
p11,handNorth,armBody,42,z,e,0,244489,246493,253188
p11,handNorth,armBody,43,y,x,0,255174,257180,257619
p11,handNorth,armBody,44,e,e,1,260894,262897,263938
p11,handNorth,armBody,45,h,u,0,265678,267681,268662
p11,handNorth,armBody,46,p,x,0,270653,272656,273868
p11,handNorth,armBody,47,x,n,0,275839,277842,280021
p11,handNorth,armBody,48,n,d,0,281534,283537,284885
p11,handNorth,armBody,49,h,e,0,286640,288642,290510
p11,handNorth,armBody,50,n,h,0,292002,294005,295479
p11,handNorth,armBody,51,n,n,1,297325,299328,300922
p11,handNorth,armBody,52,h,z,0,302975,304977,308224
p11,handNorth,armBody,53,x,x,1,309715,311718,314175
p11,handNorth,armBody,54,b,b,1,315770,317772,319805
p11,handNorth,armBody,55,d,d,1,321791,323795,324911
