id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p4,watchNorth,armBody,1,n,b,0,2989,4996,6934
p4,watchNorth,armBody,2,s,s,1,8966,10969,12508
p4,watchNorth,armBody,3,s,s,1,14575,16578,17528
p4,watchNorth,armBody,4,n,y,0,19666,21669,23475
p4,watchNorth,armBody,5,b,p,0,25170,27174,28193
p4,watchNorth,armBody,6,e,s,0,30049,32051,32861
p4,watchNorth,armBody,7,x,b,0,35392,37394,38374
p4,watchNorth,armBody,8,s,e,0,42788,44791,47075
p4,watchNorth,armBody,9,z,x,0,48861,50864,52494
p4,watchNorth,armBody,10,h,h,1,54465,56468,57836
p4,watchNorth,armBody,11,h,h,1,59722,61726,64724
p4,watchNorth,armBody,12,d,s,0,66514,68518,72126
p4,watchNorth,armBody,13,u,u,1,73941,75944,76920
p4,watchNorth,armBody,14,b,z,0,78710,80713,83909
p4,watchNorth,armBody,15,b,y,0,86258,88267,89649
p4,watchNorth,armBody,16,x,y,0,91591,93593,94362
p4,watchNorth,armBody,17,p,p,1,96218,98220,99086
p4,watchNorth,armBody,18,s,e,0,100926,102930,103406
p4,watchNorth,armBody,19,n,n,1,105251,107255,108164
p4,watchNorth,armBody,20,z,z,1,109960,111963,113738
p4,watchNorth,armBody,21,p,n,0,139411,141416,142173
p4,watchNorth,armBody,22,y,b,0,143993,145995,149466
p4,watchNorth,armBody,23,u,e,0,151097,153100,156201
p4,watchNorth,armBody,24,d,d,1,157901,159904,162364
p4,watchNorth,armBody,25,e,e,1,164282,166285,168295
p4,watchNorth,armBody,26,y,n,0,169895,171904,173404
p4,watchNorth,armBody,27,n,h,0,175237,177240,179359
p4,watchNorth,armBody,28,h,h,1,181315,183319,184132
p4,watchNorth,armBody,29,y,y,1,185826,187829,188950
p4,watchNorth,armBody,30,d,s,0,190661,192664,195537
p4,watchNorth,armBody,31,z,x,0,197276,199279,203805
p4,watchNorth,armBody,32,e,s,0,205771,207775,208800
p4,watchNorth,armBody,33,x,y,0,210429,212437,213040
p4,watchNorth,armBody,34,d,p,0,214603,216606,223050
p4,watchNorth,armBody,35,b,b,1,224921,226924,228876
p4,watchNorth,armBody,36,y,x,0,230661,232664,235633
p4,watchNorth,armBody,37,z,z,1,237494,239496,240387
p4,watchNorth,armBody,38,e,u,0,242928,244931,245754
p4,watchNorth,armBody,39,e,d,0,247842,249846,256460
p4,watchNorth,armBody,40,n,h,0,258244,260250,261489
p4,watchNorth,armBody,41,u,b,0,282655,284662,287149
p4,watchNorth,armBody,42,z,z,1,289453,291456,294526
p4,watchNorth,armBody,43,b,y,0,296342,298346,301470
p4,watchNorth,armBody,44,h,y,0,303322,305328,305987
p4,watchNorth,armBody,45,y,h,0,307873,309876,311691
p4,watchNorth,armBody,46,s,s,1,313559,315563,316994
p4,watchNorth,armBody,47,p,p,1,318618,320621,321430
p4,watchNorth,armBody,48,u,u,1,323185,325187,326364
p4,watchNorth,armBody,49,u,n,0,328160,330164,332462
p4,watchNorth,armBody,50,h,e,0,334127,336130,338646
p4,watchNorth,armBody,51,x,x,1,340476,342479,343308
p4,watchNorth,armBody,52,p,n,0,345185,347187,351823
p4,watchNorth,armBody,53,p,p,1,353352,355356,355851
p4,watchNorth,armBody,54,x,h,0,357546,359549,363369
p4,watchNorth,armBody,55,d,u,0,365170,367175,369039
