id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,handNorth,armFront,1,b,b,1,4810,6815,9006
p12,handNorth,armFront,2,p,z,0,11583,13585,18165
p12,handNorth,armFront,3,x,b,0,20641,22648,24102
p12,handNorth,armFront,4,h,h,1,26225,28228,30991
p12,handNorth,armFront,5,b,u,0,32967,34969,36258
p12,handNorth,armFront,6,b,u,0,38408,40411,41383
p12,handNorth,armFront,7,h,b,0,43688,45690,47536
p12,handNorth,armFront,8,x,y,0,49558,51587,52637
p12,handNorth,armFront,9,n,n,1,54488,56491,58468
p12,handNorth,armFront,10,z,x,0,60510,62513,68786
p12,handNorth,armFront,11,d,e,0,71316,73319,84863
p12,handNorth,armFront,12,h,s,0,86569,88574,91182
p12,handNorth,armFront,13,d,z,0,93632,95636,105100
p12,handNorth,armFront,14,u,e,0,110516,112522,113338
p12,handNorth,armFront,15,z,d,0,115652,117655,121077
p12,handNorth,armFront,16,n,z,0,123304,125306,132978
p12,handNorth,armFront,17,n,z,0,135028,137031,137940
p12,handNorth,armFront,18,u,e,0,139922,141925,148983
p12,handNorth,armFront,19,p,z,0,151181,153189,159155
p12,handNorth,armFront,20,s,p,0,160884,162887,173344
p12,handNorth,armFront,21,y,e,0,194827,196832,203118
p12,handNorth,armFront,22,p,z,0,206232,208235,209381
p12,handNorth,armFront,23,y,d,0,211544,213547,221451
p12,handNorth,armFront,24,y,d,0,223907,225910,228501
p12,handNorth,armFront,25,d,n,0,230382,232384,239483
p12,handNorth,armFront,26,u,n,0,241671,243673,251834
p12,handNorth,armFront,27,x,z,0,254823,256826,263279
p12,handNorth,armFront,28,s,z,0,265111,267114,286906
p12,handNorth,armFront,29,e,e,1,288544,290550,292339
p12,handNorth,armFront,30,p,h,0,294159,296161,298195
p12,handNorth,armFront,31,u,u,1,299990,301992,303925
p12,handNorth,armFront,32,p,h,0,306037,308040,309237
p12,handNorth,armFront,33,h,h,1,311255,313258,317419
p12,handNorth,armFront,34,s,d,0,319487,321490,324398
p12,handNorth,armFront,35,x,u,0,326632,328634,329403
p12,handNorth,armFront,36,d,z,0,331335,333338,335365
p12,handNorth,armFront,37,b,b,1,337256,339260,341312
p12,handNorth,armFront,38,e,e,1,343581,345583,347178
p12,handNorth,armFront,39,z,u,0,348978,350981,352344
p12,handNorth,armFront,40,b,b,1,354442,356444,357913
p12,handNorth,armFront,41,n,z,0,378827,380835,382954
p12,handNorth,armFront,42,z,p,0,384885,386888,387904
p12,handNorth,armFront,43,n,n,1,389931,391934,393976
p12,handNorth,armFront,44,y,y,1,395958,397961,399223
p12,handNorth,armFront,45,s,n,0,401114,403116,403835
p12,handNorth,armFront,46,y,x,0,406009,408013,409520
p12,handNorth,armFront,47,u,b,0,411456,413459,414792
p12,handNorth,armFront,48,x,x,1,416869,418872,421454
p12,handNorth,armFront,49,s,x,0,423410,425415,429113
p12,handNorth,armFront,50,e,p,0,430737,432740,433589
p12,handNorth,armFront,51,d,d,1,435684,437686,438347
p12,handNorth,armFront,52,e,e,1,440591,442593,443221
p12,handNorth,armFront,53,z,z,1,445158,447161,453866
p12,handNorth,armFront,54,e,s,0,456206,458208,465664
p12,handNorth,armFront,55,h,n,0,467761,469764,472280
