id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p7,handNorth,armDown,1,n,n,1,143124,145132,146929
p7,handNorth,armDown,2,e,e,1,148870,150873,151898
p7,handNorth,armDown,3,d,y,0,154168,156171,158868
p7,handNorth,armDown,4,z,b,0,160763,162766,163384
p7,handNorth,armDown,5,y,y,1,165578,167582,167886
p7,handNorth,armDown,6,s,e,0,170423,172427,174030
p7,handNorth,armDown,7,n,n,1,176741,178746,179230
p7,handNorth,armDown,8,z,y,0,181227,183231,185952
p7,handNorth,armDown,9,h,b,0,188558,190561,191239
p7,handNorth,armDown,10,p,p,1,193513,195515,198374
p7,handNorth,armDown,11,b,b,1,200341,202345,203173
p7,handNorth,armDown,12,s,s,1,205568,207571,213782
p7,handNorth,armDown,13,b,s,0,215457,217459,218480
p7,handNorth,armDown,14,b,b,1,220356,222359,222977
p7,handNorth,armDown,15,z,z,1,224827,226831,230480
p7,handNorth,armDown,16,u,b,0,232291,234295,234775
p7,handNorth,armDown,17,p,p,1,236797,238800,240732
p7,handNorth,armDown,18,u,u,1,242662,244664,246623
p7,handNorth,armDown,19,d,d,1,248644,250647,251250
p7,handNorth,armDown,20,y,y,1,253115,255118,256275
p7,handNorth,armDown,21,u,u,1,258231,260237,261305
p7,handNorth,armDown,22,h,h,1,263221,265223,268737
p7,handNorth,armDown,23,h,n,0,270643,272646,274261
p7,handNorth,armDown,24,x,x,1,276676,278679,280117
p7,handNorth,armDown,25,p,p,1,283740,285744,286744
p7,handNorth,armDown,26,n,n,1,288856,290859,291900
p7,handNorth,armDown,27,e,e,1,293730,295734,296603
p7,handNorth,armDown,28,s,y,0,298539,300542,310631
p7,handNorth,armDown,29,x,h,0,313126,315131,315953
p7,handNorth,armDown,30,y,y,1,318267,320270,320762
p7,handNorth,armDown,31,e,e,1,322674,324677,326124
p7,handNorth,armDown,32,x,x,1,328066,330068,331155
p7,handNorth,armDown,33,d,s,0,333288,335292,338184
