id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p2,handNorth,armFront,1,y,y,1,395126,397131,399206
p2,handNorth,armFront,2,z,b,0,401421,403424,406946
p2,handNorth,armFront,3,d,d,1,408813,410816,412253
p2,handNorth,armFront,4,n,p,0,414235,416238,421679
p2,handNorth,armFront,5,z,z,1,427363,429370,430406
p2,handNorth,armFront,6,x,h,0,433973,435976,440199
p2,handNorth,armFront,7,b,b,1,448923,450927,452365
p2,handNorth,armFront,8,b,d,0,456713,458716,464757
p2,handNorth,armFront,9,u,d,0,467100,469106,479032
p2,handNorth,armFront,10,d,d,1,482755,484762,487667
p2,handNorth,armFront,11,z,z,1,491814,493819,494732
p2,handNorth,armFront,12,h,y,0,496653,498655,500331
p2,handNorth,armFront,13,x,x,1,504886,506889,509495
p2,handNorth,armFront,14,s,s,1,511980,513983,518458
p2,handNorth,armFront,15,u,u,1,521393,523396,525669
p2,handNorth,armFront,16,h,h,1,527494,529497,535367
p2,handNorth,armFront,17,e,e,1,537133,539136,541550
p2,handNorth,armFront,18,u,u,1,548456,550459,551605
p2,handNorth,armFront,19,h,h,1,554038,556041,557734
p2,handNorth,armFront,20,x,h,0,560607,562610,563670
p2,handNorth,armFront,21,p,b,0,567506,569509,572034
p2,handNorth,armFront,22,b,b,1,575999,578002,579123
p2,handNorth,armFront,23,e,x,0,580894,582897,589919
p2,handNorth,armFront,24,y,y,1,594600,596605,598857
p2,handNorth,armFront,25,p,b,0,600447,602450,604869
p2,handNorth,armFront,26,y,y,1,607465,609468,611546
p2,handNorth,armFront,27,d,d,1,613734,615737,616566
p2,handNorth,armFront,28,s,s,1,619062,621065,623354
p2,handNorth,armFront,29,s,s,1,625185,627187,628500
p2,handNorth,armFront,30,n,p,0,630043,632047,635751
p2,handNorth,armFront,31,p,n,0,639340,641343,647810
p2,handNorth,armFront,32,n,n,1,651645,653649,656667
p2,handNorth,armFront,33,e,e,1,658725,660731,662367
