id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p8,watchNorth,armDown,1,s,s,1,4298,6310,8031
p8,watchNorth,armDown,2,s,s,1,10093,12097,14033
p8,watchNorth,armDown,3,z,z,1,16493,18496,20709
p8,watchNorth,armDown,4,e,e,1,22761,24764,25634
p8,watchNorth,armDown,5,h,n,0,27696,29699,36485
p8,watchNorth,armDown,6,z,z,1,39317,41321,42512
p8,watchNorth,armDown,7,d,d,1,45089,47096,48771
p8,watchNorth,armDown,8,y,y,1,50476,52479,57457
p8,watchNorth,armDown,9,p,p,1,59525,61527,63006
p8,watchNorth,armDown,10,z,z,1,64923,66926,68056
p8,watchNorth,armDown,11,h,h,1,70235,72238,73273
p8,watchNorth,armDown,12,d,z,0,75360,77364,77941
p8,watchNorth,armDown,13,y,x,0,79792,81795,83192
p8,watchNorth,armDown,14,p,p,1,85160,87163,88570
p8,watchNorth,armDown,15,p,p,1,90462,92465,93082
p8,watchNorth,armDown,16,b,p,0,95109,97112,98767
p8,watchNorth,armDown,17,e,z,0,100684,102690,104608
p8,watchNorth,armDown,18,x,x,1,106490,108493,109216
p8,watchNorth,armDown,19,e,e,1,111096,113099,113591
p8,watchNorth,armDown,20,z,z,1,115452,117455,119160
p8,watchNorth,armDown,21,x,x,1,143741,145748,147272
p8,watchNorth,armDown,22,x,x,1,149390,151394,152393
p8,watchNorth,armDown,23,e,e,1,154430,156433,156949
p8,watchNorth,armDown,24,x,y,0,158856,160858,163223
p8,watchNorth,armDown,25,h,n,0,165225,167229,172468
p8,watchNorth,armDown,26,d,b,0,174219,176222,177932
p8,watchNorth,armDown,27,z,y,0,179813,181816,189055
p8,watchNorth,armDown,28,u,u,1,191208,193212,196507
p8,watchNorth,armDown,29,n,n,1,198423,200427,202625
p8,watchNorth,armDown,30,y,y,1,204435,206439,210434
p8,watchNorth,armDown,31,p,p,1,212230,214234,215435
p8,watchNorth,armDown,32,b,b,1,217310,219315,225717
p8,watchNorth,armDown,33,y,y,1,227451,229455,231829
p8,watchNorth,armDown,34,u,x,0,233640,235644,240234
p8,watchNorth,armDown,35,n,s,0,242908,244912,257107
p8,watchNorth,armDown,36,h,h,1,259144,261151,264026
p8,watchNorth,armDown,37,n,n,1,266143,268145,271302
p8,watchNorth,armDown,38,s,h,0,273027,275031,280341
p8,watchNorth,armDown,39,n,n,1,282211,284215,285733
p8,watchNorth,armDown,40,b,b,1,287543,289546,290788
p8,watchNorth,armDown,41,b,b,1,312251,314263,315285
p8,watchNorth,armDown,42,d,y,0,317505,319509,325033
p8,watchNorth,armDown,43,u,u,1,327047,329051,330124
p8,watchNorth,armDown,44,n,n,1,332116,334120,339349
p8,watchNorth,armDown,45,h,h,1,341204,343207,344943
p8,watchNorth,armDown,46,s,s,1,346849,348852,350814
p8,watchNorth,armDown,47,u,u,1,352715,354718,355653
p8,watchNorth,armDown,48,d,d,1,357651,359654,362249
p8,watchNorth,armDown,49,b,b,1,364177,366182,367788
p8,watchNorth,armDown,50,e,e,1,369604,371608,372189
p8,watchNorth,armDown,51,x,p,0,374070,376074,378105
p8,watchNorth,armDown,52,y,y,1,380037,382040,383397
p8,watchNorth,armDown,53,u,u,1,385259,387262,392144
p8,watchNorth,armDown,54,s,s,1,393974,395978,398584
p8,watchNorth,armDown,55,p,p,1,400405,402408,403216
