id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p11,handNorth,armDown,1,e,p,0,7743,9748,12627
p11,handNorth,armDown,2,e,e,1,14523,9748,16489
p11,handNorth,armDown,3,x,d,0,18329,20332,21312
p11,handNorth,armDown,4,y,x,0,23471,25475,25537
p11,handNorth,armDown,5,n,n,1,27887,29890,30089
p11,handNorth,armDown,6,h,y,0,32378,29890,34379
p11,handNorth,armDown,7,y,x,0,39594,41597,42330
p11,handNorth,armDown,8,d,y,0,44574,46577,46928
p11,handNorth,armDown,9,x,x,1,49911,46577,51912
p11,handNorth,armDown,10,y,y,1,53714,55717,57708
p11,handNorth,armDown,11,y,e,0,59780,61783,62253
p11,handNorth,armDown,12,e,s,0,64307,66310,67100
p11,handNorth,armDown,13,n,x,0,68835,70838,71772
p11,handNorth,armDown,14,d,b,0,73950,75953,76490
p11,handNorth,armDown,15,z,n,0,78960,80963,81369
p11,handNorth,armDown,16,u,n,0,83869,85872,86072
p11,handNorth,armDown,17,b,n,0,88064,90067,90664
p11,handNorth,armDown,18,s,h,0,93240,95243,95564
p11,handNorth,armDown,19,b,u,0,97802,99805,101042
p11,handNorth,armDown,20,b,p,0,102591,104594,106868
p11,handNorth,armDown,21,b,b,1,138880,140887,144633
p11,handNorth,armDown,22,u,p,0,146503,148506,150071
p11,handNorth,armDown,23,s,y,0,151630,153633,154427
p11,handNorth,armDown,24,h,u,0,161751,153633,163621
p11,handNorth,armDown,25,h,z,0,165633,167635,169230
p11,handNorth,armDown,26,d,d,1,171182,173184,175072
p11,handNorth,armDown,27,d,d,1,177078,179085,179296
p11,handNorth,armDown,28,n,b,0,180816,182819,183632
p11,handNorth,armDown,29,u,u,1,185130,187133,188330
p11,handNorth,armDown,30,z,e,0,190543,192547,197454
p11,handNorth,armDown,31,p,x,0,199700,201703,202439
p11,handNorth,armDown,32,z,d,0,204964,206966,208899
p11,handNorth,armDown,33,s,p,0,210739,212741,214297
p11,handNorth,armDown,34,z,y,0,216163,218170,218371
p11,handNorth,armDown,35,x,y,0,219975,221978,222796
p11,handNorth,armDown,36,s,p,0,224597,226600,227763
p11,handNorth,armDown,37,d,s,0,229421,231424,232203
p11,handNorth,armDown,38,p,z,0,234541,236544,237736
p11,handNorth,armDown,39,y,b,0,239955,241957,243104
p11,handNorth,armDown,40,s,n,0,246349,248351,249227
p11,handNorth,armDown,41,n,y,0,285842,287847,288482
p11,handNorth,armDown,42,x,u,0,290695,287847,292516
p11,handNorth,armDown,43,z,p,0,294346,296349,296544
p11,handNorth,armDown,44,p,u,0,298566,300568,300647
p11,handNorth,armDown,45,u,u,1,302615,304618,305355
p11,handNorth,armDown,46,n,s,0,307055,309059,310174
p11,handNorth,armDown,47,b,u,0,312177,314181,314661
p11,handNorth,armDown,48,u,e,0,316482,318485,318810
p11,handNorth,armDown,49,p,z,0,320712,322716,323387
p11,handNorth,armDown,50,h,p,0,325072,327074,327098
p11,handNorth,armDown,51,p,y,0,329110,331113,331841
p11,handNorth,armDown,52,e,b,0,333794,335797,336082
p11,handNorth,armDown,53,x,x,1,338713,340715,340754
p11,handNorth,armDown,54,e,u,0,342792,344795,344853
p11,handNorth,armDown,55,h,e,0,347277,349280,349948
